,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,-9999
414,Larry Tripplett,IND,25,DT,16,0,,,0,,,1,,,,,0.0,29,26,3,4,,,TripLa20
415,Leigh Bodden,CLE,23,DB,8,1,,,0,,,1,,,,,0.0,27,25,2,0,,,BoddLe20
416,Gary Brackett,IND,24,LB,15,1,2,2,0,2,3,,,,,0,0.0,37,25,12,1,,,BracGa20
417,Curry Burns,NYG,23,DB,8,2,1,12,0,12,1,,,,,0,0.0,30,25,5,3,,,BurnCu20
418,Justin Ena,TEN,27,LLB,16,5,0,0,0,0,1,,,,,,0.0,32,25,7,4,,,EnaxJu20
419,John Engelberger,SFO,28,LDE,16,15,0,0,0,0,5,4,0,1,0,0,6.0,45,25,20,6,,,EngeJo20
420,Greg Favors,JAX,30,RDE,15,11,0,0,0,0,4,,,,,0,5.5,36,25,11,7,,1,FavoGr20
421,Eric Hicks,KAN,28,LDE,16,16,0,0,0,0,1,,,,,0,5.0,31,25,6,8,,,HickEr20
422,Lance Johnstone,MIN,31,DE,16,1,0,0,0,0,1,5,0,0,0,0,11.0,31,25,6,8,,,JohnLa23
423,DaShon Polk,HOU,27,LB,16,4,,,0,,,0,0,1,0,0,1.0,37,25,12,1,,,PolkDa20
424,Pierson Prioleau,BUF,27,DB,16,2,0,0,0,0,1,0,0,1,12,0,0.0,39,25,14,0,,,PrioPi20
425,Jacques Reeves,DAL,22,DB,15,1,0,0,0,0,2,0,0,1,0,0,0.0,28,25,3,1,,,ReevJa20
426,Lewis Sanders,CLE,26,RCB,16,5,2,36,0,24,6,,,,,0,0.0,32,25,7,0,,,SandLe20
427,Gerome Sapp,IND,23,DB,13,0,,,0,,,,,,,,0.0,30,25,5,0,,,SappGe20
428,Richard Seymour*+,NWE,25,RDE,15,15,0,0,0,0,1,1,0,1,68,1,5.0,40,25,15,5,,,SeymRi00
429,Michael Strahan,NYG,33,LDE,8,8,,,0,,,1,0,3,0,0,4.0,35,25,10,5,,,StraMi02
430,Kenechi Udeze,MIN,21,RDE,16,15,0,0,0,0,2,1,0,1,-2,0,5.0,36,25,11,6,,,UdezKe20
431,Jamal Williams,SDG,28,NT,15,15,0,0,0,0,4,,,,,0,4.0,32,25,7,4,,,WillJa99
432,Andre' Goodman,DET,26,DB,11,4,1,0,0,0,2,1,0,0,0,0,0.0,29,24,5,0,,,GoodAn20
433,Artrell Hawkins,CAR,28,DB,14,4,1,9,0,9,6,3,1,0,0,0,0.0,29,24,5,3,,,HawkAr20
434,Igor Olshansky,SDG,22,RDE,16,16,0,0,0,0,2,,,,,0,1.0,39,24,15,4,,,OlshIg20
435,Julian Peterson,SFO,26,LLB,5,5,0,0,0,0,2,2,1,0,0,0,2.5,27,24,3,6,,,PeteJu00
436,Bryan Robinson,MIA,30,LDT,16,13,0,0,0,0,4,,,,,,0.0,41,24,17,3,,,RobiBr20
437,Raynoch Thompson,ARI,27,LB,11,3,0,0,0,0,2,,,,,0,1.0,37,24,13,2,,,ThomRa23
438,LeVar Woods,ARI,26,LB,14,3,0,0,0,0,1,0,0,1,0,0,0.0,32,24,8,2,,,WoodLe21
439,Peppi Zellner,ARI,29,LDE,16,14,0,0,0,0,3,0,0,1,0,0,2.0,31,24,7,2,,,ZellPe20
440,Ashley Ambrose,NOR,34,LCB,9,6,3,19,0,19,9,1,0,1,40,0,0.0,26,23,3,0,,,AmbrAs00
441,Brendon Ayanbadejo,MIA,28,LB,16,2,1,2,0,2,1,,,,,0,0.0,40,23,17,0,,,AyanBr99
442,Curtis DeLoatch,NYG,23,DB,16,0,,,0,,,,,,,,0.0,28,23,5,0,,,DeLoCu20
443,Nick Ferguson,DEN,30,DB,16,1,0,0,0,0,1,,,,,,0.0,34,23,11,0,,,FergNi20
444,Arturo Freeman,MIA,28,FS,16,9,4,59,0,47,6,0,1,0,0,0,0.0,33,23,10,0,,,FreeAr20
445,Chris Kelsay,BUF,25,LDE,16,10,1,3,0,3,2,1,0,2,0,0,4.5,38,23,15,8,,,KelsCh21
446,Ty Law,NWE,30,LCB,7,7,1,0,0,0,3,,,,,0,0.0,28,23,5,0,,,LawxTy00
447,Mel Mitchell,NOR,25,DB,15,0,,,0,,,,,,,0,0.0,25,23,2,0,,,MitcMe20
448,Brandon Moore,SFO,25,LB,12,1,,,0,,,1,0,0,0,0,1.0,27,23,4,1,,,MoorBr22
449,Joe Odom,CHI,25,LLB,16,5,,,0,,,,,,,,0.0,29,23,6,2,,,OdomJo20
450,J.R. Reed,PHI,22,DB,14,1,0,0,0,0,1,,,,,0,0.0,24,23,1,1,,,ReedJ.20
451,Keith Traylor,NWE,35,NT,16,10,,,0,,,,,,,,0.0,28,23,5,4,,,TrayKe20
452,Al Wallace,CAR,30,DE,16,0,,,0,,,2,0,1,0,0,1.0,26,23,3,3,,,WallAl20
453,Nate Wayne,PHI,29,LLB,9,7,0,0,0,0,1,2,0,0,0,0,1.0,30,23,7,1,,,WaynNa20
454,Solomon Bates,SEA,22,LB,10,3,0,0,0,0,2,,,,,,0.0,34,22,12,1,,,BateSo20
455,Ricardo Colclough,PIT,21,DB,16,0,0,0,0,0,3,2,3,0,0,0,1.5,28,22,6,0,,,ColcRi20
456,Mario Edwards,TAM,29,DB,15,3,0,0,0,0,4,0,0,1,0,0,0.0,27,22,5,0,,,EdwaMa20
457,Travis Hall,ATL,32,DE,15,0,0,0,0,0,3,1,0,1,0,0,3.0,29,22,7,4,,,HallTr20
458,Gerald Hayes,ARI,24,LB,16,1,,,0,,,1,1,1,0,0,0.0,26,22,4,2,,,HayeGe20
459,Tommy Hendricks,JAX,26,LB,15,1,,,0,,,,,,,,0.0,28,22,6,0,,,HendTo20
460,Chris Hoke,PIT,28,NT,14,10,,,0,,,,,,,0,1.0,39,22,17,4,,,HokeCh20
461,Terrence Holt,DET,24,DB,16,0,,,0,,,1,,,,,0.0,28,22,6,2,,,HoltTe20
462,Larry Izzo*,NWE,30,LB,16,0,,,0,,,,,,,0,0.0,25,22,3,0,,,IzzoLa00
463,Caleb Miller,CIN,24,LB,13,3,,,0,,,0,0,1,0,0,0.0,35,22,13,2,,,MillCa20
464,Langston Moore,CIN,23,DT,15,8,,,0,,,1,0,0,0,0,1.0,31,22,9,4,,,MoorLa20
465,Michael Myers,CLE,28,LDE,16,7,,,0,,,1,0,1,0,0,1.0,34,22,12,4,,,MyerMi20
466,Raonall Smith,MIN,26,LB,7,3,1,19,0,19,2,,,,,0,0.0,27,22,5,1,,,SmitRa20
467,Darwin Walker,PHI,27,RDT,16,16,0,0,0,0,3,2,0,0,0,0,4.5,29,22,7,4,,,WalkDa21
468,Lenny Walls,DEN,25,DB,7,1,0,0,0,0,2,,,,,,0.0,23,22,1,2,,,WallLe20
469,Sam Williams,OAK,24,DE,9,4,0,0,0,0,3,,,,,,0.0,27,22,5,1,,,WillSa22
470,Aaron Beasley,ATL,31,DB,14,3,4,115,0,85,7,2,0,0,0,0,1.0,24,21,3,2,,,BeasAa20
471,Marco Coleman,DEN,35,LDE,16,16,,,0,,,1,0,1,-2,0,2.5,28,21,7,2,,,ColeMa00
472,Sam Cowart,NYJ,29,LB,9,2,,,0,,,1,,,,,0.0,26,21,5,2,,,CowaSa00
473,Donte Curry,DET,26,LB,12,0,,,0,,,1,0,1,0,0,0.0,23,21,2,0,,,CurrDo21
474,Rien Long,TEN,23,DT,15,3,,,0,,,,,,,0,5.0,26,21,5,7,,,LongRi20
475,Willie Middlebrooks,DEN,25,DB,12,2,0,0,0,0,5,0,0,1,0,0,1.0,27,21,6,1,,,MiddWi20
476,Quintin Mikell,PHI,24,DB,14,0,1,0,0,0,1,1,0,1,0,0,0.0,25,21,4,1,,,MikeQu20
477,Shaun Phillips,SDG,23,DE,16,0,1,0,0,0,3,0,0,2,0,0,4.0,27,21,6,2,,,PhilSh20
478,Saleem Rasheed,SFO,23,LB,14,2,0,0,0,0,2,1,0,1,0,0,0.0,27,21,6,0,,,RashSa20
479,Frank Walker,NYG,24,DB,13,1,2,20,0,10,3,1,0,0,0,0,0.0,23,21,2,0,,,WalkFr20
480,Jay Williams,MIA,33,DE,16,1,1,0,0,0,4,2,0,0,0,0,2.0,38,21,17,4,,,WillJa26
481,Jason Craft,NOR,28,DB,14,0,0,0,0,0,3,1,,,,,0.0,23,20,3,0,,,CrafJa20
482,Don Davis,NWE,32,LB,16,2,0,0,0,0,1,,,,,,0.0,32,20,12,0,,,DaviDo22
483,Ma'ake Kemoeatu,BAL,25,DT,14,3,,,0,,,,,,,,0.0,28,20,8,0,,,KemoMa20
484,Paris Lenon,GNB,27,LB,16,4,0,0,0,0,1,,,,,,0.0,28,20,8,0,,,LenoPa20
485,Reggie Myles,CIN,25,DB,16,0,,,0,,,0,0,1,0,0,0.0,23,20,3,0,,,MyleRe20
486,John Parrella,OAK,35,DT,16,0,0,0,0,0,1,,,,,,0.0,22,20,2,0,,,ParrJo20
487,Gary Walker,HOU,31,LDE,15,15,0,0,0,0,4,1,0,0,0,0,0.5,30,20,10,4,,,WalkGa00
488,Marcus Bell,DET,25,DT,16,0,0,0,0,0,1,1,0,0,0,0,2.0,27,19,8,2,,,BellMa20
489,Juran Bolden,JAX,30,DB,13,0,0,0,0,0,1,,,,,,0.0,23,19,4,1,,,BoldJu20
490,Matt Bowen,WAS,28,SS,5,5,,,0,,,1,0,0,0,0,2.0,23,19,4,1,,,BoweMa20
491,Tony Brown,SFO,24,DE,16,4,0,0,0,0,3,,,,,0,1.0,22,19,3,3,,,BrowTo25
492,Derrick Burgess,PHI,26,RDE,12,11,0,0,0,0,4,,,,,0,2.5,24,19,5,4,,,BurgDe99
493,Lional Dalton,KAN,29,RDT,16,13,,,0,,,0,0,1,0,0,4.0,21,19,2,8,,,DaltLi20
494,Jason Fisk,SDG,32,DT,15,1,0,0,0,0,2,,,,,0,1.0,30,19,11,3,,,FiskJa20
495,Bobby Gray,CHI,26,DB,10,4,1,31,0,31,1,,,,,0,0.0,25,19,6,3,,,GrayBo20
496,Reggie Howard,MIA,27,DB,15,3,0,0,0,0,4,1,0,1,0,0,0.0,28,19,9,0,,,HowaRe21
497,Fred McAfee,NOR,36,RB,11,0,,,0,,,,,,,0,0.0,20,19,1,0,,,McAfFr00
498,Bobby McCray,JAX,23,LDE,16,7,0,0,0,0,1,2,0,0,0,0,3.5,24,19,5,7,,,McCrBo20
499,Mike Nattiel,MIN,24,LB,16,0,,,0,,,,,,,,0.0,22,19,3,0,,,NattMi20
500,Willie Offord,MIN,26,DB,16,0,0,0,0,0,1,,,,,,0.0,28,19,9,1,,,OffoWi20
501,Monsanto Pope,DEN,26,RDT,16,15,0,0,0,0,2,,,,,0,1.0,24,19,5,2,,,PopeMo20
502,Joey Thomas,GNB,24,DB,14,0,0,0,0,0,1,1,,,,,0.0,20,19,1,0,,,ThomJo21
503,Tully Banta-Cain,NWE,24,LB,16,0,1,4,0,4,1,0,0,1,0,0,1.5,28,18,10,1,,,BantTu20
504,Jacques Cesaire,SDG,24,LDE,16,12,0,0,0,0,3,,,,,0,0.5,24,18,6,1,,,CesaJa20
505,Rosevelt Colvin,NWE,27,LB,16,1,0,0,0,0,1,1,0,0,0,0,5.0,32,18,14,4,,,ColvRo20
506,Kalimba Edwards,DET,25,DE,16,0,0,0,0,0,1,2,0,1,0,0,4.5,22,18,4,2,,,EdwaKa20
507,Howard Green,NOR,25,LDT,14,12,,,0,,,1,,,,,0.0,28,18,10,1,,,GreeHo20
508,Joselio Hanson,SFO,23,DB,13,3,0,0,0,0,6,,,,,0,1.0,20,18,2,1,,,HansJo20
509,Clinton Hart,SDG,27,DB,14,0,1,13,0,13,2,,,,,0,0.0,24,18,6,0,,,HartCl20
510,Sedrick Hodge,NOR,26,LLB,9,6,0,0,0,0,2,,,,,,0.0,25,18,7,1,,,HodgSe20
511,Cletidus Hunt,GNB,28,RDT/LDT,16,14,0,0,0,0,2,1,0,0,0,0,2.0,32,18,14,5,,,HuntCl20
512,Dexter Jackson,TAM,27,DB,6,1,,,0,,,1,,,,,0.0,20,18,2,1,,,JackDe20
513,Izell Reese,BUF,30,FS,9,9,1,33,0,33,1,,,,,0,0.0,36,18,18,0,,,ReesIz20
514,Bart Scott,BAL,24,LB,13,0,,,0,,,0,0,1,0,0,0.0,28,18,10,1,,,ScotBa20
515,James Thrash,WAS,29,WR,16,3,,,0,,,,,,,0,0.0,21,18,3,0,,,ThraJa00
516,Troy Vincent,BUF,34,FS,7,7,1,8,0,8,3,0,0,1,0,0,1.0,27,18,9,1,,,VincTr00
517,Dante Wesley,CAR,25,DB,13,0,,,0,,,,,,,0,0.0,20,18,2,1,,,WeslDa20
518,Dan Wilkinson,DET,31,LDT,16,16,0,0,0,0,2,2,0,0,0,0,1.5,23,18,5,4,,,WilkDa22
519,Cameron Worrell,CHI,25,DB,13,0,,,0,,,1,0,0,0,0,1.0,19,18,1,1,,,WorrCa20
520,Brian Allen,CAR,26,LB,14,0,1,21,0,21,1,,,,,0,0.0,22,17,5,0,,,AlleBr21
521,Kenderick Allen,NYG,26,DT,5,2,,,0,,,,,,,0,1.0,20,17,3,2,,,AlleKe20
522,Jarrod Cooper,2TM,26,DB,15,0,0,0,0,0,1,0,0,1,0,0,1.0,18,17,1,2,,,CoopJa20
523,Jerry DeLoach,HOU,27,DE,15,3,0,0,0,0,2,,,,,,0.0,25,17,8,3,,,DeLoJe20
524,Demetric Evans,WAS,25,RDE,12,8,0,0,0,0,1,,,,,0,2.5,26,17,9,4,,,EvanDe20
525,Corey Fuller,BAL,33,DB,14,2,,,0,,,,,,,,0.0,23,17,6,4,,,FullCo20
526,Chidi Iwuoma,PIT,26,DB,14,0,,,0,,,1,,,,,0.0,21,17,4,0,,,IwuoCh20
527,Grady Jackson,GNB,31,LDT,10,10,0,0,0,0,2,,,,,0,1.0,23,17,6,3,,,JackGr20
528,Tommy Kelly,OAK,24,DE,10,3,0,0,0,0,1,3,0,1,0,0,4.0,21,17,4,2,,,KellTo21
529,Anton Palepoi,2TM,26,DE,12,0,,,0,,,,,,,0,3.0,20,17,3,5,,,PaleAn20
530,Tyrone Rogers,CLE,30,DE,14,0,0,0,0,0,1,,,,,0,1.5,22,17,5,3,,,RogeTy20
531,Joe Salave'a,WAS,29,LDT,15,9,0,0,0,0,2,1,0,0,0,0,2.0,20,17,3,4,,,SalaJo20
532,Terdell Sands,OAK,25,DT,15,0,0,0,0,0,2,,,,,,0.0,22,17,5,1,,,SandTe20
533,Josh Stamer,BUF,27,LB,16,0,1,0,0,0,1,,,,,0,0.0,24,17,7,2,,,StamJo20
534,Randy Starks,TEN,21,RDT,14,8,0,0,0,0,3,1,0,2,0,0,4.5,28,17,11,4,,,StarRa20
535,Robert Tate,ARI,31,DB,14,0,0,0,0,0,2,1,,,,,0.0,20,17,3,0,,,TateRo00
536,Hollis Thomas,PHI,30,DT,13,2,0,0,0,0,1,0,0,1,0,0,0.0,21,17,4,5,,,ThomHo20
537,Julian Battle,KAN,23,DB,12,1,0,0,0,0,2,,,,,,0.0,16,16,0,0,,,BattJu20
538,Jared DeVries,DET,28,DE,15,0,0,0,0,0,1,1,0,0,0,0,3.0,25,16,9,2,,,DeVrJa20
539,Kevin Garrett,STL,24,DB,14,1,0,0,0,0,4,,,,,,0.0,21,16,5,2,,,GarrKe20
540,Walt Harris,WAS,30,DB,16,2,2,31,0,31,5,1,0,0,0,0,0.0,18,16,2,0,,,HarrWa21
541,Jason Horton,GNB,24,DB,14,0,,,0,,,,,,,,0.0,20,16,4,0,,,HortJa20
542,Trevor Johnson,NYJ,23,DE,16,0,0,0,0,0,1,,,,,,0.0,20,16,4,1,,,JohnTr21
543,Hanik Milligan,SDG,25,DB,14,0,0,0,0,0,1,,,,,,0.0,19,16,3,0,,,MillHa99
544,Adrian Peterson,CHI,25,RB,14,0,,,0,,,,,,,0,0.0,21,16,5,0,,,PeteAd00
545,Carl Powell,CIN,30,DE,10,2,1,-2,0,-2,1,1,0,0,0,0,2.0,22,16,6,2,,,PoweCa20
546,Dexter Reid,NWE,23,DB,13,2,0,0,0,0,2,1,0,1,0,0,0.0,25,16,9,0,,,ReidDe20
547,Kimo von Oelhoffen,PIT,33,RDE,16,15,0,0,0,0,1,0,0,2,21,0,1.0,24,16,8,3,,,vonOKi20
548,Nate Webster,CIN,27,LB,3,3,0,0,0,0,2,1,0,1,0,0,1.0,21,16,5,1,,,WebsNa20
549,Cornell Brown,BAL,29,LB,13,0,,,0,,,,,,,,0.0,19,15,4,1,,,BrowCo20
550,Keith Davis,DAL,26,DB,15,0,,,0,,,2,,,,,0.0,19,15,4,0,,,DaviKe21
551,Ryan Denney,BUF,27,LDE,16,5,0,0,0,0,2,1,0,0,0,0,3.0,35,15,20,2,,,DennRy20
552,Hugh Douglas,PHI,33,DE,16,3,0,0,0,0,1,,,,,0,3.0,15,15,0,5,,,DougHu00
553,Jarvis Green,NWE,25,DE,16,1,0,0,0,0,1,1,0,3,0,1,4.0,21,15,6,2,,,GreeJa21
554,Mario Haggan,BUF,24,LB,16,0,,,0,,,1,0,2,0,0,0.0,19,15,4,0,,,HaggMa20
555,Israel Idonije,CHI,24,DT,15,0,0,0,0,0,1,,,,,0,1.0,21,15,6,4,,,IdonIs20
556,Ade Jimoh,WAS,24,DB,15,0,,,0,,,,,,,,0.0,16,15,1,0,,,JimoAd20
557,Ellis Johnson,DEN,31,DT,13,0,1,32,1,32,1,,,,,0,3.0,16,15,1,5,,,JohnEl20
558,Jarret Johnson,BAL,23,DE,16,0,1,6,1,6,2,0,0,1,0,0,0.0,23,15,8,4,,,JohnJa23
559,Roger Knight,NOR,26,LB,15,0,,,0,,,,,,,,0.0,18,15,3,0,,,KnigRo20
560,Rob Meier,JAX,27,LDE,11,8,0,0,0,0,1,,,,,0,0.5,22,15,7,5,,,MeieRo20
561,Earthwind Moreland,NWE,27,DB,9,2,,,0,,,0,0,1,0,0,0.0,17,15,2,1,,,MoreEa20
562,Antwan Peek,HOU,25,LB,14,1,1,20,0,20,1,1,0,1,66,1,2.0,20,15,5,2,,,PeekAn20
563,Ahmed Plummer,SFO,28,LCB,6,6,0,0,0,0,7,,,,,,0.0,22,15,7,0,,,PlumAh20
564,Dario Romero,MIA,26,DT,14,1,0,0,0,0,1,,,,,0,3.5,21,15,6,4,,,RomeDa20
565,Benny Sapp,KAN,23,DB,15,1,1,0,0,0,5,1,0,0,0,0,0.0,16,15,1,0,,,SappBe20
566,Donald Strickland,IND,24,DB,4,4,,,0,,,,,,,,0.0,20,15,5,0,,,StriDo20
567,David Terrell,OAK,29,DB,16,0,0,0,0,0,2,,,,,,0.0,18,15,3,2,,,TerrDa21
568,Mason Unck,CLE,24,LB,11,0,,,0,,,,,,,,0.0,17,15,2,0,,,UnckMa20
569,Dexter Wynn,PHI,23,DB,12,0,0,0,0,0,7,0,1,1,0,0,1.0,18,15,3,1,,,WynnDe20
570,Will Allen,TAM,22,DB,16,0,1,0,0,0,2,1,0,0,0,0,0.0,16,14,2,0,,,AlleWi21
571,Ken Amato,TEN,27,LS,16,0,,,0,,,,,,,,0.0,15,14,1,1,,,AmatKe20
572,Rashad Baker,BUF,22,DB,14,3,1,26,0,26,2,1,0,0,0,0,0.0,23,14,9,0,,,BakeRa21
573,Rogers Beckett,CIN,27,SS,7,5,0,0,0,0,1,,,,,,0.0,19,14,5,1,,,BeckRo20
574,Troy Brown,NWE,33,WR/DB,12,0,3,22,0,17,5,0,1,2,0,0,0.0,17,14,3,0,,,BrowTr00
575,Torrie Cox,TAM,24,DB,10,0,1,55,1,55,1,0,0,1,0,0,0.0,16,14,2,1,,,CoxxTo21
576,Ronald Curry,OAK,25,WR,12,3,,,0,,,0,1,1,0,0,0.0,15,14,1,0,,,CurrRo01
577,Mario Fatafehi,DEN,25,LDT,16,16,0,0,0,0,3,0,0,1,8,0,2.5,21,14,7,4,,,FataMa20
578,DeLawrence Grant,OAK,25,LLB,9,9,0,0,0,0,1,,,,,0,2.0,20,14,6,3,,,GranDe20
579,Jabari Greer,BUF,22,DB,12,1,0,0,0,0,3,,,,,0,1.0,15,14,1,1,,,GreeJa22
580,Tank Johnson,CHI,23,DT,16,1,,,0,,,,,,,0,0.5,19,14,5,4,,,JohnTa20
581,Jimmy Kennedy,STL,25,RDT,9,5,,,0,,,,,,,,0.0,19,14,5,6,,,KennJi21
582,Todd McMillon,CHI,31,DB,14,1,0,0,0,0,1,0,0,2,0,0,0.0,18,14,4,0,,,McMiTo20
583,Antwan Odom,TEN,23,LDE,16,8,0,0,0,0,3,1,0,0,0,0,2.0,21,14,7,2,,,OdomAn20
584,Calvin Pace,ARI,24,DE,14,0,0,0,0,0,5,2,0,0,0,0,4.5,19,14,5,2,,,PaceCa20
585,Bo Schobel,TEN,23,DE,5,2,,,0,,,,,,,0,0.0,15,14,1,0,,,SchoBo20
586,DeQuincy Scott,SDG,26,DT,14,2,0,0,0,0,2,,,,,0,1.5,19,14,5,6,,,ScotDe20
587,Michael Stone,ARI,26,DB,14,0,,,0,,,,,,,,0.0,18,14,4,0,,,StonMi20
588,Kiwaukee Thomas,JAX,27,DB,16,2,,,0,,,,,,,,0.0,17,14,3,2,,,ThomKi20
589,Kalen Thornton,DAL,22,LB,16,0,,,0,,,,,,,,0.0,17,14,3,0,,,ThorKa20
590,Raymond Walls,BAL,25,DB,16,1,0,0,0,0,2,0,0,1,0,0,0.0,19,14,5,0,,,WallRa20
591,Eric Westmoreland,CLE,27,LB,16,0,0,0,0,0,1,1,0,1,0,0,0.0,20,14,6,1,,,WestEr20
592,Corey Williams,GNB,24,DT,12,0,,,0,,,1,0,0,0,0,1.0,24,14,10,1,,,WillCo21
593,Coy Wire,BUF,26,DB,12,3,,,0,,,0,0,1,0,0,1.0,25,14,11,2,,,WireCo20
594,Chidi Ahanotu,2TM,34,DE/RDT,13,5,,,0,,,,,,,0,4.5,19,13,6,4,,,AhanCh20
595,Dwight Anderson,STL,23,DB,12,0,,,0,,,,,,,0,0.0,16,13,3,1,,,AndeDw21
596,Waine Bacon,IND,25,DB,11,0,1,0,0,0,3,,,,,0,0.0,16,13,3,2,,,BacoWa20
597,Arnaz Battle,SFO,24,WR,14,0,,,0,,,0,2,3,0,0,0.0,14,13,1,0,,,BattAr00
598,Dyshod Carter,2TM,26,DB,11,0,0,0,0,0,2,0,0,1,0,0,0.0,16,13,3,0,,,CartDy20
599,Kenyon Coleman,DAL,25,DE,12,0,,,0,,,,,,,0,1.0,15,13,2,3,,,ColeKe20
600,Ron Edwards,BUF,25,DT,16,2,0,0,0,0,1,,,,,0,4.0,21,13,8,5,,,EdwaRo20
601,Norman Hand,NYG,32,LDT,11,11,0,0,0,0,1,,,,,0,1.0,18,13,5,1,,,HandNo20
602,Corey Ivy,TAM,27,DB,16,0,0,11,0,11,0,0,0,1,0,0,0.0,15,13,2,0,,,IvyxCo20
603,Michael Jameson,CLE,25,DB,16,0,0,0,0,0,1,1,0,1,0,0,0.0,18,13,5,0,,,JameMi20
604,Travis LaBoy,TEN,23,DE,13,2,,,0,,,0,0,1,0,0,3.5,21,13,8,1,,,LaBoTr20
605,Darrell McClover,NYJ,23,LB,16,0,,,0,,,1,,,,,0.0,15,13,2,0,,,McClDa21
606,Jerome McDougle,PHI,26,DE,11,0,0,0,0,0,1,,,,,0,2.0,13,13,0,1,,,McDoJe20
607,Anthony Mitchell,CIN,30,DB,12,0,,,0,,,0,0,1,0,0,0.0,19,13,6,0,,,MitcAn20
608,Brandon Mitchell,SEA,29,DE,15,0,0,0,0,0,1,,,,,0,1.0,16,13,3,2,,,MitcBr20
609,Kassim Osgood,SDG,24,WR,16,7,,,0,,,,,,,0,0.0,13,13,0,0,,,OsgoKa00
610,Tyrone Poole,NWE,32,DB,5,4,1,21,0,21,3,1,1,0,0,0,0.0,14,13,1,0,,,PoolTy20
611,Wali Rainer,DET,27,LB,16,0,,,0,,,,,,,,0.0,22,13,9,0,,,RainWa20
612,James Reed,NYJ,27,DT,16,0,,,0,,,,,,,0,2.0,19,13,6,3,,,ReedJa21
613,Derek Ross,MIN,24,DB,9,0,0,0,0,0,1,,,,,0,0.0,13,13,0,0,,,RossDe20
614,Ryan Sims,KAN,24,LDT,15,13,,,0,,,,,,,0,2.0,15,13,2,5,,,SimsRy20
615,David Tyree,NYG,24,WR,16,1,,,0,,,,,,,0,0.0,14,13,1,0,,,TyreDa00
616,Artie Ulmer,ATL,31,LB,16,0,,,0,,,,,,,,0.0,14,13,1,0,,,UlmeAr20
617,Gerard Warren,CLE,26,LDT,13,13,,,0,,,2,0,0,0,0,4.0,19,13,6,3,,,WarrGe20
618,Marcus Wilkins,CIN,24,LB,16,0,,,0,,,2,0,2,0,0,0.0,22,13,9,0,,,WilkMa20
619,Roc Alexander,DEN,23,DB,16,1,,,0,,,0,0,1,0,0,0.0,18,12,6,0,,,AlexRo21
620,B.J. Askew,NYJ,24,FB,16,0,,,0,,,0,0,1,0,0,0.0,15,12,3,0,,,AskeB.00
621,Rocky Calmus,TEN,25,LB,4,3,,,0,,,0,0,1,0,0,0.0,15,12,3,2,,,CalmRo20
622,Khary Campbell,WAS,25,LB,9,0,,,0,,,,,,,,0.0,13,12,1,0,,,CampKh20
623,John Gilmore,CHI,25,TE,16,1,,,0,,,,,,,0,0.0,13,12,1,0,,,GilmJo00
624,Vonnie Holliday,KAN,29,DE,9,3,0,0,0,0,3,,,,,,0.0,13,12,1,4,,,HollVo20
625,Eddie Jackson,CAR,24,DB,10,0,0,0,0,0,3,,,,,,0.0,13,12,1,0,,,JackEd20
626,Cullen Jenkins,GNB,23,RDT,16,6,0,0,0,0,1,1,0,1,0,0,4.5,18,12,6,6,,,JenkCu20
627,Fred Jones,KAN,27,LB,16,0,,,0,,,,,,,,0.0,13,12,1,0,,,JoneFr20
628,Mike Labinjo,PHI,24,LB,3,0,,,0,,,,,,,,0.0,12,12,0,2,,,LabiMi20
629,Michael Lehan,CLE,25,DB,10,2,0,0,0,0,1,,,,,,0.0,18,12,6,0,,,LehaMi20
630,Marquand Manuel,SEA,25,DB,15,0,,,0,,,,,,,,0.0,19,12,7,0,,,ManuMa20
631,Larry Ned,MIN,26,RB,16,0,,,0,,,,,,,0,0.0,13,12,1,0,,,NedxLa00
632,Keith O'Neil,DAL,24,LB,16,0,,,0,,,0,0,1,0,0,0.0,14,12,2,0,,,ONeiKe20
633,Patrick Pass,NWE,27,FB,14,4,,,0,,,0,1,0,0,0,0.0,12,12,0,0,,,PassPa00
634,Lance Schulters,TEN,29,DB,3,3,0,0,0,0,1,,,,,0,1.0,14,12,2,1,,,SchuLa00
635,Darrion Scott,MIN,23,DE,12,0,0,0,0,0,1,0,0,2,0,0,0.0,23,12,11,2,,,ScotDa20
636,Mike Sellers,WAS,29,RB,16,1,,,0,,,,,,,0,0.0,13,12,1,0,,,SellMi00
637,Ben Steele,GNB,26,TE,15,0,,,0,,,0,0,1,0,0,0.0,15,12,3,0,,,SteeBe00
638,R-Kal Truluck,GNB,30,DE,14,1,,,0,,,,,,,0,2.5,13,12,1,2,,,TrulR-20
639,Kevin Walter,CIN,23,WR,16,0,,,0,,,,,,,0,0.0,12,12,0,0,,,WaltKe00
640,Matt Ware,PHI,22,DB,12,0,0,0,0,0,1,0,0,1,9,0,0.0,13,12,1,0,,,WareMa20
641,Keith Washington,NYG,32,RDE,8,8,,,0,,,1,0,0,0,0,1.0,17,12,5,0,,,WashKe20
