,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
430,Robert Quinn,STL,21,DE,15,1,0,0,0,0,2,1,0,0,0,0,5.0,23,20,3,5,12,,QuinRo00
431,Jimmy Smith,BAL,23,DB,12,3,2,48,0,32,8,0,1,0,0,0,0.0,20,20,0,0,0,,SmitJi03
432,Isaac Sopoaga,SFO,30,NT,15,15,0,0,0,0,1,0,0,1,0,0,0.0,31,20,11,1,3,,SopoIs20
433,Kevin Thomas,IND,25,LCB,9,5,0,0,0,0,3,,,,,,0.0,33,20,13,1,0,,ThomKe99
434,Marcus Trufant,SEA,31,DB,4,4,1,15,0,15,3,,,,,0,0.0,23,20,3,1,0,,TrufMa20
435,Donald Washington,KAN,25,DB,12,3,0,0,0,0,2,1,,,,,0.0,25,20,5,0,2,,WashDo98
436,John Wendling,DET,28,DB,16,1,,,0,,,,,,,,0.0,25,20,5,0,0,,WendJo99
437,Corey Williams,DET,31,RDT,15,15,,,0,,,,,,,0,2.0,31,20,11,3,7,,WillCo21
438,C.J. Wilson,GNB,24,DE,16,2,,,0,,,,,,,,0.0,26,20,6,3,0,,WilsC.98
439,Antwan Applewhite,CAR,26,LB,12,1,0,0,0,0,1,1,0,0,0,0,2.0,25,19,6,1,5,1,ApplAn99
440,David Bruton,DEN,24,DB,15,1,0,0,0,0,3,,,,,,0.0,21,19,2,2,0,,BrutDa99
441,Dane Fletcher,NWE,25,RLB,10,5,,,0,,,0,0,1,1,0,0.0,32,19,13,0,6,,FletDa00
442,Evander Hood,PIT,24,LDE,16,14,0,0,0,0,1,,,,,0,1.5,31,19,12,1,4,,HoodEv99
443,Sean Lissemore,DAL,24,DE,16,0,,,0,,,,,,,0,2.0,28,19,9,4,5,,LissSe99
444,Ryan McBean,DEN,27,DT,16,3,,,0,,,,,,,0,4.0,33,19,14,8,5,,McBeRy99
445,Brandon Meriweather,CHI,27,DB,11,4,0,0,0,0,2,,,,,,0.0,32,19,13,0,0,,MeriBr99
446,Clint Session,JAX,27,RLB,9,6,,,0,,,1,0,0,10,0,1.0,30,19,11,2,1,,SessCl99
447,Antonio Smith*,HOU,30,RDE,16,16,0,0,0,0,2,1,0,0,0,0,6.5,25,19,6,10,19,,SmitAn22
448,Paul Soliai*,MIA,28,NT,16,12,0,0,0,0,2,,,,,,0.0,27,19,8,3,3,,SoliPa99
449,Darryl Tapp,PHI,27,DE,12,2,0,0,0,0,2,1,0,0,0,0,2.5,27,19,8,7,8,,TappDa20
450,Mark Anderson,NWE,28,DE,16,1,0,0,0,0,1,2,0,1,0,0,10.0,29,18,11,9,16,,AndeMa21
451,Adam Carriker,WAS,27,LDE,16,15,,,0,,,,,,,0,5.5,33,18,15,4,9,,CarrAd99
452,Quintin Demps,HOU,26,DB,9,0,2,47,0,42,4,,,,,0,0.0,23,18,5,0,1,,DempQu99
453,Jason Jones,TEN,25,RDE,14,13,0,0,0,0,5,1,0,0,0,0,3.0,27,18,9,4,7,,JoneJa99
454,Cameron Jordan,NOR,22,LDE,16,15,0,0,0,0,4,0,0,1,0,0,1.0,31,18,13,2,4,,JordCa00
455,Karl Klug,TEN,23,DT,16,1,0,0,0,0,4,2,0,0,0,0,7.0,20,18,2,7,9,,KlugKa00
456,Henry Melton,CHI,25,LDT,15,15,,,0,,,,,,,0,7.0,24,18,6,11,15,,MeltHe99
457,Amobi Okoye,CHI,24,DT,16,1,0,0,0,0,1,,,,,0,4.0,27,18,9,5,7,,OkoyAm99
458,Mike Peterson,ATL,35,LB,15,4,1,4,0,4,3,,,,,0,0.0,25,18,7,5,2,,PeteMi20
459,Matt Roth,JAX,29,LDE,9,9,,,0,,,0,0,1,5,0,3.5,24,18,6,5,6,,RothMa20
460,Kevin Rutland,JAX,23,DB,14,4,1,37,0,25,1,,,,,0,0.0,21,18,3,0,0,,RutlKe00
461,Brian Schaefering,CLE,28,DT,16,0,,,0,,,,,,,0,0.5,29,18,11,2,3,,SchaBr00
462,Matthew Slater*,NWE,26,WR,16,3,,,0,,,1,1,0,0,0,0.0,24,18,6,1,0,,SlatMa00
463,Danny Batten,BUF,24,LB,16,4,,,0,,,0,0,1,0,0,0.5,25,17,8,2,1,,BattDa99
464,Chris Cook,MIN,24,DB,6,3,0,0,0,0,4,,,,,,0.0,20,17,3,1,0,,CookCh99
465,Jonathan Fanene,CIN,29,DE,16,2,0,0,0,0,1,0,0,2,0,0,6.5,24,17,7,10,12,,FaneJo20
466,Eric Frampton,MIN,27,DB,16,0,,,0,,,,,,,,0.0,20,17,3,0,0,,FramEr99
467,Casey Hampton,PIT,34,NT,13,12,,,0,,,,,,,,0.0,31,17,14,3,0,,HampCa00
468,Roderick Hood,STL,30,DB,9,4,1,27,0,27,5,,,,,0,0.0,20,17,3,2,0,,HoodRo20
469,Jason Hunter,DEN,28,DE,16,2,0,0,0,0,1,1,0,1,18,0,1.0,21,17,4,2,2,,HuntJa24
470,Lawrence Jackson,DET,26,DE,11,0,,,0,,,0,0,1,0,0,4.5,26,17,9,4,9,,JackLa98
471,Terrance Knighton,JAX,25,RDT,13,13,,,0,,,,,,7,0,0.0,29,17,12,4,2,,KnigTe99
472,Derek Landri,PHI,28,DT,12,0,0,0,0,0,1,0,0,1,5,0,2.0,21,17,4,8,5,,LandDe99
473,Josh Mauga,NYJ,24,LB,16,1,1,11,0,11,1,,,,,0,0.0,25,17,8,1,0,,MaugJo00
474,Stephen Nicholas,ATL,28,RLB,10,8,0,0,0,0,1,2,0,1,2,0,0.0,35,17,18,4,2,,NichSt99
475,Jordan Pugh,CAR,23,DB,12,1,,,0,,,1,0,0,0,0,0.0,18,17,1,2,0,,PughJo99
476,Shaun Smith,TEN,30,LDT,15,6,,,0,,,,,,,0,1.0,25,17,8,3,1,,SmitSh20
477,C.J. Spillman,SFO,25,DB,16,0,,,0,,,,,,,,0.0,18,17,1,1,0,,SpilCJ99
478,Leigh Torrence,NOR,29,DB,13,0,1,42,1,42,3,,,,,0,1.0,20,17,3,1,1,,TorrLe20
479,Frank Walker,DAL,31,DB,14,0,1,5,0,5,3,,,,,0,0.0,25,17,8,1,1,,WalkFr20
480,Jason Williams,CAR,25,LB,14,2,,,0,,,1,,,,,0.0,25,17,8,0,0,,WillJa95
481,Raheem Brock,SEA,33,DE,16,0,,,0,,,1,0,0,0,0,3.0,29,16,13,3,9,,BrocRa20
482,Victor Butler,DAL,24,LB,16,0,0,0,0,0,1,,,,,0,3.0,23,16,7,4,7,,ButlVi99
483,Chris Carr,BAL,28,DB,9,1,0,0,0,0,3,,,,,0,1.0,19,16,3,2,1,,CarrCh22
484,Shaun Cody,HOU,28,NT,16,16,0,0,0,0,2,0,0,1,0,0,1.0,23,16,7,2,3,,CodySh20
485,Derek Cox,JAX,25,RCB,6,6,0,0,0,0,2,,,,,,0.0,22,16,6,1,0,,CoxxDe99
486,Amon Gordon,KAN,30,DT,16,2,0,0,0,0,1,,,,,0,2.0,23,16,7,2,2,,GordAm20
487,Kelvin Hayden,ATL,28,DB,8,1,2,3,0,2,4,,,,,0,0.0,24,16,8,1,0,,HaydKe20
488,Ramon Humber,NOR,24,LB,13,3,0,0,0,0,1,,,,,0,1.0,22,16,6,2,2,,HumbRa00
489,Pernell McPhee,BAL,23,DE,16,0,0,0,0,0,2,1,0,1,0,0,6.0,23,16,7,4,8,,McPhPe00
490,Paul Oliver,SDG,27,DB,13,1,1,7,0,7,4,,,,,0,0.0,19,16,3,0,0,,OlivPa20
491,Chris Prosinski,JAX,24,DB,13,1,,,0,,,0,0,1,0,0,0.0,19,16,3,0,0,,ProsCh00
492,Eugene Sims,STL,25,LB,16,0,0,0,0,0,1,,,,,0,0.0,19,16,3,1,2,,SimsEu99
493,Dan Skuta,CIN,25,LB,16,3,,,0,,,1,0,0,0,0,0.5,31,16,15,0,1,,SkutDa00
494,Osi Umenyiora,NYG,30,RDE,9,7,0,0,0,0,1,2,0,0,0,0,9.0,25,16,9,8,11,,UmenOs99
495,Cassius Vaughn,DEN,24,DB,9,3,1,55,1,55,4,0,0,1,0,0,0.0,20,16,4,1,0,,VaugCa00
496,Byron Westbrook,WAS,26,DB,15,0,0,0,0,0,3,1,,,,,0.0,20,16,4,1,2,,WestBy00
497,Nick Bellore,NYJ,22,LB,16,0,,,0,,,,,,,,0.0,19,15,4,0,0,,BellNi01
498,Rocky Bernard,NYG,32,DT,16,1,0,0,0,0,3,1,0,1,0,0,0.0,30,15,15,0,1,,BernRo20
499,Kroy Biermann,ATL,26,LB,16,1,1,50,1,50,1,,,,,0,2.5,37,15,22,3,10,,BierKr99
500,Darryl Blackstock,OAK,28,LB,16,1,,,0,,,,,,,0,0.0,20,15,5,1,0,,BlacDa20
501,Tyler Brayton,IND,32,DE,16,1,,,0,,,,,,,0,2.0,27,15,12,3,4,,BrayTy20
502,Barry Cofield,WAS,27,LDT,16,16,0,0,0,0,8,0,0,1,3,0,3.0,25,15,10,5,7,,CofiBa20
503,Rob Francois,GNB,26,LB,11,2,2,1,0,1,3,1,0,0,0,0,0.0,18,15,3,1,0,,FranRo99
504,Corey Graham*,CHI,26,DB,16,0,3,11,0,10,3,,,,,0,0.0,18,15,3,0,1,,GrahCo99
505,Everson Griffen,MIN,24,DE,16,0,0,0,0,0,2,1,0,1,9,0,4.0,21,15,6,3,7,,GrifEv99
506,Jaiquawn Jarrett,PHI,22,DB,12,2,,,0,,,,,,,,0.0,17,15,2,0,0,,JarrJa00
507,Kendall Langford,MIA,25,LDE,16,12,0,0,0,0,1,1,,,,,0.0,20,15,5,0,2,,LangKe98
508,Trevor Laws,PHI,26,DT,14,1,0,0,0,0,1,,,,,0,1.0,20,15,5,3,3,,LawsTr99
509,Sen'Derrick Marks,TEN,24,LDT,16,9,0,0,0,0,1,1,0,0,0,0,0.5,24,15,9,2,3,,MarkSe99
510,Albert McClellan,BAL,25,LB,16,1,,,0,,,,,,,,0.0,19,15,4,1,0,,McClAl00
511,Danny McCray,DAL,23,DB,14,0,,,0,,,1,0,0,0,0,1.0,18,15,3,1,1,,McCrDa00
512,Jeromy Miles,CIN,24,DB,16,0,,,0,,,,,,,,0.0,16,15,1,0,0,,MileJe00
513,Arthur Moats,BUF,23,LB,14,0,,,0,,,1,0,1,0,0,2.5,29,15,14,1,7,,MoatAr00
514,Andre Neblett,CAR,23,DT,12,4,,,0,,,0,0,2,0,0,2.5,23,15,8,5,3,,NeblAn00
515,Frank Okam,TAM,26,DT,9,3,,,0,,,,,,,,0.0,16,15,1,2,0,,OkamFr99
516,Reggie Smith,SFO,25,DB,16,0,1,11,0,11,3,0,1,0,0,0,0.0,15,15,0,0,0,,SmitRe99
517,Jason Trusnik,MIA,27,DE,16,0,,,0,,,,,,,,0.0,18,15,3,0,0,,TrusJa99
518,Isa Abdul-Quddus,NOR,22,DB,16,1,0,0,0,0,1,3,,,,,0.0,16,14,2,0,0,,AbduIs00
519,Josh Barrett,NWE,27,DB,5,4,,,0,,,,,,,,0.0,17,14,3,1,0,,BarrJo99
520,Dannell Ellerbe,BAL,26,LB,9,3,,,0,,,,,,,,0.0,18,14,4,1,0,,ElleDa99
521,Heath Farwell,SEA,30,LB,11,0,,,0,,,,,,,,0.0,21,14,7,0,0,,FarwHe20
522,Moise Fokou,PHI,26,RLB,11,7,0,0,0,0,2,,,,,,0.0,22,14,8,2,1,,FokoMo99
523,Letroy Guion,MIN,24,DT,16,3,,,0,,,0,0,1,0,0,0.0,21,14,7,4,2,,GuioLe99
524,Vonnie Holliday,ARI,36,DE,16,0,0,0,0,0,1,,,,,,0.0,16,14,2,4,3,,HollVo20
525,Tim Jamison,HOU,25,DE,16,0,0,0,0,0,2,1,0,1,0,0,2.0,19,14,5,2,3,,JamiTi99
526,Arthur Jones,BAL,25,DT,14,1,,,0,,,,,,,,0.0,20,14,6,0,2,,JoneAr22
527,Bryan Kehl,STL,27,LB,14,1,,,0,,,,,,,,0.0,15,14,1,2,0,,KehlBr99
528,Corey Liuget,SDG,21,RDE,15,13,0,0,0,0,2,1,0,1,0,0,1.0,19,14,5,3,1,,LiugCo00
529,Earl Mitchell,HOU,24,DT,16,0,0,0,0,0,1,0,0,2,0,0,1.0,27,14,13,0,1,,MitcEa99
530,C.J. Mosley,JAX,28,DT,15,3,,,0,,,1,0,0,0,0,1.0,24,14,10,3,1,,MoslC.20
531,Akwasi Owusu-Ansah,2TM,23,DB,7,2,,,0,,,,,,,0,0.0,21,14,7,0,0,,OwusAk99
532,B.J. Raji*,GNB,25,NT,16,16,0,0,0,0,2,0,0,1,1,0,3.0,22,14,8,2,3,,RajiBJ99
533,Justin Rogers,BUF,23,DB,13,1,1,15,0,15,4,,,,,0,0.0,16,14,2,0,0,,RogeJu00
534,Shaun Rogers,NOR,32,DT,16,4,0,0,0,0,1,,,,,,0.0,22,14,8,1,3,,RogeSh99
535,Buster Skrine,CLE,22,DB,16,0,1,5,0,5,2,,,,,0,0.0,18,14,4,0,0,,SkriBu00
536,Dan Williams,ARI,24,NT,10,10,0,0,0,0,2,,,,,,0.0,20,14,6,1,1,,WillDa99
537,Demorrio Williams,KAN,31,LB,12,0,,,0,,,,,,,,0.0,18,14,4,2,0,,WillDe22
538,Jimmy Wilson,MIA,25,DB,15,1,1,5,0,5,5,1,0,0,0,0,0.0,17,14,3,0,1,,WilsJi00
539,Anthony Adams,CHI,31,DT,11,4,,,0,,,,,,,,0.0,16,13,3,2,1,,AdamAn20
540,Leigh Bodden,NWE,30,DB,5,1,0,0,0,0,4,,,,,,0.0,17,13,4,0,0,,BoddLe20
541,Zackary Bowman,CHI,27,DB,16,1,,,0,,,1,0,1,0,0,0.0,14,13,1,0,0,,BowmZa20
542,Travis Daniels,KAN,29,DB,16,0,2,25,0,25,3,,,,,0,0.0,14,13,1,0,0,,DaniTr20
543,Akeem Dent,ATL,24,LB,16,0,,,0,,,1,,,,,0.0,20,13,7,0,0,,DentAk00
544,Julian Edelman,NWE,25,WR,13,0,,,0,,,1,3,2,0,0,0.0,18,13,5,0,2,,EdelJu00
545,Fred Evans,MIN,28,DT,16,0,,,0,,,,,,,,0.0,22,13,9,3,3,,EvanFr21
546,Dwight Freeney*,IND,31,RDE,16,15,,,0,,,2,0,0,0,0,8.5,19,13,6,7,19,,FreeDw00
547,Gary Gibson,STL,29,DT,16,1,0,0,0,0,2,,,,,0,3.0,17,13,4,5,4,,GibsGa99
548,Mario Haggan,DEN,31,LB,16,1,1,16,1,16,1,,,,,0,0.0,23,13,10,3,0,,HaggMa20
549,Kellen Heard,BUF,26,DT,15,2,,,0,,,1,0,0,0,0,2.0,21,13,8,3,2,,HearKe00
550,Sammie Lee Hill,DET,25,DT,16,3,,,0,,,1,0,1,0,0,1.5,24,13,11,,,,HillSa99
551,Brandon Hughes,PHI,25,DB,13,1,,,0,,,,,,,,0.0,16,13,3,0,0,,HughBr99
552,Thomas Keiser,CAR,22,LB,8,0,1,9,0,9,1,,,,,0,4.0,14,13,1,5,4,,KeisTh00
553,Joe Lefeged,IND,23,DB,16,1,2,25,0,25,4,0,1,0,0,0,0.0,32,13,19,,,,LefeJo00
554,Terrell McClain,CAR,23,LDT,12,12,,,0,,,0,0,1,0,0,1.0,19,13,6,2,2,,McClTe00
555,Tony McDaniel,MIA,26,DT,12,1,0,0,0,0,2,,,,,0,2.5,19,13,6,1,5,,McDaTo20
556,Brandon McDonald,DET,26,DB,13,0,0,0,0,0,2,0,1,0,0,0,0.0,19,13,6,0,1,,McDoBr99
557,Fili Moala,IND,26,LDT,14,14,,,0,,,,,,,0,2.0,22,13,9,4,3,,MoalFi99
558,Marcus Spears,DAL,28,RDE,16,5,0,0,0,0,2,,,,,0,1.0,16,13,3,2,3,,SpeaMa21
559,Jason Taylor,MIA,37,DE,16,2,0,0,0,0,2,1,0,0,0,0,7.0,18,13,5,5,16,,TaylJa03
560,Cam Thomas,SDG,25,DT,16,2,0,0,0,0,1,,,,,0,4.0,20,13,7,6,5,,ThomCa99
561,Dave Tollefson,NYG,29,DE,16,2,0,0,0,0,1,1,0,1,0,0,5.0,21,13,8,5,8,,TollDa99
562,Vance Walker,ATL,24,DT,16,0,,,0,,,1,0,1,0,0,2.0,18,13,5,3,3,,WalkVa99
563,Jarius Wynn,GNB,25,DE,16,4,,,0,,,,,,,0,3.0,19,13,6,5,3,,WynnJa99
564,Cortez Allen,PIT,23,DB,15,0,,,0,,,,,,,,0.0,15,12,3,0,0,,AlleCo00
565,Prince Amukamara,NYG,22,DB,7,0,1,0,0,0,3,0,0,1,0,0,0.0,14,12,2,0,0,,AmukPr00
566,Jamaal Anderson,IND,25,DE,15,1,0,0,0,0,1,0,0,1,47,1,3.0,24,12,12,4,7,,AndeJa98
567,Larry Asante,TAM,23,DB,10,0,,,0,,,1,,,,,0.0,14,12,2,0,0,,AsanLa99
568,Jonathan Babineaux,ATL,30,LDT,13,13,0,0,0,0,2,,,,,0,1.0,21,12,9,5,8,,BabiJo20
569,Atari Bigby,SEA,30,DB,15,2,0,0,0,0,2,0,0,1,0,0,1.0,18,12,6,1,2,,BigbAt20
570,Blake Costanzo,SFO,27,LB,16,0,,,0,,,,,,,,0.0,13,12,1,0,0,,CostBl20
571,Aubrayo Franklin,NOR,31,NT,16,9,,,0,,,,,,,,0.0,18,12,6,1,0,,FranAu20
572,Anthony Hargrove,SEA,28,DE,15,0,,,0,,,,,,,0,3.0,17,12,5,,,1,HargAn20
573,Al Harris,STL,37,RCB,9,5,0,0,0,0,6,0,0,1,3,0,0.0,15,12,3,0,0,,HarrAl21
574,Tommie Harris,SDG,28,DT,13,1,,,0,,,1,0,0,0,0,3.0,12,12,0,5,3,,HarrTo99
575,Ricky Jean-Francois,SFO,25,DT,16,2,0,0,0,0,2,,,,,,0.0,15,12,3,0,0,,JeanRi99
576,Chris Johnson,OAK,32,DB,4,3,0,0,0,0,4,1,,,,,0.0,14,12,2,1,3,,JohnCh26
577,Brad Jones,GNB,25,LB,15,1,,,0,,,,,,,0,1.0,19,12,7,1,2,,JoneBr99
578,Paul Kruger,BAL,25,DE,16,0,0,0,0,0,2,0,0,2,0,0,5.5,15,12,3,5,11,,KrugPa99
579,Roy Lewis,SEA,26,DB,10,1,0,0,0,0,1,0,0,2,7,0,0.5,24,12,12,0,1,,LewiRo22
580,Kenny Onatolu,MIN,29,LB,16,1,,,0,,,,,,,,0.0,14,12,2,0,0,,OnatKe00
581,Tyler Sash,NYG,23,DB,16,0,,,0,,,1,,,,,0.0,17,12,5,0,0,,SashTy00
582,Darell Scott,STL,25,DT,13,0,,,0,,,,,,,,0.0,18,12,6,1,0,,ScotDo99
583,Darryl Sharpton,HOU,23,LB,8,0,,,0,,,,,,,,0.0,12,12,0,0,0,,SharDa01
584,DeMarcus Van Dyke,OAK,22,DB,14,4,1,2,0,2,4,0,0,1,0,0,0.0,13,12,1,1,0,,VanDDe00
585,Bront Bird,SDG,22,LB,9,0,0,0,0,0,1,,,,,,0.0,14,11,3,1,0,,BirdBr00
586,Curtis Brown,PIT,23,DB,12,0,,,0,,,1,,,,,0.0,14,11,3,0,0,,BrowCu01
587,Alex Carrington,BUF,24,LDE,16,6,0,0,0,0,2,,,,,0,1.0,16,11,5,5,2,,CarrAl99
588,Rock Cartwright,OAK,32,FB,15,0,,,0,,,,,,,0,0.0,12,11,1,0,0,,CartRo01
589,Chris Clemons,MIA,26,DB,14,0,,,0,,,,,,,,0.0,13,11,2,1,0,,ClemCh97
590,Brandon Deaderick,NWE,24,DE,10,5,,,0,,,,,,,0,2.0,17,11,6,3,2,,DeadBr99
591,Dom DeCicco,CHI,23,LB,16,0,,,0,,,,,,,,0.0,12,11,1,0,0,,DeCiDo00
592,Marcus Dixon,NYJ,27,DE,16,3,0,0,0,0,1,1,0,1,0,0,1.5,16,11,5,1,5,,DixoMa00
593,Tim Dobbins,HOU,29,LB,15,0,0,0,0,0,1,1,,,,,0.0,13,11,2,1,0,,DobbTi20
594,Carlos Dunlap,CIN,22,DE,12,1,0,0,0,0,3,0,0,1,35,1,4.5,23,11,12,4,18,,DunlCa99
595,Andrew Gachkar,SDG,23,LB,16,0,,,0,,,,,,,,0.0,15,11,4,0,0,,GachAn00
596,Junior Galette,NOR,23,DE,16,1,,,0,,,,,,,0,4.5,19,11,8,4,11,,GaleJu00
597,Tavares Gooden,SFO,27,LB,16,0,,,0,,,1,,,,,0.0,11,11,0,1,0,,GoodTa99
598,Chris Hawkins,TEN,25,DB,9,0,,,0,,,,,,,,0.0,14,11,3,0,0,,HawkCh00
599,William Hayes,TEN,26,DE,10,1,,,0,,,,,,,0,1.5,16,11,5,4,5,,HayeWi99
600,Tom Johnson,NOR,27,DT,13,0,,,0,,,1,0,0,0,0,1.0,15,11,4,3,5,,JohnTo01
601,Ben Leber,STL,33,LB,7,3,,,0,,,0,0,1,0,0,0.0,15,11,4,0,1,,LebeBe20
602,Ricardo Mathews,IND,24,DT,12,0,0,0,0,0,2,,,,,0,1.0,19,11,8,4,4,,MathRi99
603,Corey McIntyre,BUF,32,FB,16,1,,,0,,,,,,,0,0.0,13,11,2,0,0,,McInCo00
604,Gerald McRath,TEN,25,LB,12,0,0,0,0,0,1,,,,,,0.0,15,11,4,0,0,,McRaGe99
605,Jarvis Moss,OAK,27,DE,14,1,0,0,0,0,1,,,,,0,1.5,16,11,5,2,6,,MossJa99
606,Spencer Paysinger,NYG,23,LB,15,0,,,0,,,0,0,1,0,0,0.0,12,11,1,0,0,,PaysSp00
607,Ropati Pitoitua,NYJ,26,DE,14,0,,,0,,,,,,,0,1.0,19,11,8,3,1,,PitoRo00
608,Joey Porter,ARI,34,LOLB,6,6,,,0,,,,,,,0,1.0,16,11,5,2,2,,PortJo00
609,Pat Sims,CIN,26,DT,11,1,,,0,,,,,,,0,1.0,20,11,9,2,1,,SimsPa99
610,Anthony Smith,TEN,28,DB,13,0,0,0,0,0,2,,,,,,0.0,11,11,0,0,1,,SmitAn21
611,Matt Toeaina,CHI,27,RDT,12,12,,,0,,,,,,,,0.0,16,11,5,0,3,,ToeaMa99
612,Morgan Trent,3TM,26,DB,12,2,2,17,0,22,4,0,0,1,0,0,0.0,16,11,5,0,0,,TrenMo99
613,Reggie Walker,ARI,25,LB,16,0,,,0,,,,,,,,0.0,16,11,5,0,0,,WalkRe00
614,Thomas Williams,CAR,27,LB,7,2,0,0,0,0,2,,,,,,0.0,13,11,2,1,0,,WillTh99
615,Lorenzo Alexander,WAS,28,DT,16,0,,,0,,,,,,,,0.0,16,10,6,1,0,,AlexLo99
616,Jonathon Amaya,NOR,23,DB,16,0,,,0,,,1,,,,,0.0,14,10,4,0,1,,AmayJo00
617,Colt Anderson,PHI,26,DB,12,0,,,0,,,,,,,,0.0,11,10,1,0,0,,AndeCo01
618,James Butler,STL,29,DB,16,0,,,0,,,,,,,,0.0,11,10,1,0,0,,ButlJa20
619,David Carter,ARI,24,DT,16,0,0,0,0,0,2,1,0,0,0,0,1.0,16,10,6,3,1,,CartDa01
620,Jacques Cesaire,SDG,31,DE,12,2,,,0,,,,,,,,0.0,15,10,5,2,0,,CesaJa20
621,Josh Cribbs,CLE,28,WR,16,7,,,0,,,0,3,2,0,0,0.0,15,10,5,0,0,,CribJo01
622,Tim Crowder,TAM,26,DE,10,0,0,0,0,0,1,,,,,0,0.0,14,10,4,2,1,,CrowTi99
623,Keyaron Fox,WAS,29,LB,13,0,,,0,,,,,,,,0.0,14,10,4,2,0,,FoxxKe20
624,Dominique Franks,ATL,24,DB,14,4,2,0,0,0,5,0,1,0,0,0,0.0,15,10,5,0,2,,FranDo99
625,Robert Geathers,CIN,28,LDE,14,13,0,0,0,0,1,,,,,0,2.5,29,10,19,3,5,,GeatRo21
626,Cory Greenwood,KAN,26,LB,16,0,,,0,,,,,,,,0.0,13,10,3,0,0,,GreeCo01
627,Cody Grimm,TAM,24,DB,3,3,0,0,0,0,1,,,,,,0.0,11,10,1,0,0,,GrimCo99
628,Eric Hagg,CLE,22,DB,10,0,0,0,0,0,1,0,0,1,0,0,0.0,11,10,1,0,1,,HaggEr00
629,Cameron Heyward,PIT,22,DE,16,0,0,0,0,0,1,1,0,0,0,0,1.0,11,10,1,1,4,,HeywCa01
630,Nate Jones,2TM,29,DB,7,1,0,0,0,0,1,,,,,,0.0,20,10,10,0,0,,JoneNa20
631,Aaron Maybin,NYJ,23,DE,13,0,,,0,,,4,0,0,0,0,6.0,11,10,1,3,8,,MaybAa99
632,Gerald McCoy,TAM,23,LDT,6,6,,,0,,,,,,,0,1.0,11,10,1,3,3,,McCoGe99
633,Garrett McIntyre,NYJ,27,LB,13,3,,,0,,,2,1,0,0,0,0.0,18,10,8,0,0,,McInGa00
634,Haruki Nakamura,BAL,25,DB,15,0,0,0,0,0,2,,,,,0,0.0,12,10,2,0,0,,NakaHa99
635,Scott Paxson,CLE,28,DT,16,0,0,0,0,0,1,0,0,1,0,0,1.0,21,10,11,3,2,,PaxsSc20
636,Mistral Raymond,MIN,24,FS,10,5,1,31,0,31,3,0,0,1,26,0,0.0,22,10,12,0,1,,RaymMi00
637,Tim Shaw,TEN,27,LB,16,0,,,0,,,,,,,,0.0,14,10,4,0,0,,ShawTi99
638,Malcolm Smith,SEA,22,LB,12,0,,,0,,,1,0,0,0,0,1.0,16,10,6,1,2,,SmitMa02
639,Austin Spitler,MIA,25,LB,16,0,,,0,,,0,0,1,0,0,0.0,11,10,1,0,0,,SpitAu99
640,Bryan Thomas,NYJ,32,DE,4,3,0,0,0,0,1,,,,,,0.0,14,10,4,4,1,,ThomBr21
641,Mike Tolbert,SDG,26,RB,15,1,,,0,,,0,2,0,0,0,0.0,12,10,2,0,0,,TolbMi00
642,Eric Weems,ATL,26,WR,16,2,,,0,,,,,,,0,0.0,12,10,2,0,0,,WeemEr00
643,Mario Williams,HOU,26,ROLB,5,5,0,0,0,0,1,1,0,0,0,0,5.0,11,10,1,4,7,,WillMa22
644,Hamza Abdullah,ARI,28,DB,16,0,,,0,,,,,,,,0.0,13,9,4,0,0,,AbduHa20
645,David Ausberry,OAK,24,WR,12,0,,,0,,,0,0,1,0,0,0.0,9,9,0,0,0,,AusbDa00
646,Michael Coe,NYG,28,DB,10,0,0,0,0,0,1,,,,,,0.0,10,9,1,1,0,,CoexMi99
647,Nick Collins,GNB,28,DB,2,2,0,0,0,0,1,1,,,,,0.0,12,9,3,0,0,,CollNi20
648,Dominique Curry,STL,24,WR,16,0,,,0,,,0,0,1,0,0,0.0,10,9,1,0,0,,CurrDo00
649,Sedrick Ellis,NOR,26,RDE,15,15,0,0,0,0,4,,,,,0,0.5,29,9,20,0,4,,ElliSe99
650,Nick Fairley,DET,23,DT,10,0,,,0,,,,,,,0,1.0,15,9,6,2,5,,FairNi00
651,Antonio Johnson,IND,27,RDT,16,12,0,0,0,0,2,1,,,,,0.0,21,9,12,2,2,,JohnAn03
652,Pat Lee,GNB,27,DB,16,0,,,0,,,,,,,0,0.0,11,9,2,0,0,,LeexPa99
653,Chris Maragos,SEA,24,DB,11,0,,,0,,,,,,,,0.0,12,9,3,0,0,,MaraCh99
654,Ruvell Martin,BUF,29,WR,14,0,,,0,,,1,0,0,0,0,0.0,11,9,2,0,0,,MartRu00
655,Steve McLendon,PIT,25,DT,14,1,,,0,,,,,,,0,1.0,13,9,4,1,2,,McLeSt00
656,Jesse Nading,HOU,26,DE,11,0,,,0,,,2,0,1,0,0,0.5,11,9,2,0,1,,NadiJe00
657,Drake Nevis,IND,22,DT,5,0,0,0,0,0,1,,,,,,0.0,19,9,10,1,1,,NeviDr00
