,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
211,Captain Munnerlyn,MIN,28,DB,15,9,0,0,0,0,3,1,,,,,0.0,55,38,17,2,0,,MunnCa99
212,Brian Orakpo*,TEN,30,ROLB,16,16,0,0,0,0,4,1,0,0,0,0,10.5,46,38,8,13,19,,OrakBr99
213,Sheldon Richardson,NYJ,26,LOLB,15,14,0,0,0,0,2,1,0,2,0,0,1.5,62,38,24,13,9,,RichSh00
214,Perry Riley,OAK,28,MLB,11,11,0,0,0,0,1,2,,,,,0.0,48,38,10,0,0,,RilePe00
215,Josh Shaw,CIN,24,DB,16,12,1,0,0,0,3,,,,,0,0.0,56,38,18,0,0,,ShawJo00
216,Richard Sherman*,SEA,28,LCB,16,16,4,37,0,31,13,0,0,1,14,0,0.0,58,38,20,2,0,,SherRi00
217,Derek Wolfe,DEN,26,LDE,14,14,0,0,0,0,4,,,,,0,5.5,51,38,13,4,19,,WolfDe00
218,Anthony Barr*,MIN,24,RLB,16,16,0,0,0,0,4,1,0,1,0,0,2.0,70,37,33,3,8,,BarrAn00
219,Justin Bethel,ARI,26,DB,16,3,1,66,1,66,6,1,0,1,0,0,0.0,39,37,2,3,0,,BethJu00
220,Perrish Cox,TEN,29,LCB,11,9,3,3,0,3,11,,,,,0,0.0,42,37,5,0,0,,CoxxPe99
221,William Gholston,TAM,25,RDE,14,14,,,0,,,1,0,1,0,0,3.0,49,37,12,9,7,,GholWi00
222,Joe Haden,CLE,27,LCB,13,13,3,9,0,9,11,,,,,0,0.0,48,37,11,0,0,,HadeJo99
223,Linval Joseph*,MIN,28,RDT,16,16,,,0,,,3,0,0,0,0,4.0,77,37,40,5,17,,JoseLi99
224,Sean Spence,TEN,26,LILB,15,6,0,0,0,0,3,1,0,0,0,0,3.0,54,37,17,2,5,,SpenSe00
225,J.J. Wilcox,DAL,25,DB,13,4,1,8,0,8,6,1,0,0,0,0,0.0,49,37,12,0,0,,WilcJ.00
226,Vince Williams,PIT,27,LB,16,4,,,0,,,,,,,0,2.0,47,37,10,7,6,,WillVi01
227,Aaron Donald*+,LAR,25,LDT,16,16,0,0,0,0,5,2,0,0,0,0,8.0,47,36,11,17,31,,DonaAa00
228,Kyle Emanuel,SDG,25,ROLB,16,11,0,0,0,0,1,1,0,1,0,0,0.5,58,36,22,3,4,,EmanKy00
229,Everson Griffen*,MIN,29,RDE,16,16,0,0,0,0,1,2,0,3,20,1,8.0,48,36,12,9,22,,GrifEv99
230,Akiem Hicks,CHI,27,LDE,16,16,0,0,0,0,2,2,0,1,0,0,7.0,54,36,18,11,17,,HickAk00
231,Cory James,OAK,23,MLB,16,5,,,0,,,1,,,,,0.0,48,36,12,3,0,,JameCo00
232,Jeremy Lane,SEA,26,DB,16,9,0,0,0,0,3,,,,,,0.0,49,36,13,0,0,,LaneJe00
233,Whitney Mercilus,HOU,26,LOLB,15,15,0,0,0,0,1,1,0,4,7,0,7.5,53,36,17,13,22,,MercWh00
234,Leonard Williams*,NYJ,22,LDE,16,16,,,0,,,2,0,0,0,0,7.0,68,36,32,11,19,,WillLe02
235,Antwon Blake,TEN,26,DB,16,1,0,0,0,0,5,,,,,0,0.0,42,35,7,1,0,,BlakAn00
236,De'Vondre Campbell,ATL,23,ROLB,11,10,1,7,0,7,7,1,0,0,0,0,0.0,48,35,13,5,0,,CampDe00
237,Troy Hill,LAR,25,DB,12,4,0,0,0,0,2,,,,,,0.0,40,35,5,1,0,,HillTr01
238,Dre Kirkpatrick,CIN,27,LCB,15,14,3,21,0,21,10,,,,,0,0.0,46,35,11,0,0,,KirkDr00
239,Nick Perry,GNB,26,ROLB,14,12,1,0,0,0,4,,,,,0,11.0,52,35,17,12,16,,PerrNi00
240,Marcus Peters*+,KAN,23,LCB,15,15,6,63,0,28,20,1,0,3,31,0,0.0,45,35,10,0,0,,PeteMa00
241,Jason Pierre-Paul,NYG,27,LDE,12,12,0,0,0,0,8,3,0,1,43,1,7.0,53,35,18,7,16,,PierJa99
242,Damarious Randall,GNB,24,LCB,10,9,3,91,0,44,9,,,,,0,0.0,39,35,4,1,0,,RandDa00
243,Da'Norris Searcy,TEN,28,SS,14,14,1,0,0,0,6,0,0,1,0,0,0.0,40,35,5,2,0,,SearDa00
244,Rafael Bush,DET,29,DB,16,4,2,39,1,39,3,,,,,0,1.0,53,34,19,2,1,,BushRa00
245,Calais Campbell,ARI,30,LDE,16,16,1,1,0,1,6,2,0,3,53,1,8.0,53,34,19,12,21,1,CampCa99
246,Ibraheim Campbell,CLE,24,SS,14,8,,,0,,,,,,,,0.0,48,34,14,0,1,,CampIb00
247,Vontae Davis,IND,28,RCB,14,14,1,0,0,0,10,,,,,0,0.0,37,34,3,0,0,,DaviVo99
248,Dannell Ellerbe,NOR,31,LLB,9,8,0,0,0,0,2,,,,,0,4.0,44,34,10,5,8,,ElleDa99
249,Tashaun Gipson,JAX,26,FS,16,16,1,30,0,30,2,,,,,0,0.0,41,34,7,0,0,,GipsTa00
250,Danielle Hunter,MIN,22,DE,16,0,0,0,0,0,1,1,0,1,24,1,12.5,56,34,22,11,19,1,HuntDa01
251,Nick Kwiatkoski,CHI,23,LILB,14,7,0,0,0,0,2,1,0,0,0,0,1.0,44,34,10,3,1,,KwiaNi00
252,Albert McClellan,BAL,30,ROLB,16,11,,,0,,,,,,,0,1.0,55,34,21,4,2,,McClAl00
253,Rontez Miles,NYJ,28,DB,16,4,,,0,,,2,,,,,0.0,57,34,23,0,2,,MileRo00
254,David Parry,IND,24,NT,16,16,,,0,,,,,,,0,3.0,47,34,13,4,8,,ParrDa00
255,Bradley Roby,DEN,24,DB,16,4,2,102,2,51,8,1,0,0,0,0,1.0,39,34,5,0,0,,RobyBr00
256,Brandon Williams,BAL,27,NT,16,16,0,0,0,0,1,,,,,0,1.0,51,34,17,4,2,,WillBr02
257,Tyrann Mathieu,ARI,24,FS,10,10,1,9,0,5,4,1,0,0,0,0,1.0,35,33,2,3,1,,MathTy00
258,Bobby McCain,MIA,23,DB,16,8,1,0,0,0,6,1,0,0,0,0,1.0,46,33,13,3,2,,McCaBo01
259,Antonio Morrison,IND,22,LB,16,4,,,0,,,,,,,0,0.0,52,33,19,3,1,,MorrAn01
260,Terence Newman,MIN,38,LCB,15,10,1,0,0,0,8,,,,,0,0.0,38,33,5,3,0,,NewmTe20
261,Shane Ray,DEN,23,LILB,16,8,,,0,,,1,0,2,18,1,8.0,48,33,15,6,21,,RayxSh00
262,Sean Smith,OAK,29,RCB,15,15,2,27,0,27,11,,,,,0,0.0,40,33,7,1,0,,SmitSe99
263,Muhammad Wilkerson,NYJ,27,RDE,15,14,0,0,0,0,3,1,0,0,0,0,4.5,58,33,25,10,12,,WilkMu00
264,Vic Beasley*+,ATL,24,LILB,16,12,0,0,0,0,2,6,0,1,21,1,15.5,39,32,7,11,16,,BeasVi00
265,Jared Crick,DEN,27,RDE,16,15,0,0,0,0,6,2,0,0,0,0,3.0,53,32,21,4,13,,CricJa00
266,Darqueze Dennard,CIN,25,DB,15,3,0,0,0,0,1,,,,,,0.0,47,32,15,0,1,,DennDa00
267,Kendall Fuller,WAS,21,DB,13,6,0,0,0,0,2,,,,,,0.0,42,32,10,2,4,,FullKe00
268,T.J. Green,IND,21,DB,15,4,0,0,0,0,2,,,,,,0.0,43,32,11,0,3,,GreeT.00
269,Andre Hal,HOU,24,FS,15,11,2,36,0,24,7,,,,,0,1.0,48,32,16,2,1,,HalxAn00
270,D.J. Hayden,OAK,26,DB,11,2,0,0,0,0,6,1,,,,,0.0,37,32,5,2,0,,HaydDJ00
271,Kemal Ishmael,ATL,25,DB,13,4,0,0,0,0,2,,,,,,0.0,52,32,20,0,0,,IshmKe00
272,Michael Johnson,CIN,29,RDE,16,16,0,0,0,0,3,,,,,0,3.5,45,32,13,6,10,,JohnMi98
273,Derrick Kindred,CLE,23,SS,12,5,0,0,0,0,5,,,,,,0.0,46,32,14,0,0,,KindDe00
274,Leodis McKelvin,PHI,31,LCB,13,12,2,29,1,29,16,,,,,0,0.0,43,32,11,0,0,,McKeLe99
275,Nickell Robey-Coleman,BUF,24,DB,16,3,2,44,1,41,7,1,0,1,36,1,0.0,35,32,3,2,0,,RobeNi00
276,Danny Shelton,CLE,23,NT,16,16,,,0,,,,,,,0,1.5,59,32,27,2,6,,ShelDa01
277,John Simon,HOU,26,ROLB,11,5,0,0,0,0,2,1,0,0,0,0,3.5,51,32,19,4,10,,SimoJo01
278,Aqib Talib*+,DEN,30,LCB,13,13,3,86,1,46,12,,,,,0,0.0,43,32,11,1,1,,TaliAq99
279,Kyle Van Noy,2TM,25,LB/RLB,14,9,1,0,0,0,3,1,0,0,0,0,1.0,52,32,20,2,2,,VanNKy00
280,Andrew Adams,NYG,24,FS,14,13,1,19,0,19,5,,,,,0,0.0,46,31,15,1,1,,AdamAn00
281,Bryce Callahan,CHI,25,DB,11,10,0,0,0,0,5,,,,,0,0.0,32,31,1,0,1,,CallBr00
282,Jurrell Casey*,TEN,27,RDE,15,15,0,0,0,0,5,,,,,0,5.0,44,31,13,8,18,,CaseJu00
283,William Hayes,LAR,31,LDE,14,14,,,0,,,,,,,0,5.0,43,31,12,10,16,,HayeWi99
284,Dont'a Hightower*,NWE,26,MLB,13,13,0,0,0,0,2,1,0,0,0,0,2.5,65,31,34,1,8,1,HighDo01
285,Jerry Hughes,BUF,28,LOLB,16,15,0,0,0,0,3,1,0,0,0,0,6.0,48,31,17,8,11,,HughJe99
286,Reshad Jones,MIA,28,FS,6,6,1,17,0,17,4,,,,,0,0.5,51,31,20,4,0,,JoneRe99
287,Brice McCain,TEN,30,DB,16,10,2,33,0,33,10,,,,,0,0.0,38,31,7,1,0,,McCaBr99
288,Erik Walden,IND,31,LOLB,16,16,,,0,,,3,0,0,0,0,11.0,42,31,11,10,17,,WaldEr99
289,Carlos Dunlap*,CIN,27,LDE,16,16,0,0,0,0,15,3,0,0,0,0,8.0,49,30,19,7,23,,DunlCa99
290,Anthony Harris,MIN,25,DB,16,3,0,0,0,0,1,0,0,1,0,0,0.0,41,30,11,0,0,,HarrAn01
291,Ed Reynolds,CLE,25,FS,10,7,0,0,0,0,1,,,,,0,1.0,43,30,13,1,3,,ReynEd00
292,Kelvin Sheppard,NYG,28,MLB,16,11,0,0,0,0,2,,,,,,0.0,50,30,20,0,0,,ShepKe00
293,Kawann Short,CAR,27,RDT,16,16,0,0,0,0,3,1,0,0,0,0,6.0,55,30,25,12,17,,ShorKa00
294,Frank Zombo,KAN,29,ROLB,16,11,0,0,0,0,2,1,0,0,0,0,1.0,41,30,11,3,4,,ZombFr00
295,Tyson Alualu,JAX,29,RDE,14,10,,,0,,,1,0,0,0,0,2.5,37,29,8,6,6,,AluaTy99
296,Chris Baker,WAS,29,RDE,16,16,0,0,0,0,2,2,0,0,0,0,3.5,47,29,18,7,10,,BakeCh99
297,Joey Bosa,SDG,21,LDE,12,11,,,0,,,1,0,0,0,0,10.5,41,29,12,17,21,,BosaJo00
298,Nick Fairley,NOR,28,RDT,16,16,,,0,,,,,,,0,6.5,43,29,14,9,22,,FairNi00
299,Johnathan Hankins,NYG,24,RDT,16,16,,,0,,,1,0,0,0,0,3.0,43,29,14,8,10,,HankJo00
300,Xavien Howard,MIA,23,RCB,7,6,0,0,0,0,6,1,,,,,0.0,40,29,11,1,0,,HowaXa00
301,Jarvis Jones,PIT,27,ROLB,14,9,1,20,0,20,3,2,0,1,0,0,1.0,42,29,13,4,6,,JoneJa05
302,Trent Murphy,WAS,26,LB,16,0,0,0,0,0,1,3,0,1,7,0,9.0,47,29,18,10,25,,MurpTr00
303,Jordan Poyer,CLE,25,FS,6,6,0,0,0,0,2,,,,,0,0.0,39,29,10,1,0,,PoyeJo00
304,Jimmy Smith,BAL,28,RCB,11,11,0,0,0,0,4,,,,,,0.0,32,29,3,0,0,,SmitJi03
305,Stephon Tuitt,PIT,23,RDE,14,14,0,0,0,0,3,2,0,0,0,0,4.0,38,29,9,8,14,,TuitSt00
306,Marcus Williams,NYJ,25,DB,13,3,2,14,0,14,6,1,0,0,0,0,1.0,33,29,4,1,1,,WillMa03
307,Jalen Collins,ATL,23,RCB,8,6,2,37,0,37,10,,,,,0,0.0,31,28,3,2,0,,CollJa02
308,Malik Jackson,JAX,26,LDT,16,16,0,0,0,0,4,0,0,1,0,0,6.5,33,28,5,11,19,,JackMa02
309,Corey Liuget,SDG,26,RDE/LDE,16,16,0,0,0,0,3,0,0,1,0,0,0.0,36,28,8,10,7,,LiugCo00
310,Darryl Morris,IND,26,DB,12,2,1,0,0,0,6,,,,,0,0.0,35,28,7,0,2,,MorrDa01
311,Emmanuel Ogbah,CLE,23,RDE/LOLB,16,16,0,0,0,0,3,,,,,0,5.5,53,28,25,8,16,,OgbaEm00
312,Daryl Smith,TAM,34,LLB,16,11,1,-5,0,-5,1,0,0,1,0,0,0.0,35,28,7,3,0,,SmitDa24
313,Terrell Suggs,BAL,34,LOLB,15,15,0,0,0,0,4,3,0,0,0,0,8.0,35,28,7,11,16,,SuggTe99
314,Tramon Williams,CLE,33,LCB,12,7,1,0,0,0,5,0,1,1,0,0,0.0,36,28,8,1,1,,WillTr99
315,Robert Blanton,BUF,27,DB,10,2,,,0,,,,,,,,0.0,35,27,8,0,0,,BlanRo00
316,Andre Branch,MIA,27,RDE,16,11,0,0,0,0,1,2,0,0,0,0,5.5,49,27,22,8,12,,BranAn00
317,Darius Butler,IND,30,FS,12,7,3,19,0,19,7,1,0,0,0,0,0.0,33,27,6,0,1,,ButlDa99
318,Fletcher Cox*,PHI,26,LDT,16,16,0,0,0,0,2,1,0,1,0,0,6.5,43,27,16,9,14,,CoxxFl00
319,Michael Griffin,CAR,31,FS,13,6,,,0,,,,,,,,0.0,40,27,13,1,0,,GrifMi99
320,Damien Wilson,DAL,23,LLB,16,6,0,0,0,0,1,,,,,0,0.5,34,27,7,4,2,,WilsDa02
321,Alan Branch,NWE,32,LDT,16,16,0,0,0,0,3,,,,,0,1.5,49,26,23,8,2,,BranAl99
322,Josh Bynes,DET,27,LLB/RLB,9,8,0,0,0,0,4,,,,,,0.0,38,26,12,4,0,,ByneJo00
323,Chad Greenway,MIN,33,LLB,16,9,1,17,0,17,1,,,,,0,0.0,41,26,15,2,0,,GreeCh99
324,Abry Jones,JAX,25,RDT,15,9,0,0,0,0,1,,,,,,0.0,32,26,6,4,0,,JoneAb00
325,Ryan Kerrigan*,WAS,28,ROLB,16,16,0,0,0,0,2,2,0,0,0,0,11.0,33,26,7,18,24,,KerrRy00
326,Gerald McCoy*,TAM,28,LDT,15,15,0,0,0,0,5,2,0,2,0,0,7.0,34,26,8,5,14,,McCoGe99
327,Jamie Meder,CLE,25,LDE,16,15,0,0,0,0,1,,,,,0,1.0,48,26,22,3,6,,MedeJa00
328,Jerraud Powers,BAL,29,DB,13,6,2,1,0,1,5,,,,,0,1.0,33,26,7,2,1,,PoweJe99
329,Trevor Williams,SDG,23,LCB,12,5,0,0,0,0,5,0,0,1,0,0,0.0,31,26,5,2,0,,WillTr05
330,Will Blackmon,WAS,32,FS,15,6,1,79,0,79,3,1,0,0,0,0,0.5,41,25,16,0,2,,BlacWi20
331,Tyvon Branch,ARI,30,DB,6,5,0,0,0,0,4,,,,,,0.0,28,25,3,0,1,,BranTy99
332,Frank Clark,SEA,23,LDE,15,5,,,0,,,2,0,1,27,0,10.0,47,25,22,11,18,,ClarFr01
333,Mike Daniels,GNB,27,RDE,16,16,0,0,0,0,1,0,0,1,0,0,4.0,33,25,8,8,11,,DaniMi00
334,Dee Ford,KAN,25,LOLB,15,14,0,0,0,0,2,1,0,0,0,0,10.0,38,25,13,12,17,,FordDe00
335,Roman Harper,NOR,34,DB,16,4,,,0,,,,,,,,0.0,29,25,4,0,1,,HarpRo21
336,Rashad Johnson,TEN,30,FS,14,7,0,0,0,0,1,1,,,,,0.0,38,25,13,1,0,,JohnRa98
337,Clinton McDonald,TAM,29,RDT,12,12,,,0,,,,,,,0,3.5,36,25,11,6,5,,McDoCl99
338,Corey Moore,HOU,23,SS,16,8,0,0,0,0,3,,,,,,0.0,32,25,7,0,0,,MoorCo00
339,Adrian Phillips,SDG,24,SS,14,6,1,22,0,22,3,,,,,0,0.0,38,25,13,1,1,,PhilAd00
340,Bacarri Rambo,MIA,26,FS,9,5,1,17,0,17,3,,,,,0,0.0,42,25,17,1,1,,RambBa00
341,Elandon Roberts,NWE,22,LLB,13,5,,,0,,,1,,,,,0.0,45,25,20,2,3,,RobeEl00
342,Rashard Robinson,SFO,21,RCB,14,6,1,0,0,0,8,,,,,0,0.0,28,25,3,0,0,,RobiRa00
343,Ahtyba Rubin,SEA,30,LDT,16,16,0,0,0,0,1,3,0,0,0,0,1.0,39,25,14,6,2,,RubiAh99
344,Justin Simmons,DEN,23,DB,13,3,2,83,0,45,4,,,,,0,1.0,30,25,5,2,1,,SimmJu00
345,Desmond Trufant,ATL,26,RCB,9,9,1,9,0,9,4,2,0,0,0,0,2.0,31,25,6,1,2,,TrufDe00
346,B.W. Webb,NOR,26,CB,14,8,1,7,0,7,11,,,,,0,0.0,28,25,3,0,0,,WebbBW00
347,Nate Allen,OAK,29,DB,14,4,2,5,0,4,3,,,,,0,0.0,33,24,9,1,0,,AlleNa99
348,Michael Bennett*,SEA,31,LDE,11,11,,,0,,,,,,,0,5.0,34,24,10,14,19,,BennMi99
349,NaVorro Bowman,SFO,28,LB,4,4,1,0,0,0,2,1,0,0,0,0,1.0,35,24,11,4,2,,BowmNa99
350,Malcom Brown,NWE,22,RDT,16,13,,,0,,,1,0,0,0,0,3.0,50,24,26,4,5,1,BrowMa01
351,Morris Claiborne,DAL,26,RCB,7,7,1,27,0,27,5,0,0,1,0,0,0.0,26,24,2,2,0,,ClaiMo00
352,Su'a Cravens,WAS,21,LB,11,3,1,2,0,2,5,,,,,0,1.0,34,24,10,4,2,,CravSu00
353,Marcell Dareus,BUF,26,NT,8,7,0,0,0,0,1,,,,,0,3.5,39,24,15,5,4,,DareMa00
354,Quinton Dial,SFO,26,RDE,14,11,0,0,0,0,2,,,,,,0.0,36,24,12,1,1,,DialQu00
355,Leger Douzable,BUF,30,DE,16,5,0,0,0,0,1,,,,,0,1.5,43,24,19,5,7,,DouzLe00
356,Justin Durant,DAL,31,LB,13,0,0,0,0,0,3,,,,,0,1.0,37,24,13,2,2,,DuraJu99
357,Dominique Easley,LAR,24,DT,16,0,0,0,0,0,1,2,0,0,0,0,3.5,35,24,11,7,5,,EaslDo00
358,Brandon Flowers,SDG,30,LCB,6,6,1,33,1,33,5,,,,,0,0.0,28,24,4,6,0,,FlowBr99
359,Tamba Hali,KAN,33,DE,16,2,,,0,,,0,0,1,0,0,3.5,34,24,10,4,9,,HaliTa20
360,Duron Harmon,NWE,25,DB,16,4,1,0,0,0,2,1,0,1,0,0,0.0,29,24,5,0,0,,HarmDu00
361,Josh Mauro,ARI,25,RDE,15,13,0,0,0,0,1,,,,,,0.0,32,24,8,7,3,,MaurJo00
362,Derrick Morgan,TEN,27,LOLB,15,15,0,0,0,0,1,,,,,0,9.0,33,24,9,11,22,,MorgDe99
363,Earl Thomas,SEA,27,FS,11,11,2,5,0,5,10,0,0,1,34,1,0.0,48,24,24,0,0,,ThomEa99
364,Trevin Wade,NYG,27,DB,16,2,0,0,0,0,3,0,0,2,11,1,0.0,26,24,2,0,0,,WadeTr00
365,Jaylen Watkins,PHI,25,DB,16,4,0,0,0,0,3,,,,,,0.0,32,24,8,0,0,,WatkJa01
366,Shaquil Barrett,DEN,24,LB,16,0,0,0,0,0,2,1,0,0,0,0,1.5,36,23,13,4,4,,BarrSh00
367,Kentrell Brice,GNB,22,DB,16,1,0,0,0,0,1,0,0,1,0,0,0.0,27,23,4,0,0,,BricKe00
368,Quinton Dunbar,WAS,24,DB,14,2,1,0,0,0,5,0,1,1,0,0,1.0,26,23,3,1,2,,DunbQu00
369,Trey Flowers,NWE,23,RDE,16,8,0,0,0,0,1,0,0,2,-3,0,7.0,45,23,22,8,14,,FlowTr00
370,Leonard Floyd,CHI,24,LOLB,12,12,0,0,0,0,2,1,0,1,0,1,7.0,33,23,10,6,9,1,FloyLe00
371,Dante Fowler,JAX,22,DE,16,1,0,0,0,0,5,,,,,0,4.0,32,23,9,6,11,,FowlDa00
372,Jacoby Glenn,CHI,23,DB,7,3,1,21,0,21,6,1,0,0,0,0,0.0,26,23,3,0,0,,GlenJa01
373,Eli Harold,SFO,22,ROLB,16,13,,,0,,,1,0,1,19,0,3.0,37,23,14,3,6,,HaroEl00
374,Kerry Hyder,DET,25,DE,16,2,0,0,0,0,1,0,0,1,0,0,8.0,36,23,13,11,19,,HydeKe01
375,Jordan Jenkins,NYJ,22,ROLB,14,11,0,0,0,0,2,1,0,1,0,0,2.5,41,23,18,2,3,,JenkJo01
376,Mychal Kendricks,PHI,26,RLB,15,8,0,0,0,0,1,0,0,1,15,0,0.0,32,23,9,3,3,,KendMy00
377,Miles Killebrew,DET,23,DB,16,0,1,7,0,7,1,,,,,0,0.0,28,23,5,0,1,,KillMi00
378,Kelcie McCray,SEA,28,DB,16,4,0,0,0,0,1,,,,,,0.0,39,23,16,0,0,,McCrKe00
379,Keith Reaser,SFO,25,DB,15,0,0,0,0,0,5,2,,,,,0.0,26,23,3,1,1,,ReasKe00
380,Mario Addison,CAR,29,LB,14,1,0,0,0,0,1,2,0,1,0,0,9.5,27,22,5,11,15,1,AddiMa00
381,Jude Adjei-Barimah,TAM,24,DB,10,1,0,0,0,0,2,1,0,0,0,0,2.0,22,22,0,1,2,,AdjeJu00
382,T.J. Carrie,OAK,26,DB,16,3,1,14,0,14,4,1,0,1,0,0,0.0,25,22,3,0,0,,CarrTr00
383,Kevin Johnson,HOU,24,DB,6,3,0,0,0,0,3,0,0,1,53,0,0.0,25,22,3,1,0,,JohnKe04
384,Leonard Johnson,CAR,26,DB,10,0,0,0,0,0,1,,,,,0,1.0,30,22,8,1,1,,JohnLe03
385,Jason Jones,MIA,30,RDT,14,5,0,0,0,0,2,0,0,1,0,0,3.5,36,22,14,3,12,,JoneJa99
386,Chris Long,NWE,31,LDE,16,7,0,0,0,0,3,1,0,1,0,0,4.0,35,22,13,7,10,,LongCh99
387,Robert McClain,2TM,28,DB,14,6,0,0,0,0,1,,,,,0,0.5,39,22,17,2,1,,McClRo98
388,A'Shawn Robinson,DET,21,LDT,16,5,0,0,0,0,7,,,,,0,2.0,30,22,8,6,2,,RobiAS00
389,Coty Sensabaugh,2TM,28,DB,13,2,,,0,,,1,,,,,0.0,25,22,3,2,2,,SensCo00
390,Preston Smith,WAS,24,LOLB,16,16,1,22,0,22,3,,,,,0,4.5,38,22,16,8,12,,SmitPr00
391,Cameron Wake*,MIA,34,LDE,16,11,1,12,0,12,2,5,0,0,0,0,11.5,29,22,7,6,24,,WakeCa00
392,Corey White,BUF,26,DB,15,4,2,0,0,0,4,,,,,0,0.0,30,22,8,0,0,,WhitCo01
393,Brandon Williams,ARI,24,DB,13,3,0,0,0,0,3,,,,,,0.0,26,22,4,0,0,,WillBr07
394,Ezekiel Ansah,DET,27,RDE,13,13,,,0,,,,,,,0,2.0,35,21,14,7,15,,AnsaEz00
395,Geno Atkins*,CIN,28,RDT,16,16,,,0,,,,,,,0,9.0,32,21,11,13,26,,AtkiGe99
396,Denico Autry,OAK,26,LDE,16,7,0,0,0,0,2,0,0,2,0,0,2.5,29,21,8,6,4,,AutrDe00
397,Robert Ayers,TAM,31,LDE,12,10,0,0,0,0,1,1,0,0,0,0,6.5,29,21,8,7,19,,AyerRo99
398,Anthony Chickillo,PIT,24,LOLB,15,7,,,0,,,2,0,0,0,0,2.5,29,21,8,5,8,,ChicAn00
399,Leon Hall,NYG,32,DB,12,2,1,29,0,29,2,1,0,0,0,0,2.0,31,21,10,2,3,,HallLe98
400,Grady Jarrett,ATL,23,RDE,16,14,,,0,,,0,0,1,0,0,3.0,48,21,27,4,9,,JarrGr00
401,Terrell McClain,DAL,28,LDT,15,15,,,0,,,2,0,0,0,0,2.5,40,21,19,3,7,,McClTe00
402,Dexter McCoil,SDG,25,DB,16,2,1,0,0,0,5,,,,,0,0.0,25,21,4,0,0,,McCoDe00
403,Devin Taylor,DET,27,LDE,16,16,0,0,0,0,1,1,0,0,0,0,4.5,28,21,7,4,10,1,TaylDe00
404,Sean Weatherspoon,ATL,29,LB,4,3,,,0,,,,,,,,0.0,27,21,6,2,0,,WeatSe99
405,Willie Young,CHI,31,ROLB,16,12,0,0,0,0,2,1,0,0,0,0,7.5,38,21,17,8,9,,YounWi99
406,Cliff Avril*,SEA,30,RDE,16,16,0,0,0,0,3,5,0,0,0,0,11.5,39,20,19,8,26,,AvriCl99
407,Connor Barwin,PHI,30,RDE,16,16,0,0,0,0,2,1,0,0,0,0,5.0,34,20,14,6,10,,BarwCo99
408,David Bruton,WAS,29,DB,4,4,0,0,0,0,2,,,,,0,1.0,28,20,8,1,1,,BrutDa99
409,Glenn Dorsey,SFO,31,NT,12,7,,,0,,,,,,,0,1.0,24,20,4,3,3,,DorsGl99
410,Robert Golden,PIT,26,SS,13,7,0,0,0,0,1,0,0,1,21,0,0.0,34,20,14,1,3,,GoldRo00
411,Letroy Guion,GNB,29,NT,15,15,0,0,0,0,1,,,,,,0.0,30,20,10,6,1,,GuioLe99
412,Justin Houston,KAN,27,LOLB,5,5,0,0,0,0,1,1,0,0,0,0,4.0,21,20,1,6,6,,HousJu00
413,Cam Johnson,CLE,26,LOLB,12,9,0,0,0,0,1,2,0,0,0,0,3.0,32,20,12,3,6,,JohnCa01
414,Paul Kruger,NOR,30,LDE,15,13,0,0,0,0,1,1,0,2,0,0,1.5,25,20,5,6,9,1,KrugPa99
415,Craig Mager,SDG,24,LCB,11,8,1,8,0,8,4,0,0,1,0,0,0.0,31,20,11,1,0,,MageCr00
416,Clay Matthews,GNB,30,ROLB,12,9,0,0,0,0,3,1,0,0,0,0,5.0,24,20,4,9,9,,MattCl99
417,Tony McDaniel,SEA,31,RDT,16,10,0,0,0,0,3,0,0,1,0,0,0.0,43,20,23,3,1,,McDaTo20
418,Steve McLendon,NYJ,30,NT,11,9,,,0,,,1,0,0,0,0,3.5,28,20,8,7,6,,McLeSt00
419,Yannick Ngakoue,JAX,21,LDE,16,15,1,9,0,9,2,4,0,0,0,0,8.0,23,20,3,6,14,,NgakYa00
420,Eric Rowe,NWE,24,RCB,9,7,1,0,0,0,8,,,,,0,0.0,26,20,6,0,0,,RoweEr00
421,Kevon Seymour,BUF,23,DB,15,3,0,0,0,0,3,,,,,,0.0,22,20,2,0,0,,SeymKe00
422,Jabaal Sheard,NWE,27,RDE,15,8,0,0,0,0,4,,,,,0,5.0,33,20,13,7,10,,SheaJa00
423,Martrell Spaight,WAS,23,LB,14,1,1,8,0,8,1,,,,,0,0.0,28,20,8,0,0,,SpaiMa00
424,Sylvester Williams,DEN,28,NT,16,16,0,0,0,0,1,,,,,0,1.0,29,20,9,4,5,,WillSy00
425,Johnson Bademosi,DET,26,DB,16,3,1,3,0,3,5,,,,,0,0.0,22,19,3,1,0,,BadeJo00
426,Max Bullough,HOU,24,LB,16,3,,,0,,,,,,,,0.0,25,19,6,2,0,,BullMa00
427,Adrian Clayborn,ATL,28,LDE,13,7,,,0,,,0,0,1,5,1,4.5,22,19,3,8,15,,ClayAd00
428,Bud Dupree,PIT,23,LB,7,4,0,0,0,0,1,1,0,0,0,0,4.5,24,19,5,6,7,,DuprAl00
429,Kony Ealy,CAR,25,RDE,16,6,1,7,0,7,3,2,0,0,0,0,5.0,32,19,13,5,7,,EalyKo00
