,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
429,Karl Paymah,MIN,27,DB,12,2,0,0,0,0,2,1,,,,,0.0,27,24,3,1,0,,PaymKa20
430,Andy Studebaker,KAN,24,LB,16,2,2,96,0,94,3,1,0,1,0,1,0.0,28,24,4,0,0,,StudAn99
431,Deshea Townsend,PIT,34,DB,16,2,1,-1,0,-1,3,,,,,0,0.0,27,24,3,1,2,,TownDe20
432,Pat Watkins,DAL,27,DB,13,1,,,0,,,,,,,,0.0,29,24,5,0,0,,WatkPa20
433,Tom Zbikowski,BAL,24,DB,15,4,2,13,0,21,4,,,,,0,0.0,29,24,5,0,0,,ZbikTo99
434,Asher Allen,MIN,21,DB,10,1,1,0,0,0,1,1,0,0,0,0,1.0,27,23,4,1,0,,AlleAs99
435,Barry Cofield,NYG,25,LDT,16,16,0,0,0,0,2,,,,,0,1.0,35,23,12,5,3,,CofiBa20
436,Bradley Fletcher,STL,23,DB,7,3,0,0,0,0,1,0,0,1,-2,0,0.0,23,23,0,2,0,,FletBr99
437,Casey Hampton*,PIT,32,NT,16,16,,,0,,,,,,,0,2.5,43,23,20,7,5,,HampCa00
438,Brian Iwuh,JAX,25,LB,15,2,,,0,,,,,,,,0.0,29,23,6,1,1,,IwuhBr20
439,Cullen Jenkins,GNB,28,RDE,16,16,1,4,0,4,1,3,0,0,0,0,4.5,32,23,9,8,11,,JenkCu20
440,Antonio Johnson,IND,25,RDT,15,15,,,0,,,,,,,0,1.0,34,23,11,2,2,,JohnAn03
441,Patrick Kerney,SEA,33,LDE,15,14,,,0,,,3,0,0,0,0,5.0,34,23,11,6,9,,KernPa99
442,Marvin Mitchell,NOR,25,LB,14,2,,,0,,,,,,,,0.0,27,23,4,1,0,,MitcMa99
443,Stanford Routt,OAK,26,DB,16,1,0,0,0,0,7,,,,,0,1.0,29,23,6,2,2,,RoutSt20
444,Ahtyba Rubin,CLE,23,NT,16,5,,,0,,,1,,,,,0.0,38,23,15,0,1,,RubiAh99
445,Jamarca Sanford,MIN,24,DB,14,1,,,0,,,,,,,,0.0,30,23,7,1,0,,SanfJa99
446,Eugene Wilson,HOU,29,FS,8,8,2,29,0,16,3,1,0,0,0,0,0.0,29,23,6,0,0,,WilsEu20
447,Jeff Zgonina,HOU,39,DT,16,2,,,0,,,0,0,1,0,0,2.5,28,23,5,3,3,,ZgonJe20
448,Mark Anderson,CHI,26,DE,16,2,,,0,,,,,,,0,3.5,28,22,6,6,8,,AndeMa21
449,Dan Connor,CAR,24,LB,16,0,,,0,,,0,0,1,0,0,0.0,30,22,8,0,0,,ConnDa99
450,Kevin Dockery,NYG,25,DB,11,3,0,0,0,0,1,1,1,1,0,0,0.0,25,22,3,0,0,,DockKe20
451,Ronald Fields,DEN,28,NT,16,16,,,0,,,,,,,,0.0,37,22,15,1,0,,FielRo20
452,Cornelius Griffin,WAS,33,LDT,14,14,0,0,0,0,1,1,0,0,0,0,2.0,34,22,12,4,3,,GrifCo20
453,Nic Harris,BUF,23,DB,15,2,,,0,,,0,0,1,16,0,0.0,30,22,8,3,0,,HarrNi99
454,Darren Howard,PHI,33,DE,16,0,0,0,0,0,3,2,0,0,0,0,6.5,24,22,2,7,11,1,HowaDa21
455,Dwight Lowery,NYJ,23,RCB,13,5,3,41,0,34,9,0,0,1,0,0,0.0,24,22,2,0,1,,LoweDw99
456,Darcel McBath,DEN,24,DB,13,0,2,28,0,25,3,,,,,0,0.0,26,22,4,0,0,,McBaDa99
457,Ryan Pickett,GNB,30,NT,13,9,0,0,0,0,2,,,,,,0.0,33,22,11,3,3,,PickRy20
458,Jamie Silva,IND,25,DB,14,0,0,0,0,0,2,0,1,1,0,0,0.0,30,22,8,0,0,,SilvJa99
459,Fred Smoot,WAS,30,RCB,15,6,0,0,0,0,6,,,,,,0.0,28,22,6,0,0,,SmooFr20
460,Paul Soliai,MIA,26,NT,14,5,0,0,0,0,1,1,,,,,0.0,25,22,3,2,3,,SoliPa99
461,Donald Strickland,NYJ,29,DB,9,2,0,0,0,0,2,1,0,0,0,0,2.0,26,22,4,2,3,,StriDo20
462,Morgan Trent,CIN,24,DB,16,0,0,0,0,0,4,,,,,0,1.0,28,22,6,2,5,,TrenMo99
463,Justin Tryon,WAS,25,DB,15,2,1,3,0,3,3,,,,,0,1.0,27,22,5,1,1,,TryoJu99
464,Matt Ware,ARI,27,DB,11,1,1,18,0,18,1,1,0,0,0,0,0.0,24,22,2,0,0,,WareMa20
465,Gabe Watson,ARI,26,DT,16,0,,,0,,,,,,,,0.0,28,22,6,5,0,,WatsGa20
466,Kevin Williams*+,MIN,29,RDT,16,16,0,0,0,0,7,1,0,1,0,0,6.0,30,22,8,11,14,,WillKe98
467,Jordon Dizon,DET,23,LB,16,0,,,0,,,1,0,1,0,0,1.0,29,21,8,1,1,,DizoJo99
468,Robert Geathers,CIN,26,LDE,15,15,0,0,0,0,3,1,0,2,113,1,3.5,36,21,15,4,9,,GeatRo21
469,Kedric Golston,WAS,26,RDT,16,5,0,0,0,0,2,1,0,0,0,0,2.0,33,21,12,4,6,,GolsKe20
470,Jarvis Green,NWE,30,RDE,13,12,,,0,,,,,,,0,1.0,36,21,15,3,4,,GreeJa21
471,Jameel McClain,BAL,24,LB,16,1,,,0,,,,,,,,0.0,30,21,9,0,0,,McClJa01
472,Fred Robbins,NYG,32,RDT,16,12,0,0,0,0,5,0,0,1,11,0,2.0,25,21,4,5,7,,RobbFr20
473,Tim Shaw,CHI,25,LB,15,0,,,0,,,1,0,1,0,0,0.0,24,21,3,0,0,,ShawTi99
474,Lofa Tatupu,SEA,27,MLB,5,5,0,0,0,0,2,,,,,0,1.0,32,21,11,2,2,,TatuLo99
475,Jason Allen,MIA,26,DB,16,1,0,0,0,0,2,,,,,,0.0,22,20,2,0,0,,AlleJa23
476,Desmond Bishop,GNB,25,LB,16,0,,,0,,,0,0,1,2,0,0.0,31,20,11,1,0,,BishDe99
477,Ahmad Brooks,SFO,25,LB,14,0,0,0,0,0,2,4,0,0,0,0,6.0,21,20,1,5,6,,BrooAh21
478,Mike DeVito,NYJ,25,DE,15,1,,,0,,,0,0,3,7,0,0.0,28,20,8,1,1,,DeViMi99
479,Wallace Gilberry,KAN,25,DE,16,0,,,0,,,,,,,0,4.5,22,20,2,3,8,,GilbWa00
480,Jovan Haye,TEN,27,LDT,15,15,,,0,,,,,,,0,0.5,32,20,12,2,2,,HayeJo20
481,Grady Jackson,DET,36,LDT,15,13,,,0,,,,,,,,0.0,32,20,12,3,1,,JackGr20
482,Derrick Martin,GNB,24,DB,14,1,,,0,,,,,,,,0.0,25,20,5,0,0,,MartDe22
483,Tom Nelson,CIN,23,DB,12,3,1,2,0,2,2,,,,,0,0.0,25,20,5,1,1,,NelsTo00
484,Matt Roth,2TM,27,DE/ROLB,10,6,0,0,0,0,1,0,0,1,7,0,4.0,32,20,12,4,7,,RothMa20
485,Kevin Vickerson,TEN,26,DT,13,2,0,0,0,0,3,,,,,,0.0,28,20,8,1,7,,VickKe99
486,John Wendling,BUF,26,DB,16,0,1,0,0,0,1,,,,,0,0.0,27,20,7,0,0,,WendJo99
487,Will Allen,MIA,31,LCB,6,6,2,27,0,21,6,,,,,0,0.0,21,19,2,0,0,,AlleWi20
488,Brendon Ayanbadejo,BAL,33,LB,4,1,1,0,0,0,1,,,,,0,1.0,22,19,3,1,1,,AyanBr99
489,Josh Bullocks,CHI,26,DB,12,4,,,0,,,,,,,,0.0,23,19,4,0,0,,BullJo20
490,Torrie Cox,TAM,29,DB,11,1,,,0,,,,,,,,0.0,21,19,2,2,1,,CoxxTo21
491,Dwight Freeney*+,IND,29,RDE,14,9,0,0,0,0,1,1,0,0,0,0,13.5,24,19,5,13,22,,FreeDw00
492,Tommie Harris,CHI,26,LDT,15,15,1,6,0,6,1,0,0,1,0,0,2.5,24,19,5,10,7,,HarrTo99
493,Adam Hayward,TAM,25,LB,15,1,,,0,,,,,,,0,0.0,23,19,4,0,1,,HaywAd98
494,Rashad Johnson,ARI,23,DB,10,1,0,0,0,0,1,,,,,,0.0,20,19,1,0,0,,JohnRa98
495,Leonard Little,STL,35,LDE,13,13,1,36,1,36,6,,,,,0,6.5,23,19,4,10,16,,LittLe00
496,Ryan Mouton,TEN,23,DB,14,2,,,0,,,0,4,2,0,0,0.0,23,19,4,1,0,,MoutRy99
497,Jarrad Page,KAN,25,FS,5,5,0,0,0,0,2,1,,,,,0.0,19,19,0,1,0,,PageJa20
498,Ashlee Palmer,BUF,23,LB,14,2,0,0,0,0,1,,,,,,0.0,24,19,5,1,0,,PalmAs99
499,Trevor Pryce,BAL,34,RDE,16,7,,,0,,,1,0,0,0,0,6.5,31,19,12,8,9,,PrycTr00
500,B.J. Raji,GNB,23,DT,14,1,0,0,0,0,1,,,,,0,1.0,25,19,6,5,1,,RajiBJ99
501,Pat Sims,CIN,24,LDT,16,8,,,0,,,0,0,1,0,0,0.5,34,19,15,2,7,,SimsPa99
502,Isaac Sopoaga,SFO,28,LDE,16,16,0,0,0,0,1,,,,,0,1.0,29,19,10,1,3,,SopoIs20
503,Osi Umenyiora,NYG,28,RDE,16,11,0,0,0,0,1,4,0,4,61,1,7.0,29,19,10,4,17,,UmenOs99
504,Cameron Wake,MIA,27,LB,14,1,0,0,0,0,1,1,0,0,0,0,5.5,23,19,4,6,9,,WakeCa00
505,Roy Williams,CIN,29,DB,4,4,0,0,0,0,2,,,,,,0.0,28,19,9,0,1,,WillRo03
506,Lorenzo Alexander,WAS,26,DT,16,0,0,0,0,0,1,1,0,1,0,0,2.0,23,18,5,2,3,,AlexLo99
507,Remi Ayodele,NOR,26,LDT,15,13,,,0,,,0,0,1,0,1,1.5,30,18,12,2,4,,AyodRe99
508,Jonathan Fanene,CIN,27,RDE,16,10,1,45,1,45,2,,,,,0,6.0,36,18,18,7,11,,FaneJo20
509,Heath Farwell*,MIN,28,LB,16,0,,,0,,,0,0,2,0,0,0.0,19,18,1,0,0,,FarwHe20
510,Ryan McBean,DEN,25,LDE,14,14,,,0,,,,,,,,0.0,25,18,7,2,2,,McBeRy99
511,William Middleton,JAX,23,DB,12,0,,,0,,,0,1,0,0,0,0.0,20,18,2,1,0,,MiddWi98
512,DaJuan Morgan,KAN,24,DB,13,2,,,0,,,0,0,2,0,0,0.0,18,18,0,0,0,,MorgDa98
513,Antwan Odom,CIN,28,RDE,6,6,0,0,0,0,2,,,,,0,8.0,19,18,1,9,12,,OdomAn20
514,Troy Polamalu,PIT,28,SS,5,5,3,17,0,16,7,,,,,0,0.0,20,18,2,4,0,,PolaTr99
515,Cory Redding,SEA,29,DE,15,3,,,0,,,0,0,2,29,0,2.0,20,18,2,1,12,,ReddCo20
516,Darrell Reid,DEN,27,DE,16,0,0,0,0,0,2,2,0,2,0,0,4.0,24,18,6,1,10,,ReidDa20
517,Jay Richardson,OAK,25,DE,16,0,,,0,,,,,,,0,3.0,23,18,5,3,4,,RichJa99
518,Montavious Stanley,JAX,28,DT,15,0,0,0,0,0,3,,,,,0,1.0,20,18,2,1,2,,StanMo20
519,Jamaal Anderson,ATL,23,RDE,13,13,0,0,0,0,2,,,,,0,0.5,27,17,10,3,6,,AndeJa98
520,Luis Castillo,SDG,26,RDE,14,14,,,0,,,,,,,0,2.0,25,17,8,3,1,,CastLu20
521,Travis Daniels,KAN,27,DB,9,2,0,0,0,0,2,,,,,,0.0,21,17,4,0,1,,DaniTr20
522,Larry Grant,STL,24,LB,16,0,,,0,,,1,0,1,0,0,1.0,19,17,2,3,4,,GranLa99
523,Marcus Hudson,SFO,27,DB,12,0,,,0,,,,,,,,0.0,21,17,4,0,0,,HudsMa20
524,Charles Johnson,CAR,23,DE,13,2,0,0,0,0,3,2,0,0,0,0,4.0,25,17,8,3,4,,JohnCh98
525,Sherrod Martin,CAR,25,FS,16,5,3,35,0,23,4,1,0,0,0,0,0.0,22,17,5,0,0,,MartSh99
526,Joe Mays,PHI,24,LB,11,1,,,0,,,1,,,,,0.0,18,17,1,1,0,,MaysJo99
527,Turk McBride,DET,24,DT,11,4,,,0,,,1,0,0,0,0,1.5,27,17,10,2,6,,McBrTu99
528,Kawika Mitchell,BUF,30,RLB,5,5,,,0,,,1,,,,,0.0,27,17,10,0,4,,MitcKa20
529,Ryan Mundy,PIT,24,DB,16,0,0,0,0,0,1,0,0,1,0,0,0.0,25,17,8,0,0,,MundRy00
530,Kenny Onatolu,MIN,27,LB,16,0,,,0,,,,,,,,0.0,20,17,3,0,0,,OnatKe00
531,Bryan Robinson,ARI,35,NT,16,15,0,0,0,0,3,0,0,1,0,0,1.0,28,17,11,2,1,,RobiBr20
532,Darell Scott,STL,23,LDT,11,5,,,0,,,0,0,1,0,0,0.0,18,17,1,5,5,,ScotDo99
533,Marcus Spears,DAL,26,LDE,16,14,0,0,0,0,1,,,,,0,2.5,25,17,8,4,6,,SpeaMa21
534,LaRod Stephens-Howling,ARI,22,RB,16,2,,,0,,,0,1,1,0,0,0.0,21,17,4,0,0,,StepLa00
535,Quinton Teal,CAR,25,DB,16,3,,,0,,,0,0,1,0,0,0.0,20,17,3,0,0,,TealQu99
536,Chris Wilson,WAS,27,DE,16,0,,,0,,,,,,,0,1.0,20,17,3,4,2,,WilsCh99
537,C.J. Ah You,STL,27,DE,8,1,0,0,0,0,1,,,,,0,1.0,17,16,1,1,2,,AhYoC.00
538,Will Allen,TAM,27,DB,8,2,0,0,0,0,1,,,,,,0.0,20,16,4,0,0,,AlleWi21
539,Rocky Bernard,NYG,30,DT,15,0,,,0,,,,,,,0,1.0,22,16,6,3,2,,BernRo20
540,Ralph Brown,ARI,31,DB,16,1,1,85,0,80,3,,,,,0,0.0,17,16,1,0,0,,BrowRa20
541,Chris Chamberlain,STL,24,LB,16,0,,,0,,,,,,,,0.0,20,16,4,0,0,,ChamCh99
542,Chauncey Davis,ATL,26,DE,16,4,0,0,0,0,1,1,0,0,0,0,1.0,22,16,6,4,2,,DaviCh22
543,Will Davis,ARI,23,DE,11,0,,,0,,,,,,,0,2.0,19,16,3,2,2,,DaviWi99
544,Ryan Denney,BUF,32,DE,16,0,,,0,,,1,0,0,0,0,2.0,27,16,11,1,1,,DennRy20
545,Jacob Ford,TEN,26,LB,15,0,0,0,0,0,1,1,0,0,0,0,5.5,22,16,6,7,12,,FordJa99
546,Aaron Francisco,IND,26,DB,10,2,,,0,,,,,,,,0.0,16,16,0,1,0,,FranAa20
547,Howard Green,NYJ,30,DT,12,0,,,0,,,,,,,,0.0,23,16,7,0,0,,GreeHo20
548,Marcus Harrison,CHI,25,RDT,16,9,,,0,,,,,,,0,1.0,24,16,8,3,3,,HarrMa98
549,Spencer Havner,GNB,26,LB,16,1,,,0,,,,,,,0,0.0,19,16,3,1,0,,HavnSp00
550,Landon Johnson,CAR,28,LB,10,3,,,0,,,,,,,,0.0,20,16,4,1,2,,JohnLa20
551,Tank Johnson,CIN,28,RDT,14,13,0,0,0,0,1,,,,,0,2.0,29,16,13,2,5,,JohnTa20
552,Bryan Kehl,NYG,25,LB,14,1,,,0,,,0,0,2,0,0,0.0,22,16,6,0,1,,KehlBr99
553,Travis Kirschke,PIT,35,LDE,12,7,,,0,,,,,,,0,1.0,26,16,10,2,1,,KirsTr20
554,Maurice Leggett,KAN,23,DB,10,1,0,0,0,0,5,0,1,2,0,0,0.0,17,16,1,0,0,,LeggMa99
555,Brady Poppinga,GNB,30,LB,15,3,,,0,,,,,,,0,1.0,23,16,7,1,1,,PoppBr20
556,Mike Tolbert,SDG,24,RB,16,3,,,0,,,1,1,0,0,0,0.0,22,16,6,0,0,,TolbMi00
557,Jonathan Wade,STL,25,DB,15,4,0,0,0,0,3,,,,,,0.0,20,16,4,0,1,,WadeJo99
558,Sam Williams,OAK,29,DE,16,2,,,0,,,0,1,0,0,0,0.0,19,16,3,2,0,,WillSa22
559,Husain Abdullah,MIN,24,DB,14,0,0,0,0,0,1,,,,,0,1.0,17,15,2,1,1,,AbduHu99
560,Jon Alston,OAK,26,LB,9,4,,,0,,,0,0,1,0,0,0.0,23,15,8,2,0,,AlstJo20
561,Charlie Anderson,MIA,28,LB,16,1,,,0,,,2,0,0,0,0,2.0,17,15,2,7,7,,AndeCh21
562,Fred Bennett,HOU,26,DB,10,3,0,0,0,0,1,0,0,1,0,0,0.0,18,15,3,0,0,,BennFr99
563,Everette Brown,CAR,22,DE,15,1,0,0,0,0,2,2,0,0,0,0,2.5,22,15,7,4,10,,BrowEv99
564,Prescott Burgess,BAL,25,LB,13,0,,,0,,,,,,,,0.0,17,15,2,0,0,,BurgPr99
565,Jacques Cesaire,SDG,29,LDE,13,13,,,0,,,1,0,1,0,0,1.0,26,15,11,1,1,,CesaJa20
566,Drew Coleman,NYJ,26,DB,15,1,0,0,0,0,4,,,,,,0.0,22,15,7,0,1,,ColeDr20
567,Jon Corto,BUF,25,DB,16,1,,,0,,,,,,,,0.0,22,15,7,0,0,,CortJo20
568,Nick Eason,PIT,29,LDE,8,5,,,0,,,,,,,,0.0,16,15,1,2,1,,EasoNi20
569,Atiyyah Ellison,JAX,28,LDE,15,6,,,,,1,,,,,0,0.0,16,15,1,2,3,,ElliAt00
570,Jason Ferguson,MIA,35,NT,9,9,0,0,0,0,1,,,,,,0.0,23,15,8,4,0,,FergJa21
571,Jonathan Goff,NYG,24,LB,16,4,1,5,0,5,2,,,,,0,1.0,25,15,10,1,2,,GoffJo99
572,Tyjuan Hagler,IND,28,LLB,7,7,0,0,0,0,3,,,,,,0.0,27,15,12,1,0,,HaglTy20
573,Nick Hayden,CAR,23,DT,10,2,,,0,,,,,,,0,1.0,17,15,2,3,1,,HaydNi99
574,Thomas Johnson,ATL,28,RDT,13,10,,,0,,,1,0,0,0,0,2.0,20,15,5,6,4,,JohnTh20
575,Jimmy Kennedy,MIN,30,DT,13,1,0,0,0,0,2,,,,,0,3.0,18,15,3,6,5,,KennJi21
576,Lance Laury,SEA,27,LB,16,0,,,0,,,1,,,,,0.0,21,15,6,0,0,,LaurLa20
577,Scott McKillop,SFO,23,LB,16,0,,,0,,,0,0,1,0,1,0.0,19,15,4,0,0,,McKiSc99
578,Dimitri Patterson,PHI,26,DB,11,0,0,0,0,0,1,1,,,,,0.0,17,15,2,1,0,,PattDi20
579,Kalvin Pearson,DET,31,DB,12,0,,,0,,,0,1,0,0,0,0.0,20,15,5,1,0,,PearKa20
580,DeMario Pressley,NOR,24,DT,7,0,,,0,,,,,,,,0.0,15,15,0,3,0,,PresDe99
581,Brian Williams,ATL,30,RCB,5,5,1,-2,0,-2,3,0,1,1,53,0,0.0,18,15,3,0,0,,WillBr22
582,Cary Williams,2TM,25,DB,9,1,0,0,0,0,1,2,,,,,0.0,20,15,5,0,0,,WillCa99
583,Coy Wire,ATL,31,DB,16,1,0,0,0,0,1,1,0,2,0,0,0.0,17,15,2,0,3,,WireCo20
584,Wallace Wright,NYJ,25,WR,16,0,,,0,,,,,,,0,0.0,23,15,8,0,0,,WrigWa00
585,Kyle Arrington,2TM,23,DB,9,0,,,0,,,,,,,,0.0,18,14,4,0,0,,ArriKy00
586,Robert Ayers,DEN,24,DE,15,1,0,0,0,0,2,0,0,2,54,1,0.0,19,14,5,2,5,,AyerRo99
587,Alan Branch,ARI,25,DT,16,0,0,0,0,0,2,,,,,0,2.0,18,14,4,3,3,,BranAl99
588,Marcus Buggs,BUF,24,LB,5,2,,,0,,,,,,,,0.0,21,14,7,1,0,,BuggMa20
589,Landon Cohen,DET,23,DT,14,4,,,0,,,1,,,,,0.0,21,14,7,4,2,,CoheLa99
590,Terrance Copper,KAN,27,WR,15,2,,,0,,,,,,,0,0.0,16,14,2,0,0,,CoppTe00
591,Mike Furrey,CLE,32,WR,16,4,0,0,0,0,2,,,,,0,0.0,14,14,0,0,0,,FurrMi00
592,Kyries Hebert,CIN,29,DB,15,0,,,0,,,,,,,,0.0,20,14,6,1,0,,HebeKy99
593,Sammie Lee Hill,DET,23,RDT,13,12,,,0,,,0,0,2,0,0,0.0,26,14,12,,,,HillSa99
594,Roderick Hood,TEN,28,DB,6,4,3,91,1,43,4,,,,,0,0.0,16,14,2,1,0,,HoodRo20
595,Kevin Kaesviharn,TEN,33,DB,13,0,0,0,0,0,1,,,,,0,0.0,16,14,2,1,1,,KaesKe20
596,Brice McCain,HOU,23,DB,16,1,1,0,0,0,3,,,,,0,0.0,15,14,1,0,0,,McCaBr99
597,Sean Morey,ARI,33,WR,13,0,,,0,,,,,,,,0.0,16,14,2,0,0,,MoreSe00
598,Rob Ninkovich,NWE,25,DE,15,0,0,0,0,0,2,,,,,0,1.0,24,14,10,3,2,,NinkRo20
599,Chris Reis,NOR,26,DB,15,1,1,33,0,33,1,0,0,1,0,0,0.0,17,14,3,0,1,,ReisCh99
600,David Roach,STL,24,DB,15,0,,,0,,,0,1,0,0,0,0.0,15,14,1,2,1,,RoacDa00
601,Ian Scott,SDG,28,NT,12,7,0,0,0,0,2,,,,,0,1.0,16,14,2,4,1,,ScotIa20
602,Clint Sintim,NYG,23,LB,11,0,,,0,,,,,,,0,1.0,20,14,6,2,2,,SintCl99
603,Dave Tollefson,NYG,27,DE,15,0,,,0,,,,,,,0,1.0,17,14,3,2,4,,TollDa99
604,Raymond Ventrone,CLE,27,DB,14,0,,,0,,,,,,,,0.0,15,14,1,0,2,,VentRa20
605,Jack Williams,2TM,24,DB,8,0,0,0,0,0,3,0,0,1,8,0,0.0,14,14,0,0,0,,WillJa96
606,Victor Abiamiri,PHI,23,LDE,13,5,,,0,,,1,0,2,2,1,2.0,16,13,3,0,6,,AbiaVi99
607,Patrick Bailey,PIT,24,LB,16,0,,,0,,,,,,,,0.0,13,13,0,0,0,,BailPa99
608,Antwan Barnes,BAL,25,LB,11,0,1,4,0,4,2,1,0,0,0,0,3.0,13,13,0,3,4,,BarnAn99
609,Connor Barwin,HOU,23,DE,16,0,0,0,0,0,3,0,0,1,0,0,4.5,18,13,5,5,8,,BarwCo99
610,Victor Butler,DAL,22,LB,16,1,,,0,,,1,0,1,0,0,3.0,17,13,4,2,2,,ButlVi99
611,Jo-Lonn Dunbar,NOR,24,LB,9,3,,,0,,,,,,,,0.0,20,13,7,0,0,,DunbJo20
612,Isaiah Ekejiuba,OAK,28,LB,16,0,,,0,,,,,,,,0.0,16,13,3,0,0,,EkejIs20
613,Israel Idonije,CHI,29,DT,15,0,,,0,,,1,0,0,0,0,2.5,18,13,5,2,5,,IdonIs20
614,Rashad Jeanty,CIN,26,LB,15,1,,,0,,,,,,,,0.0,20,13,7,1,2,,JeanRa20
615,Travis Johnson,SDG,27,DT,13,0,0,0,0,0,1,,,,,,0.0,16,13,3,3,0,,JohnTr20
616,C.J. Mosley,CLE,26,DT,12,1,,,0,,,,,,,,0.0,18,13,5,0,0,,MoslC.20
617,Kassim Osgood*,SDG,29,WR,16,0,,,0,,,,,,,0,0.0,15,13,2,0,0,,OsgoKa00
618,LaJuan Ramsey,STL,25,LDT,15,5,,,0,,,1,0,0,0,0,1.0,16,13,3,7,3,,RamsLa20
619,Courtney Roby,NOR,26,WR,15,0,,,0,,,0,2,0,0,0,0.0,13,13,0,0,0,,RobyCo00
620,Nick Sorensen,CLE,31,DB,16,0,0,0,0,0,1,,,,,,0.0,16,13,3,0,0,,SoreNi20
621,Gaines Adams,2TM,26,DE/RDE,15,5,0,0,0,0,3,2,0,1,0,0,1.0,17,12,5,3,4,,AdamGa99
622,Stephen Bowen,DAL,25,DE,16,2,0,0,0,0,2,1,0,0,0,0,3.0,18,12,6,4,5,,BoweSt20
623,David Bruton,DEN,22,DB,14,1,0,0,0,0,1,1,,,,,0.0,14,12,2,0,1,,BrutDa99
624,Eldra Buckley,PHI,24,RB,16,0,,,0,,,1,0,0,0,0,0.0,13,12,1,0,0,,BuckEl00
625,Tim Bulman,HOU,27,DT,15,1,0,0,0,0,1,,,,,,0.0,18,12,6,1,3,,BulmTi20
626,Joe Burnett,PIT,23,DB,15,0,,,0,,,,,,,0,0.0,17,12,5,0,0,,BurnJo99
627,Shaun Cody,HOU,26,LDT,14,13,0,0,0,0,1,,,,,0,0.5,21,12,9,1,2,,CodySh20
628,Antonio Dixon,PHI,24,DT,16,0,,,0,,,,,,,0,1.0,16,12,4,2,1,,DixoAn99
629,Eric Frampton,MIN,25,DB,16,0,,,0,,,2,,,,,0.0,18,12,6,0,0,,FramEr99
630,Vernon Gholston,NYJ,23,DE,14,3,,,0,,,,,,,,0.0,17,12,5,2,0,,GholVe99
631,Clinton Hart,2TM,32,DB,7,3,,,0,,,,,,,,0.0,17,12,5,0,0,,HartCl20
632,Lex Hilliard,MIA,25,RB,16,0,,,0,,,,,,,0,0.0,14,12,2,0,0,,HillLe00
633,Abdul Hodge,CIN,27,LB,16,0,,,0,,,1,,,,,0.0,16,12,4,0,0,,HodgAb20
634,James Ihedigbo,NYJ,26,DB,15,0,,,0,,,1,0,0,0,0,2.0,19,12,7,1,4,,IhedJa00
635,Matt McCoy,TAM,27,LB,12,2,,,0,,,,,,,,0.0,14,12,2,1,0,,McCoMa20
636,Tony McDaniel,MIA,24,DT,16,0,0,0,0,0,1,,,,,0,1.5,15,12,3,2,2,,McDaTo20
637,Ogemdi Nwagbuo,SDG,24,NT,12,5,0,0,0,0,2,,,,,0,1.0,19,12,7,3,1,,NwagOg00
638,Domata Peko,CIN,25,LDT,11,11,0,0,0,0,1,,,,,,0.0,23,12,11,1,3,,PekoDo20
639,Myron Pryor,NWE,23,DT,13,0,0,0,0,0,1,1,,,,,0.0,20,12,8,3,2,,PryoMy99
640,Mike Richardson,KAN,25,DB,11,1,,,0,,,,,,,,0.0,14,12,2,0,0,,RichMi99
641,Frank Walker,BAL,29,DB,14,1,1,0,0,0,4,0,0,1,0,0,0.0,16,12,4,0,0,,WalkFr20
642,Matt Wilhelm,SFO,28,LB,11,1,,,0,,,,,,,,0.0,18,12,6,1,0,,WilhMa20
643,Jason Babin,PHI,29,DE,12,0,,,0,,,0,1,0,0,0,2.5,16,11,5,4,8,,BabiJa20
644,Jonathan Casillas,NOR,22,LB,11,2,,,0,,,,,,,,0.0,20,11,9,1,2,,CasiJo99
645,Chris Clemons,MIA,24,DB,11,2,,,0,,,,,,,,0.0,14,11,3,0,0,,ClemCh97
646,Quintin Demps,PHI,24,DB,9,0,1,12,0,12,3,,,,,0,0.0,14,11,3,0,0,,DempQu99
647,Leger Douzable,STL,23,DT,12,1,,,0,,,,,,,,0.0,11,11,0,5,5,,DouzLe00
648,Sam Hurd,DAL,24,WR,16,1,,,0,,,,,,,0,0.0,16,11,5,0,0,,HurdSa00
649,Kris Jenkins,NYJ,30,NT,6,6,,,0,,,,,,,,0.0,13,11,2,4,2,,JenkKr00
650,Michael Johnson,CIN,22,DE,16,0,0,0,0,0,5,,,,,0,3.0,17,11,6,4,6,,JohnMi98
651,Niko Koutouvides,TAM,28,LB,16,0,,,0,,,,,,,,0.0,11,11,0,0,0,,KoutNi20
652,Aaron Maybin,BUF,21,DE,16,0,,,0,,,1,,,,,0.0,18,11,7,2,0,,MaybAa99
653,Mike Mitchell,OAK,22,DB,16,0,,,0,,,0,0,2,0,0,1.5,16,11,5,1,4,,MitcMi99
654,Montell Owens,JAX,25,RB,16,0,,,0,,,0,0,1,0,0,0.0,14,11,3,0,0,,OwenMo01
655,Brian Russell,2TM,31,DB,12,1,,,0,,,,,,,,0.0,16,11,5,0,0,,RussBr20
656,Jordan Senn,2TM,25,LB,8,0,,,0,,,,,,,,0.0,16,11,5,0,0,,SennJo00
657,Brad Smith,NYJ,26,WR,13,2,,,0,,,,,,,0,0.0,15,11,4,0,0,,SmitBr01
