,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
432,Baron Browning,DEN,24,OLB,10,9,0,0,0,0,2,2,0,0,0,0,4.5,25,19,6,4,9,,BrowBa01
433,Maliek Collins,HOU,28,DT,16,16,0,0,0,0,1,,,,,0,5.0,41,19,22,8,18,,CollMa00
434,Eric Garror,TEN,23,DB,12,4,0,0,0,0,2,0,2,0,0,0,0.0,22,19,3,1,1,,GarrEr00
435,Yetur Gross-Matos,CAR,25,OLB,12,6,,,0,,,,,,,0,4.5,36,19,17,7,10,,GrosYe00
436,Nick Herbig,PIT,22,LB,17,0,,,0,,,2,0,1,0,0,3.0,27,19,8,5,3,,HerbNi00
437,Bryce Huff,NYJ,25,DL,17,0,0,0,0,0,1,,,,,0,10.0,29,19,10,10,21,,HuffBr00
438,Sebastian Joseph-Day,2TM,28,,16,14,,,0,,,,,,,0,3.0,36,19,17,3,11,,JoseSe00
439,Calijah Kancey,TAM,22,DL,14,14,0,0,0,0,1,,,,,0,4.0,26,19,7,10,12,,KancCa00
440,Bradley Roby,PHI,31,CB,9,2,,,0,,,1,0,0,0,0,0.0,22,19,3,2,1,,RobyBr00
441,Trenton Thompson,PIT,26,DB,6,1,1,6,0,6,3,,,,,0,0.0,22,19,3,0,0,,ThomTr01
442,Shy Tuttle,CAR,28,DT,17,17,0,0,0,0,5,,,,,0,0.5,43,19,24,1,1,,TuttSh00
443,Garrett Williams,ARI,22,CB,9,6,1,0,0,0,2,,,,,0,0.0,23,19,4,1,0,,WillGa00
444,Devin Bush Jr.,SEA,25,LB,13,3,,,0,,,,,,,0,0.0,37,18,19,5,0,,BushDe01
445,Jeremy Chinn,CAR,25,S,12,8,0,0,0,0,1,,,,,0,1.0,30,18,12,2,1,,ChinJe00
446,Jordan Davis,PHI,23,DT,17,17,0,0,0,0,1,1,0,0,0,0,2.5,45,18,27,2,5,,DaviJo03
447,Darrick Forrest,WAS,24,S,5,5,,,0,,,,,,,0,0.0,29,18,11,0,0,,ForrDa00
448,Adam Gotsis,JAX,31,DL,17,7,0,0,0,0,4,,,,,0,1.0,26,18,8,3,7,,GotsAd00
449,Derick Hall,SEA,22,OLB,17,0,0,0,0,0,1,,,,,0,0.0,38,18,20,3,5,,HallDe04
450,Duron Harmon,2TM,32,,7,1,1,0,0,0,2,,,,,0,1.0,22,18,4,4,1,,HarmDu00
451,Zach Harrison,ATL,22,DL,16,0,0,0,0,0,1,,,,,0,3.0,33,18,15,4,5,,HarrZa00
452,Anthony Johnson,GNB,24,S,12,4,1,1,0,1,3,,,,,0,0.0,24,18,6,0,0,,JohnAn08
453,Jaylon Jones,CHI,26,DB,17,0,,,0,,,,,,,0,0.0,23,18,5,1,1,,JoneJa12
454,Tyquan Lewis,IND,28,DE,17,0,0,0,0,0,3,,,,,0,4.0,25,18,7,9,13,,LewiTy00
455,Matt Milano,BUF,29,LB,5,5,2,16,0,13,2,1,0,0,0,0,0.0,30,18,12,1,1,,MilaMa00
456,Charles Omenihu,KAN,26,DE,11,1,0,0,0,0,2,2,0,0,0,0,7.0,28,18,10,5,11,,OmenCh00
457,Jalen Ramsey*,MIA,29,CB,10,10,3,52,0,49,5,,,,,0,0.0,22,18,4,0,0,,RamsJa00
458,Cameron Sample,CIN,24,DE,17,2,0,0,0,0,1,,,,,0,1.5,29,18,11,1,8,,SampCa00
459,Za'Darius Smith,CLE,31,DE,16,16,0,0,0,0,3,1,0,0,0,0,5.5,27,18,9,8,20,,SmitZa00
460,Dante Stills,ARI,24,DT,15,8,,,0,,,0,0,1,0,0,3.5,47,18,29,5,5,,StilDa01
461,Devonte Wyatt,GNB,25,DL,17,5,,,0,,,0,0,1,0,0,5.5,36,18,18,6,11,,WyatDe00
462,Terrell Burgess,WAS,25,S,12,1,,,0,,,,,,,0,0.0,25,17,8,0,0,,BurgTe00
463,Dee Delaney,TAM,28,DB,17,2,2,4,0,4,5,,,,,0,0.0,25,17,8,1,0,,DelaDe00
464,Bud Dupree,ATL,30,OLB,16,16,0,0,0,0,3,2,0,0,0,0,6.5,39,17,22,8,8,,DuprAl00
465,Shelby Harris,CLE,32,DT,17,7,0,0,0,0,5,1,0,0,0,0,1.5,28,17,11,6,3,,HarrSh00
466,Ronnie Hickman,CLE,22,S,10,4,1,30,1,30,3,,,,,0,0.0,25,17,8,0,0,,HickRo00
467,Darnay Holmes,NYG,25,CB,16,0,2,13,0,11,3,1,0,0,0,0,0.0,18,17,1,1,0,,HolmDa01
468,Arden Key,TEN,27,OLB,17,9,0,0,0,0,2,2,0,0,0,0,6.0,30,17,13,4,12,,KeyxAr00
469,Cameron Lewis,BUF,26,CB,17,0,0,0,0,0,2,,,,,0,0.0,21,17,4,1,0,,LewiCa00
470,Luke Masterson,LVR,25,LB,16,1,0,0,0,0,1,2,0,0,0,0,0.0,27,17,10,0,0,,MastLu00
471,Alim McNeill,DET,23,DL,13,13,0,0,0,0,1,1,0,0,0,0,5.0,32,17,15,6,10,,McNeAl00
472,Josh Paschal,DET,24,DL,12,4,0,0,0,0,1,0,0,1,0,0,1.0,25,17,8,5,3,,PascJo00
473,Kelee Ringo,PHI,21,CB,17,4,1,0,0,0,2,0,0,1,0,0,1.0,21,17,4,0,1,,RingKe00
474,Teair Tart,2TM,26,,13,9,,,0,,,,,,,0,1.0,24,17,7,8,4,,TartTe00
475,Darrell Taylor,SEA,26,LB,17,5,0,0,0,0,1,,,,,0,5.5,28,17,11,7,8,,TaylDa00
476,Casey Toohill,WAS,27,DE,16,8,0,0,0,0,1,0,0,1,0,0,5.0,26,17,9,6,7,,ToohCa00
477,Leighton Vander Esch,DAL,27,LB,5,5,,,0,,,0,0,1,11,1,0.0,30,17,13,1,0,,VandLe00
478,DeMarcus Walker,CHI,29,DL,17,12,,,0,,,,,,,0,3.5,30,17,13,9,16,,WalkDe03
479,Chase Young,2TM,24,,16,6,0,0,0,0,2,,,,,0,7.5,25,17,8,7,15,,YounCh04
480,Keeanu Benton,PIT,22,DL,17,9,0,0,0,0,2,2,0,0,0,0,1.0,36,16,20,1,8,,BentKe00
481,K.J. Britt,TAM,25,LB,16,4,0,0,0,0,1,,,,,0,0.0,29,16,13,1,0,,BritKJ00
482,Bobby Brown,LAR,23,NT,13,13,,,0,,,,,,,0,0.5,31,16,15,4,1,,BrowBo04
483,Adam Butler,LVR,29,DT,17,0,0,0,0,0,4,1,0,0,0,0,5.0,28,16,12,8,9,,ButlAd00
484,Khalil Davis,HOU,27,DT,15,1,0,0,0,0,2,1,0,1,0,0,2.0,32,16,16,6,6,,DaviKh00
485,Arnold Ebiketie,ATL,24,OLB,17,6,0,0,0,0,1,2,0,0,0,0,6.0,25,16,9,3,12,,EbikAr00
486,Folorunso Fatukasi,JAX,28,DL,16,16,0,0,0,0,1,,,,,0,0.0,24,16,8,3,2,,FatuFo00
487,Tony Fields,CLE,24,LB,17,4,,,0,,,0,0,1,0,1,0.0,34,16,18,0,0,,FielTo00
488,C.J. Gardner-Johnson,DET,26,DB,3,2,1,0,0,0,3,,,,,0,0.0,17,16,1,0,0,,GardCh00
489,Lawrence Guy,NWE,33,DL,17,12,0,0,0,0,1,,,,,0,0.0,38,16,22,1,0,,GuyxLa00
490,Tyler Hall,LVR,25,CB,11,3,,,0,,,,,,,0,0.0,20,16,4,0,0,,HallTy01
491,Rodney McLeod,CLE,33,S,10,5,0,0,0,0,1,,,,,0,0.0,29,16,13,2,0,,McLeRo00
492,Cameron Mitchell,CLE,22,CB,13,3,0,0,0,0,2,,,,,0,1.0,18,16,2,1,1,,MitcCa01
493,Derrick Nnadi,KAN,27,DT,17,17,0,0,0,0,1,,,,,0,1.0,29,16,13,1,1,,NnadDe00
494,John Ridgeway,WAS,24,DT,17,2,0,0,0,0,1,,,,,0,0.0,31,16,15,0,0,,RidgJo00
495,Roy Robertson-Harris,JAX,30,DL,17,17,0,0,0,0,1,,,,,0,3.5,34,16,18,3,11,,RobeRo00
496,Brent Urban,BAL,32,DE,17,3,0,0,0,0,2,0,0,1,0,0,3.0,22,16,6,5,6,,UrbaBr00
497,Jihad Ward,NYG,29,OLB,17,9,,,0,,,1,0,1,7,0,5.0,24,16,8,5,9,,WardJi02
498,Nick Williams,LAC,33,DL,14,6,,,0,,,0,0,2,0,0,1.0,32,16,16,7,1,,WillNi01
499,Eric Wilson,GNB,29,LB,17,0,,,0,,,,,,,0,0.0,31,16,15,0,1,,WilsEr00
500,Tyree Wilson,LVR,23,DE,17,0,,,0,,,1,0,1,0,0,3.5,29,16,13,2,8,,WilsTy01
501,Alex Wright,CLE,23,DE,16,1,0,0,0,0,2,2,0,1,0,0,5.0,25,16,9,6,5,,WrigAl01
502,Arik Armstead,SFO,30,DL,12,12,,,0,,,,,,,0,5.0,27,15,12,4,13,,ArmsAr01
503,Justin Bethel,MIA,33,CB,17,1,0,0,0,0,1,,,,,0,0.5,19,15,4,2,1,,BethJu00
504,Fletcher Cox,PHI,33,DT,15,15,0,0,0,0,2,1,0,1,8,0,5.0,33,15,18,3,17,,CoxxFl00
505,Raekwon Davis,MIA,26,DT,17,7,,,0,,,,,,,0,0.5,28,15,13,2,6,,DaviRa03
506,Mario Edwards,SEA,29,DE,15,1,0,0,0,0,1,1,0,0,0,0,2.0,21,15,6,5,6,,EdwaMa01
507,Christian Elliss,2TM,24,,16,1,,,0,,,,,,,0,0.0,23,15,8,2,0,,ElliCh00
508,Clelin Ferrell,SFO,26,DL,17,17,0,0,0,0,1,1,0,1,0,0,3.5,28,15,13,6,13,,FerrCl00
509,Tre Flowers,ATL,28,CB,17,3,0,0,0,0,2,,,,,0,0.0,21,15,6,1,0,,FlowTr01
510,Leki Fotu,ARI,25,DT,11,9,,,0,,,,,,,0,2.5,28,15,13,5,2,,FotuLe00
511,John Franklin-Myers,NYJ,27,DL,17,17,0,0,0,0,3,,,,,0,3.5,33,15,18,6,14,,FranJo02
512,David Long,3TM,25,,14,2,0,0,0,0,1,,,,,0,0.0,19,15,4,0,0,,LongDa02
513,Solomon Thomas,NYJ,28,DL,17,3,0,0,0,0,1,,,,,0,5.0,31,15,16,7,6,,ThomSo00
514,Sam Williams,DAL,24,DE,17,0,,,0,,,1,0,0,0,0,4.5,26,15,11,5,7,1,WillSa00
515,Johnathan Abram,NOR,27,S,9,3,1,0,0,0,1,1,0,0,0,0,0.0,26,14,12,1,0,,AbraJo01
516,Dicaprio Bootle,CAR,26,CB,8,2,0,0,0,0,2,,,,,0,0.0,14,14,0,0,0,,BootDi00
517,Joey Bosa,LAC,28,OLB,9,5,0,0,0,0,1,1,0,1,0,0,6.5,20,14,6,6,8,,BosaJo00
518,Coby Bryant,SEA,24,CB,9,2,,,0,,,1,0,0,0,0,0.0,18,14,4,0,1,,BryaCo01
519,Micheal Clemons,NYJ,26,DL,16,1,,,0,,,1,0,0,0,0,0.5,27,14,13,2,1,,ClemMi03
520,John Cominsky,DET,28,DL,16,11,0,0,0,0,1,,,,,0,2.0,36,14,22,2,8,,ComiJo00
521,Jordan Elliott,CLE,26,DT,17,14,0,0,0,0,1,,,,,0,2.5,21,14,7,3,3,,ElliJo02
522,Markus Golden,PIT,32,LB,16,0,0,0,0,0,1,0,0,1,0,0,4.0,20,14,6,6,10,,GoldMa00
523,Christian Gonzalez,NWE,21,CB,4,4,1,0,0,0,3,,,,,0,1.0,17,14,3,1,1,,GonzCh00
524,Randy Gregory,2TM,31,,16,3,0,0,0,0,1,,,,,0,3.5,20,14,6,6,10,,GregRa00
525,K.J. Henry,WAS,24,DE,10,3,0,0,0,0,2,,,,,0,1.5,19,14,5,4,2,,HenrKJ00
526,Mike Hughes,ATL,26,CB,15,4,0,0,0,0,1,,,,,0,0.0,21,14,7,2,0,,HughMi00
527,Theo Jackson,MIN,25,S,15,0,1,0,0,0,1,,,,,0,0.0,21,14,7,0,1,,JackTh00
528,Cam Jones,KAN,24,LB,17,1,,,0,,,,,,,0,0.0,17,14,3,0,0,,JoneCa04
529,Rakeem Nunez-Roches,NYG,30,DL,16,4,0,0,0,0,1,,,,,0,0.5,26,14,12,1,1,,NuneRa00
530,Isaiah Pola-Mao,LVR,24,S,16,0,1,0,0,0,1,,,,,0,1.0,20,14,6,1,1,,PolaIs00
531,Monty Rice,TEN,24,LB,12,0,,,0,,,,,,,0,0.0,26,14,12,1,1,,RiceMo00
532,Chandon Sullivan,PIT,27,CB,17,2,1,0,0,0,6,1,0,0,0,0,0.0,22,14,8,1,0,,SullCh00
533,Juanyeh Thomas,DAL,23,S,16,1,0,0,0,0,4,,,,,0,0.0,22,14,8,0,0,,ThomJu03
534,Joshua Williams,KAN,24,CB,16,2,0,0,0,0,5,,,,,0,0.0,18,14,4,1,0,,WillJo03
535,Amare Barno,CAR,24,OLB,15,1,,,0,,,,,,,0,0.0,21,13,8,1,0,,BarnAm00
536,Essang Bassey,2TM,25,,15,2,0,0,0,0,3,,,,,0,0.0,21,13,8,0,0,,BassEs01
537,Artie Burns,SEA,28,CB,14,1,0,0,0,0,2,,,,,0,0.0,23,13,10,2,0,,BurnAr00
538,Gervon Dexter,CHI,22,DL,17,1,0,0,0,0,2,,,,,0,2.5,20,13,7,0,12,,DextGe00
539,Johnathan Hankins,DAL,31,DT,14,14,0,0,0,0,2,,,,,0,3.0,27,13,14,2,3,,HankJo00
540,Malik Harrison,BAL,25,LB,14,8,,,0,,,,,,,0,0.0,20,13,7,0,1,,HarrMa06
541,Marquis Haynes,CAR,30,OLB,7,1,,,0,,,,,,,0,1.0,16,13,3,3,2,,HaynMa01
542,Quinton Jefferson,NYJ,30,DL,14,14,,,0,,,1,0,1,-10,0,6.0,34,13,21,4,13,,JeffQu00
543,Antonio Johnson,JAX,22,S,13,3,2,50,0,27,3,1,0,0,0,0,1.0,17,13,4,0,1,,JohnAn07
544,Danny Johnson,WAS,28,CB,13,0,0,0,0,0,1,,,,,0,0.0,17,13,4,0,0,,JohnDa09
545,Benito Jones,DET,26,DL,17,15,,,0,,,,,,,0,1.0,26,13,13,3,6,,JoneBe03
546,Javon Kinlaw,SFO,26,DT,17,6,0,0,0,0,3,,,,,0,3.5,25,13,12,4,6,,KinlJa00
547,Kaevon Merriweather,TAM,24,S,16,2,0,0,0,0,1,,,,,0,0.0,21,13,8,0,0,,MerrKa00
548,Yannick Ngakoue,CHI,28,DL,13,13,,,0,,,,,,,0,4.0,22,13,9,6,7,,NgakYa00
549,Jalen Reeves-Maybin*,DET,28,LB,17,0,0,0,0,0,2,,,,,0,1.0,20,13,7,1,2,,ReevJa00
550,Eli Ricks,PHI,22,CB,16,0,0,0,0,0,3,,,,,0,0.0,19,13,6,1,0,,RickEl00
551,Malcolm Roach,NOR,25,DL,12,0,0,0,0,0,3,,,,,0,0.0,38,13,25,3,1,,RoacMa01
552,Tavius Robinson,BAL,24,OLB,17,1,,,0,,,,,,,0,1.0,26,13,13,2,1,,RobiTa00
553,Malcolm Rodriguez,DET,24,LB,17,3,,,0,,,1,0,0,0,0,0.0,21,13,8,0,0,,RodrMa00
554,Drew Sanders,DEN,23,LB,17,4,,,0,,,0,0,1,0,0,0.0,24,13,11,1,0,,SandDr00
555,Andre Smith,ATL,26,LB,11,1,0,0,0,0,1,1,0,1,0,0,0.0,19,13,6,0,0,,SmitAn04
556,M.J. Stewart,HOU,28,S,8,1,,,0,,,1,0,1,0,0,0.0,22,13,9,0,0,,StewM.00
557,Cameron Thomas,ARI,23,OLB,15,3,0,0,0,0,1,0,0,1,2,1,0.0,22,13,9,3,1,,ThomCa03
558,Nick Thurman,CAR,28,DE,17,0,,,0,,,,,,,0,0.0,31,13,18,2,1,,ThurNi00
559,Marlon Tuipulotu,PHI,24,DT,14,0,,,0,,,,,,,0,2.0,22,13,9,3,2,,TuipMa00
560,DeShawn Williams,CAR,31,DT,16,10,0,0,0,0,1,,,,,0,1.0,33,13,20,2,7,,WillDe04
561,Grayland Arnold,HOU,26,S,8,0,,,0,,,1,0,0,0,0,0.0,18,12,6,1,0,,ArnoGr01
562,Derek Barnett,2TM,27,,14,4,0,0,0,0,1,,,,,0,2.5,22,12,10,9,11,,BarnDe01
563,Andrew Billings,CHI,28,DL,17,17,,,0,,,,,,,0,0.0,27,12,15,3,2,,BillAn00
564,Bryan Bresee,NOR,22,DT,17,0,0,0,0,0,6,,,,,0,4.5,24,12,12,7,9,,BresBr00
565,Karl Brooks,GNB,23,DL,17,0,0,0,0,0,4,1,0,2,0,0,4.0,20,12,8,6,5,,BrooKa00
566,Taven Bryan,IND,27,DT,17,7,,,0,,,1,0,0,0,0,2.0,22,12,10,4,1,,BryaTa00
567,Demetrius Flannigan-Fowles,SFO,27,LB,16,1,0,0,0,0,1,,,,,0,0.0,19,12,7,4,0,,FlanDe00
568,Kevin Givens,SFO,26,DL,17,1,0,0,0,0,1,0,0,1,0,0,1.5,22,12,10,3,4,,GiveKe01
569,Will Harris,DET,28,CB,17,2,1,0,0,0,2,0,0,1,3,0,0.0,18,12,6,1,1,,HarrWi02
570,Maurice Hurst Jr.,CLE,28,DT,13,0,1,0,0,0,3,0,0,1,0,0,1.5,22,12,10,4,5,,HursMa00
571,Myles Jack,PIT,28,LB,3,1,,,0,,,,,,,0,1.0,17,12,5,1,2,,JackMy00
572,Tanoh Kpassagnon,NOR,29,DE,17,0,0,0,0,0,2,,,,,0,3.5,19,12,7,4,9,,KpasTa00
573,Marte Mapu,NWE,24,LB,17,1,1,20,0,20,1,1,0,0,0,0,0.0,18,12,6,0,0,,MapuMa00
574,Uchenna Nwosu,SEA,27,LB,6,6,,,0,,,2,0,0,0,0,2.0,16,12,4,4,6,,NwosUc00
575,Kyle Peko,TEN,30,DT,13,10,0,0,0,0,1,,,,,0,0.0,22,12,10,2,2,,PekoKy00
576,Otis Reese,TEN,25,LB,7,3,,,0,,,,,,,0,0.0,21,12,9,0,0,,ReesOt00
577,Greg Stroman,CHI,27,DB,7,1,1,0,0,0,1,,,,,0,1.0,19,12,7,3,1,,StroGr00
578,Dalvin Tomlinson,CLE,29,DT,16,16,,,0,,,,,,,0,3.0,28,12,16,4,12,,TomlDa00
579,Keion White,NWE,24,DE,16,4,0,0,0,0,3,,,,,0,1.0,26,12,14,3,5,,WhitKe03
580,Matthew Adams,CLE,28,LB,17,1,,,0,,,1,0,0,0,0,0.0,17,11,6,0,0,,AdamMa00
581,Montravius Adams,PIT,28,DT,13,8,0,0,0,0,1,1,0,0,0,0,0.0,24,11,13,2,0,,AdamMo00
582,SirVocea Dennis,TAM,23,LB,13,0,0,0,0,0,1,,,,,0,0.0,13,11,2,0,0,,DennSi00
583,Troy Dye,MIN,27,LB,15,2,,,0,,,1,0,0,0,0,1.0,17,11,6,1,2,,DyexTr00
584,Dallis Flowers,IND,26,CB,4,4,0,0,0,0,3,,,,,0,0.0,15,11,4,1,0,,FlowDa00
585,Morgan Fox,LAC,29,DL,17,4,,,0,,,,,,,0,5.5,15,11,4,5,10,,FoxxMo00
586,Chauncey Golston,DAL,25,DE,17,3,,,0,,,1,0,0,0,0,1.5,25,11,14,1,3,,GolsCh00
587,Brandon Graham,PHI,35,DE,17,0,0,0,0,0,1,,,,,0,3.0,16,11,5,4,6,,GrahBr99
588,Logan Hall,TAM,23,DL,16,13,0,0,0,0,2,0,0,2,0,0,0.5,22,11,11,2,1,,HallLo00
589,Ronnie Harrison,IND,26,LB,7,3,2,45,1,36,2,,,,,0,1.0,20,11,9,1,1,,HarrRo02
590,Kurt Hinish,HOU,24,DT,17,1,0,0,0,0,1,,,,,0,0.5,22,11,11,2,2,,HiniKu00
591,Justin Hollins,3TM,27,,12,0,,,0,,,,,,,0,1.0,17,11,6,1,1,,HollJu00
592,Jaleel Johnson,TEN,29,DT,12,4,,,0,,,,,,,0,1.0,24,11,13,0,1,,JohnJa09
593,Del'Shawn Phillips,BAL,27,LB,17,1,,,0,,,1,0,1,0,0,0.0,24,11,13,1,0,,PhilDe00
594,Mike Purcell,DEN,32,DL,16,10,0,0,0,0,3,0,0,1,-1,0,0.0,25,11,14,1,5,,PurcMi00
595,Troy Reeder,LAR,29,LB,17,6,,,0,,,,,,,0,0.0,23,11,12,0,0,,ReedTr01
596,Jon Rhattigan,SEA,24,LB,17,0,,,0,,,,,,,0,0.0,17,11,6,0,0,,RhatJo00
597,Jammie Robinson,CAR,22,S,15,2,,,0,,,,,,,0,0.0,17,11,6,0,0,,RobiJa03
598,Brenden Schooler,NWE,26,DB,17,0,,,0,,,0,0,2,0,0,0.0,13,11,2,0,0,,SchoBr00
599,Nephi Sewell,NOR,25,LB,16,0,,,0,,,1,0,0,0,0,0.0,15,11,4,2,0,,SeweNe00
600,Ben Skowronek,LAR,26,WR,17,0,,,0,,,,,,,0,0.0,13,11,2,0,0,,SkowBe00
601,James Smith-Williams,WAS,26,DE,13,7,,,0,,,,,,,0,1.0,22,11,11,2,8,,SmitJa08
602,Kentavius Street,2TM,27,,13,6,0,0,0,0,1,0,0,1,0,0,1.0,18,11,7,4,1,,StreKe00
603,Jerry Tillery,LVR,27,DT,17,6,,,0,,,0,0,1,0,0,2.0,31,11,20,2,6,,TillJe00
604,Tre'Vius Tomlinson,LAR,22,DB,15,0,,,0,,,,,,,0,0.0,13,11,2,0,0,,HodgTr00
605,Rashad Weaver,TEN,26,OLB,15,0,0,0,0,0,1,,,,,0,0.0,20,11,9,4,0,,WeavRa00
606,Ameer Abdullah,LVR,30,RB,17,0,,,0,,,,,,,0,0.0,12,10,2,0,0,,AbduAm00
607,Amari Burney,LVR,23,LB,7,1,,,0,,,,,,,0,0.0,15,10,5,0,0,,BurnAm00
608,Elijah Campbell,MIA,28,DB,15,1,0,0,0,0,1,0,0,1,0,0,0.0,15,10,5,0,0,,CampEl00
609,Akeem Davis-Gaither,CIN,26,LB,13,1,,,0,,,,,,,0,0.0,17,10,7,1,0,,DaviAk01
610,Kaiir Elam,BUF,22,CB,3,2,,,0,,,,,,,0,0.0,14,10,4,0,0,,ElamKa00
611,William Gholston,TAM,32,DL,16,1,1,0,0,0,2,,,,,0,0.0,19,10,9,0,0,,GholWi00
612,Charles Harris,DET,28,DL,13,3,,,0,,,,,,,0,1.5,13,10,3,2,5,,HarrCh03
613,Matt Henningsen,DEN,24,DE,17,0,0,0,0,0,2,,,,,0,0.0,19,10,9,0,1,,HennMa01
614,Matt Judon,NWE,31,LB,4,2,,,0,,,,,,,0,4.0,13,10,3,5,9,1,JudoMa00
615,DeMarvin Leal,PIT,23,DE,12,4,0,0,0,0,1,,,,,0,1.0,15,10,5,2,2,,LealDe00
616,Myles Murphy,CIN,21,DE,17,0,,,0,,,,,,,0,3.0,20,10,10,3,3,,MurpMy00
617,Otito Ogbonnia,LAC,22,DT,8,2,,,0,,,,,,,0,0.0,21,10,11,0,2,,OgboOt00
618,Adrian Phillips,NWE,31,DB,17,1,,,0,,,,,,,0,0.0,17,10,7,0,0,,PhilAd00
619,Jordan Phillips,BUF,31,DT,14,9,0,0,0,0,5,,,,,0,2.5,15,10,5,2,5,,PhilJo01
620,Trenton Simpson,BAL,22,LB,15,0,,,0,,,0,0,1,10,0,1.0,13,10,3,2,1,,SimpTr00
621,Nolan Smith,PHI,22,LB,17,0,,,0,,,,,,,0,1.0,18,10,8,1,3,,SmitNo02
622,Kindle Vildor,2TM,26,,7,2,0,0,0,0,2,1,0,0,0,0,0.0,11,10,1,2,1,,VildKi00
623,Broderick Washington Jr.,BAL,27,DT,16,5,,,0,,,0,0,2,0,0,2.0,18,10,8,3,5,,WashBr01
624,Tre'Davious White,BUF,28,CB,4,4,1,2,0,2,2,,,,,0,0.0,12,10,2,1,1,,WhitTr01
625,Colby Wooden,GNB,23,DL,17,0,,,0,,,,,,,0,0.5,17,10,7,1,2,,WoodCo01
626,Cameron Young,SEA,23,DT,16,1,0,0,0,0,1,,,,,0,0.0,18,10,8,1,1,,YounCa00
627,K'Lavon Chaisson,JAX,24,OLB,17,0,0,0,0,0,1,,,,,0,2.0,13,9,4,4,8,,ChaiKL00
628,Carter Coughlin,NYG,26,LB,17,0,,,0,,,,,,,0,0.0,9,9,0,0,0,,CougCa00
629,Trevor Denbow,IND,25,S,17,0,,,0,,,,,,,0,0.0,12,9,3,0,0,,DenbTr00
630,A.J. Epenesa,BUF,25,DE,15,1,2,38,1,32,8,1,0,1,0,0,6.5,20,9,11,7,10,,EpenAJ00
631,Justin Evans,PHI,28,S,4,4,0,0,0,0,2,1,0,1,0,0,0.0,15,9,6,0,0,,EvanJu00
632,Josh Hayes,TAM,24,DB,15,0,,,0,,,,,,,0,0.0,17,9,8,0,0,,HayeJo01
633,Daiyan Henley,LAC,24,LB,15,0,,,0,,,,,,,0,0.0,16,9,7,0,0,,HenlDa00
634,Grady Jarrett,ATL,30,DL,8,8,0,0,0,0,2,,,,,0,1.5,23,9,14,2,8,,JarrGr00
635,Will McDonald,NYJ,24,DL,15,0,,,0,,,1,0,1,0,0,3.0,14,9,5,4,5,,McDoWi00
636,Siran Neal,BUF,29,CB,17,0,,,0,,,,,,,0,0.0,13,9,4,0,0,,NealSi00
637,Azeez Ojulari,NYG,23,OLB,11,7,,,0,,,0,0,1,0,0,2.5,16,9,7,3,7,,OjulAz00
638,Ronnie Perkins,DEN,24,OLB,7,0,,,0,,,,,,,0,0.0,13,9,4,2,1,,PerkRo00
639,Zacch Pickens,CHI,23,DL,17,0,0,0,0,0,1,1,0,0,0,0,0.5,20,9,11,1,2,,PickZa00
640,Jerrick Reed,SEA,23,S,10,0,,,0,,,,,,,0,0.0,11,9,2,0,0,,ReedJe00
641,Logan Ryan,SFO,32,S,5,2,,,0,,,,,,,0,0.0,13,9,4,1,0,,RyanLo00
642,Tim Settle,BUF,26,DT,17,2,,,0,,,,,,,0,1.0,14,9,5,1,2,,SettTi00
643,Mazi Smith,DAL,22,DT,17,3,,,0,,,,,,,0,1.0,13,9,4,3,3,,SmitMa06
644,Khyiris Tonga,MIN,27,DL,14,2,,,0,,,,,,,0,0.0,15,9,6,1,2,,TongKh00
645,Rock Ya-Sin,BAL,27,CB,14,1,0,0,0,0,2,,,,,0,0.0,13,9,4,0,0,,Ya-SRo00
646,Felix Anudike-Uzomah,KAN,21,DE,17,0,,,0,,,1,0,0,0,0,0.5,14,8,6,2,7,,AnudFe00
647,Nick Bellore*,SEA,34,LB,16,0,,,0,,,,,,,0,0.0,14,8,6,0,0,,BellNi01
648,Angelo Blackson,JAX,31,DT,11,0,,,0,,,0,0,3,0,0,0.0,13,8,5,2,0,,BlacAn00
649,Tony Brown,IND,28,CB,12,1,1,34,0,34,1,1,0,0,0,0,0.0,10,8,2,0,0,,BrowTo01
650,Zachary Carter,CIN,24,DT,17,5,0,0,0,0,1,1,0,0,0,0,0.0,23,8,15,1,2,,CartZa00
651,Matthias Farley,CAR,31,DB,5,1,,,0,,,,,,,0,0.0,9,8,1,0,0,,FarlMa00
652,Dante Fowler,DAL,29,DE,17,0,0,0,0,0,3,1,0,0,0,0,4.0,13,8,5,5,7,,FowlDa00
653,Neville Gallimore,DAL,26,DT,17,0,0,0,0,0,1,,,,,0,1.0,16,8,8,2,2,,GallNe00
654,Rasheem Green,CHI,26,DL,17,0,,,0,,,,,,,0,2.0,15,8,7,2,5,,GreeRa01
655,Jake Hansen,HOU,25,LB,14,0,,,0,,,,,,,0,0.0,12,8,4,0,0,,HansJa01
656,Neville Hewitt,HOU,30,LB,16,0,,,0,,,,,,,0,0.0,14,8,6,0,0,,HewiNe00
657,Dylan Horton,HOU,23,DE,10,0,,,0,,,0,0,1,0,0,0.0,13,8,5,1,2,,HortDy00
