,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
211,Jabari Greer,NOR,30,LCB,14,13,3,31,0,28,13,,,,,0,0.0,51,36,15,0,0,,GreeJa22
212,Akeem Jordan,PHI,27,LLB,14,7,,,0,,,2,0,0,0,0,0.0,45,36,9,4,0,,JordAk99
213,Sean Lee,DAL,26,RILB,6,6,1,0,0,0,3,1,0,0,0,0,0.0,58,36,22,3,1,,LeexSe99
214,Corey Liuget,SDG,22,RDE,16,16,0,0,0,0,9,0,0,1,0,0,7.0,51,36,15,11,10,,LiugCo00
215,Albert McClellan,BAL,26,LOLB,14,11,0,0,0,0,2,1,0,2,0,0,1.0,49,36,13,6,1,,McClAl00
216,C.J. Mosley,JAX,29,RDT,16,13,,,0,,,1,0,3,0,0,2.5,45,36,9,4,6,,MoslC.20
217,Bart Scott,NYJ,32,LILB,15,13,1,11,0,11,1,0,0,1,38,0,2.5,60,36,24,9,5,,ScotBa20
218,Muhammad Wilkerson,NYJ,23,LDE,16,15,0,0,0,0,5,3,0,1,21,1,5.0,69,36,33,7,12,,WilkMu00
219,Jimmy Wilson,MIA,26,DB,15,4,0,0,0,0,4,1,0,0,0,0,2.0,41,36,5,3,3,,WilsJi00
220,Sam Acho,ARI,24,LOLB/ROLB,16,16,2,2,0,2,3,2,0,0,0,0,4.0,48,35,13,6,12,,AchoSa00
221,Connor Barwin,HOU,26,ROLB,16,16,0,0,0,0,6,0,0,1,0,0,3.0,44,35,9,12,16,1,BarwCo99
222,Brandon Browner,SEA,28,RCB,12,12,3,39,0,35,7,3,0,1,0,0,0.0,44,35,9,1,0,,BrowBr00
223,Leonard Johnson,TAM,22,RCB,16,6,3,86,1,83,9,1,1,1,1,0,0.0,41,35,6,3,0,,JohnLe03
224,Michael Johnson,CIN,25,RDE,16,15,1,3,0,3,2,0,0,1,0,0,11.5,52,35,17,15,20,,JohnMi98
225,Kaluka Maiava,CLE,25,RLB,16,13,0,0,0,0,3,2,0,0,0,0,2.0,53,35,18,1,4,,MaiaKa99
226,Jeremy Mincey,JAX,29,LDE,16,16,0,0,0,0,5,2,0,1,0,0,3.0,41,35,6,7,13,,MincJe99
227,Derrick Morgan,TEN,23,LDE,16,16,0,0,0,0,5,1,0,1,0,0,6.5,59,35,24,10,23,,MorgDe99
228,Calvin Pace,NYJ,32,ROLB,16,16,0,0,0,0,2,1,0,1,0,0,3.0,55,35,20,7,6,,PaceCa20
229,Lorenzo Alexander*,WAS,29,DT,16,0,,,0,,,0,0,1,7,0,2.5,46,34,12,3,12,,AlexLo99
230,Tyson Alualu,JAX,25,LDT,16,16,0,0,0,0,1,0,0,1,0,0,3.5,45,34,11,3,4,,AluaTy99
231,Michael Bennett,TAM,27,LDE,16,16,0,0,0,0,3,3,0,0,0,0,9.0,41,34,7,18,18,,BennMi99
232,Jurrell Casey,TEN,23,RDT,16,16,,,0,,,2,0,0,0,0,3.0,54,34,20,6,7,,CaseJu00
233,Alfonzo Dennard,NWE,23,RCB,10,7,3,95,1,87,8,1,0,0,0,0,0.0,35,34,1,2,0,,DennAl00
234,Carlos Dunlap,CIN,23,DE,14,1,1,14,1,14,3,4,0,3,2,0,6.0,41,34,7,8,12,,DunlCa99
235,A.J. Jefferson,MIN,24,RCB,15,7,0,0,0,0,5,0,1,1,-2,0,0.0,37,34,3,0,0,,JeffA.00
236,Haruki Nakamura,CAR,26,FS,13,13,2,39,0,21,4,,,,,0,0.0,54,34,20,1,1,,NakaHa99
237,Keith Rivers,NYG,26,LLB,11,6,0,0,0,0,1,0,0,1,0,0,0.0,44,34,10,2,2,,RiveKe99
238,Asante Samuel,ATL,31,RCB,15,15,5,110,1,79,17,,,,,0,0.0,36,34,2,0,0,,SamuAs20
239,Isa Abdul-Quddus,NOR,23,DB,15,3,2,12,0,12,8,0,0,1,0,0,0.0,45,33,12,0,0,,AbduIs00
240,Jovan Belcher,KAN,25,LILB,11,10,0,0,0,0,1,,,,,,0.0,38,33,5,2,0,,BelcJo00
241,Keith Brooking,DEN,37,RILB,16,14,,,0,,,1,0,0,0,0,1.0,54,33,21,1,1,,BrooKe00
242,Adam Jones,CIN,29,DB,16,5,0,0,0,0,9,1,0,0,0,0,1.0,40,33,7,2,1,,JonePa20
243,Linval Joseph,NYG,24,LDT,16,16,,,0,,,1,0,2,16,0,4.0,59,33,26,5,7,,JoseLi99
244,Ellis Lankster,NYJ,25,DB,15,1,2,0,0,0,6,2,0,0,0,0,1.0,39,33,6,2,2,,LankEl99
245,Rocky McIntosh,STL,30,LLB,16,9,1,34,0,34,1,,,,,0,1.0,44,33,11,4,1,,McInRo20
246,Ryan Mouton,TEN,26,DB,13,2,0,0,0,0,3,,,,,,0.0,44,33,11,2,0,,MoutRy99
247,Haloti Ngata*,BAL,28,LDE,14,14,0,0,0,0,1,,,,,0,5.0,51,33,18,7,14,,NgatHa20
248,Shaun Phillips,SDG,31,LOLB,16,16,0,0,0,0,3,2,0,3,0,1,9.5,50,33,17,11,14,1,PhilSh20
249,Jerraud Powers,IND,25,RCB,8,8,1,0,0,0,8,,,,,0,0.0,40,33,7,2,0,,PoweJe99
250,Will Smith,NOR,31,RDE,16,16,0,0,0,0,1,0,0,1,0,0,6.0,58,33,25,10,19,,SmitWi99
251,Aqib Talib,2TM,26,DB/LCB,10,9,2,59,1,59,10,0,0,1,5,0,0.0,40,33,7,1,0,,TaliAq99
252,DeMarcus Ware*,DAL,30,ROLB,16,16,,,0,,,5,0,1,0,0,11.5,56,33,23,9,23,,WareDe99
253,Dan Williams,ARI,25,NT,15,11,0,0,0,0,1,0,0,1,0,0,0.0,44,33,11,3,2,,WillDa99
254,Eric Wright,TAM,27,RCB,10,10,1,60,1,60,7,0,0,1,0,0,0.0,38,33,5,0,0,,WrigEr99
255,John Abraham,ATL,34,RDE,16,15,0,0,0,0,8,6,0,0,0,0,10.0,35,32,3,12,19,,AbraJo00
256,Erik Coleman,DET,30,SS,12,7,1,0,0,0,3,,,,,0,0.0,47,32,15,0,2,,ColeEr21
257,Dan Connor,DAL,27,LILB,14,8,0,0,0,0,1,,,,,,0.0,56,32,24,3,0,,ConnDa99
258,Fletcher Cox,PHI,22,RDT,15,9,0,0,0,0,3,1,0,0,0,0,5.5,39,32,7,8,10,,CoxxFl00
259,Elvis Dumervil*,DEN,28,LOLB,16,16,0,0,0,0,1,6,0,0,0,0,11.0,54,32,22,6,20,1,DumeEl20
260,Jayron Hosley,NYG,22,RCB,12,6,1,0,0,0,4,1,0,1,0,0,0.0,40,32,8,1,0,,HoslJa00
261,Clay Matthews*,GNB,26,ROLB,12,12,0,0,0,0,3,1,0,0,0,0,13.0,43,32,11,15,24,,MattCl99
262,Henry Melton*,CHI,26,LDT,14,14,,,0,,,2,0,0,0,0,6.0,44,32,12,9,8,,MeltHe99
263,Mike Mitchell,OAK,25,DB,16,2,,,0,,,,,,,0,1.0,41,32,9,2,6,,MitcMi99
264,Rob Ninkovich,NWE,28,LDE,16,16,,,0,,,5,0,4,3,0,8.0,58,32,26,9,12,,NinkRo20
265,Julius Peppers*,CHI,32,RDE,16,16,0,0,0,0,2,1,0,4,6,0,11.5,39,32,7,13,15,,PeppJu99
266,Ropati Pitoitua,KAN,27,RDE,15,10,0,0,0,0,1,1,0,0,0,0,2.0,51,32,19,5,4,,PitoRo00
267,Justin Rogers,BUF,24,DB,16,1,1,-1,0,-1,5,0,1,0,0,0,0.0,37,32,5,2,0,,RogeJu00
268,Colt Anderson,PHI,27,DB,14,4,1,4,0,4,3,1,0,0,0,0,0.0,34,31,3,1,0,,AndeCo01
269,Nate Clements,CIN,33,SS,15,9,1,21,0,21,5,1,0,0,0,0,0.0,53,31,22,0,1,,ClemNa99
270,Chris Clemons,SEA,31,RDE,16,16,0,0,0,0,4,3,0,1,0,0,11.5,40,31,9,8,21,,ClemCh23
271,Demario Davis,NYJ,23,LB,16,3,,,0,,,0,0,1,-4,0,0.0,36,31,5,1,0,,DaviDe00
272,Moise Fokou,IND,27,LB,16,1,0,0,0,0,2,1,0,0,0,0,1.0,43,31,12,2,4,,FokoMo99
273,Steve Gregory,NWE,29,SS,12,12,3,50,0,36,5,2,0,2,30,1,0.0,37,31,6,0,0,,GregSt20
274,LeRoy Hill,SEA,30,LLB,13,12,,,0,,,1,0,0,0,0,1.5,47,31,16,2,3,,HillLe20
275,Tyson Jackson,KAN,26,LDE,15,15,0,0,0,0,3,,,,,0,3.0,43,31,12,3,4,,JackTy98
276,Charles Johnson,CAR,26,RDE,16,16,0,0,0,0,4,7,0,1,0,0,12.5,42,31,11,7,17,,JohnCh98
277,Pat Lee,2TM,28,DB/RCB,15,7,1,4,0,4,4,1,0,0,0,0,0.0,37,31,6,1,0,,LeexPa99
278,Brandon Mebane,SEA,27,RDT,16,16,0,0,0,0,3,0,0,1,0,0,3.0,56,31,25,4,5,,MebaBr99
279,Ryan Mundy,PIT,27,DB,16,3,0,0,0,0,2,0,0,1,0,0,0.0,39,31,8,3,0,,MundRy00
280,Ricardo Silva,DET,24,FS,10,6,1,26,0,26,3,0,0,1,0,0,0.0,40,31,9,0,0,,SilvRi00
281,Ahmad Black,TAM,23,DB,16,1,2,34,0,34,5,1,0,0,0,0,0.0,36,30,6,0,1,,BlacAh00
282,Antonio Cromartie*,NYJ,28,RCB,16,16,3,53,1,40,13,,,,,0,0.0,35,30,5,1,0,,CromAn20
283,Tim Dobbins,HOU,30,LILB,14,6,1,7,0,7,4,0,0,4,32,0,0.0,43,30,13,2,3,,DobbTi20
284,Brandon Graham,PHI,24,LDE,16,6,0,0,0,0,1,2,0,1,0,0,5.5,38,30,8,7,11,,GrahBr99
285,Paul Kruger,BAL,26,LB,15,6,1,0,0,0,6,1,0,1,9,0,9.0,42,30,12,11,14,,KrugPa99
286,Jacob Lacey,DET,25,RCB,11,9,1,10,0,10,4,,,,,0,0.0,36,30,6,3,0,,LaceJa99
287,Manny Lawson,CIN,28,LLB,16,10,0,0,0,0,1,1,0,0,0,0,2.0,39,30,9,3,1,,LawsMa20
288,Sen'Derrick Marks,TEN,25,LDT,14,14,0,0,0,0,3,1,0,0,0,0,1.5,41,30,11,3,6,,MarkSe99
289,Dimitri Patterson,2TM,29,DB,9,6,0,0,0,0,5,,,,,,0.0,33,30,3,0,1,,PattDi20
290,Ahtyba Rubin,CLE,26,LDT,13,13,0,0,0,0,2,2,0,0,0,0,2.0,44,30,14,4,4,,RubiAh99
291,Tim Shaw,TEN,28,LB,16,2,,,0,,,1,,,,,0.0,44,30,14,2,0,,ShawTi99
292,Jimmy Smith,BAL,24,DB,11,2,0,0,0,0,3,,,,,,0.0,34,30,4,1,0,,SmitJi03
293,Kyle Bosworth,JAX,26,LLB,16,5,1,10,0,10,1,0,1,0,0,0,0.0,37,29,8,4,1,,BoswKy00
294,Brandon Boykin,PHI,22,DB,16,4,0,0,0,0,7,1,1,0,0,0,1.0,31,29,2,0,1,,BoykBr00
295,Don Carey,DET,25,SS,9,6,2,51,0,28,5,,,,,0,0.0,39,29,10,2,1,,CareDo00
296,Patrick Chung,NWE,25,FS,12,8,2,27,0,27,5,,,,,0,0.0,44,29,15,2,0,,ChunPa99
297,Chris Crocker,CIN,32,SS,13,9,3,52,0,29,5,0,0,1,12,0,0.0,41,29,12,1,1,,CrocCh20
298,Abram Elam,KAN,31,FS,12,7,0,10,0,10,2,,,,,0,0.0,35,29,6,1,0,,ElamAb20
299,William Hayes,STL,27,DE,16,0,0,0,0,0,2,0,0,1,0,0,7.0,35,29,6,12,14,,HayeWi99
300,Will Hill,NYG,22,DB,12,0,0,0,0,0,2,1,0,1,0,0,0.0,38,29,9,2,0,,HillWi01
301,Jerry Hughes,IND,24,LOLB,16,6,0,0,0,0,1,,,,,0,4.0,41,29,12,7,10,,HughJe99
302,Israel Idonije,CHI,32,LDE,16,11,,,0,,,1,0,0,0,0,7.5,48,29,19,8,9,,IdonIs20
303,Trumaine Johnson,STL,22,DB,16,3,2,4,0,4,8,,,,,0,0.0,31,29,2,2,0,,JohnTr05
304,Troy Polamalu,PIT,31,SS,7,7,1,1,0,1,3,,,,,0,1.0,34,29,5,1,1,,PolaTr99
305,Frostee Rucker,CLE,29,RDE,16,16,0,0,0,0,1,1,0,0,0,0,4.0,48,29,19,4,6,,RuckFr99
306,D.J. Smith,GNB,23,RILB,6,6,0,0,0,0,4,,,,,0,2.0,39,29,10,4,3,,SmitD.00
307,Vince Wilfork*+,NWE,31,LDT,16,16,0,0,0,0,6,3,0,4,2,0,3.0,48,29,19,6,4,,WilfVi20
308,Will Witherspoon,TEN,32,MLB,14,5,1,40,1,40,2,1,0,0,0,0,1.0,48,29,19,1,1,,WithWi20
309,Cliff Avril,DET,26,LDE,16,16,0,0,0,0,1,2,0,0,0,0,9.5,35,28,7,10,14,,AvriCl99
310,Brendon Ayanbadejo,BAL,36,LB,16,3,0,0,0,0,1,0,0,1,0,0,1.0,44,28,16,2,2,,AyanBr99
311,Jason Babin,2TM,32,DE/LDE,16,16,,,0,,,4,0,1,0,0,7.0,37,28,9,8,18,,BabiJa20
312,Justin Bannan,DEN,33,RDE,16,15,0,0,0,0,4,1,0,1,0,0,0.0,42,28,14,2,0,,BannJu20
313,Quincy Black,TAM,28,LLB,9,5,,,0,,,0,0,2,0,0,0.0,35,28,7,3,0,,BlacQu99
314,Louis Delmas,DET,25,FS,8,8,1,0,0,0,2,,,,,0,0.0,38,28,10,3,1,,DelmLo99
315,Nick Fairley,DET,24,LDT,13,7,0,0,0,0,1,2,0,1,0,0,5.5,35,28,7,11,13,,FairNi00
316,Ray McDonald,SFO,28,LDE,16,16,0,0,0,0,1,1,0,0,0,0,2.5,38,28,10,5,4,1,McDoRa99
317,Dontari Poe,KAN,22,NT,16,16,0,0,0,0,4,,,,,,0.0,38,28,10,3,3,,PoexDo00
318,Osi Umenyiora,NYG,31,DE,16,4,0,0,0,0,1,2,0,0,0,0,6.0,43,28,15,7,11,,UmenOs99
319,Kyle Vanden Bosch,DET,34,RDE,16,16,0,0,0,0,1,,,,,0,3.5,36,28,8,9,15,1,VandKy99
320,Kevin Vickerson,DEN,29,NT,16,14,0,0,0,0,1,1,0,0,0,0,2.0,40,28,12,5,5,,VickKe99
321,Tavon Wilson,NWE,22,DB,16,4,4,87,0,45,6,0,0,2,0,0,0.0,41,28,13,0,0,,WilsTa00
322,Chris Cook,MIN,25,RCB,10,10,0,0,0,0,6,,,,,0,1.0,35,27,8,1,1,,CookCh99
323,Quintin Demps,HOU,27,DB,12,0,0,0,0,0,5,0,0,1,0,0,0.0,36,27,9,2,0,,DempQu99
324,Mike DeVito,NYJ,28,RDE,16,15,,,0,,,2,0,0,0,0,1.0,52,27,25,2,1,,DeViMi99
325,Dwan Edwards,CAR,31,LDT,14,14,0,0,0,0,1,1,0,0,0,0,6.0,52,27,25,7,10,,EdwaDw20
326,Jason Hatcher,DAL,30,RDE,16,16,0,0,0,0,1,0,0,1,0,1,4.0,51,27,24,5,13,,HatcJa20
327,Melvin Ingram,SDG,23,DE,16,2,0,0,0,0,5,1,0,0,0,0,1.0,41,27,14,4,3,,IngrMe00
328,Rob Jackson,WAS,27,ROLB,16,14,4,19,1,17,7,2,0,1,0,0,4.5,37,27,10,9,5,,JackRo99
329,Jarret Johnson,SDG,31,ROLB,15,14,,,0,,,1,0,0,0,0,1.5,40,27,13,2,4,,JohnJa23
330,Arthur Jones,BAL,26,RDE,16,6,,,0,,,1,0,0,0,0,4.5,47,27,20,5,13,,JoneAr22
331,Mathias Kiwanuka,NYG,29,LLB,16,5,,,0,,,,,,,0,3.0,37,27,10,5,5,,KiwaMa20
332,D.J. Moore,CHI,25,DB,13,2,2,2,0,2,6,0,1,0,0,0,0.0,32,27,5,2,0,,MoorDJ99
333,Spencer Paysinger,NYG,24,LB,16,3,,,0,,,1,0,1,0,0,0.0,39,27,12,2,0,,PaysSp00
334,Ryan Pickett,GNB,33,LDE,16,16,0,0,0,0,1,,,,,,0.0,51,27,24,2,2,,PickRy20
335,Ernie Sims,DAL,28,RILB,10,6,,,0,,,,,,,0,1.0,44,27,17,0,2,,SimsEr20
336,Josh Thomas,CAR,23,DB,16,4,0,0,0,0,7,0,0,1,4,0,0.0,35,27,8,1,0,,ThomJo01
337,Justin Tuck,NYG,29,LDE,15,14,0,0,0,0,1,,,,,0,4.0,45,27,18,4,9,,TuckJu20
338,Erik Walden,GNB,27,LOLB,15,9,2,22,0,20,4,,,,,0,3.0,46,27,19,3,14,,WaldEr99
339,Kyle Williams*,BUF,29,RDT,16,16,0,0,0,0,2,,,,,0,5.0,46,27,19,10,13,,WillKy20
340,LaMarr Woodley,PIT,28,LOLB,13,13,1,11,0,11,1,1,0,1,0,0,4.0,38,27,11,6,8,,WoodLa99
341,Tom Zbikowski,IND,27,SS,11,11,1,20,0,20,4,0,1,0,0,0,1.0,38,27,11,2,1,,ZbikTo99
342,Desmond Bryant,OAK,27,LDT,16,8,0,0,0,0,1,1,0,0,0,0,3.0,36,26,10,8,13,,BryaDe00
343,Marcell Dareus,BUF,22,LDT,16,16,0,0,0,0,6,0,0,1,0,0,5.5,39,26,13,5,10,,DareMa00
344,Tashaun Gipson,CLE,22,DB,10,3,1,23,0,23,1,,,,,0,0.0,33,26,7,0,0,,GipsTa00
345,DeJon Gomes,WAS,23,DB,15,3,1,49,0,49,4,0,0,1,13,0,0.0,40,26,14,0,1,,GomeDe00
346,Kelvin Hayden,CHI,29,DB,16,2,1,39,0,39,5,0,0,4,15,0,0.0,37,26,11,0,0,,HaydKe20
347,Brett Keisel,PIT,34,RDE,16,16,0,0,0,0,1,0,0,1,0,0,4.5,46,26,20,4,9,,KeisBr20
348,Dwight Lowery,JAX,26,FS,9,9,1,21,0,21,4,0,0,1,0,0,0.0,31,26,5,1,0,,LoweDw99
349,Jared Odrick,MIA,25,LDE,16,12,0,0,0,0,2,,,,,0,5.0,35,26,9,12,15,,OdriJa99
350,Brian Robison,MIN,29,LDE,15,15,0,0,0,0,7,3,0,1,0,0,8.5,37,26,11,6,14,,RobiBr98
351,O'Brien Schofield,ARI,25,ROLB,9,9,,,0,,,,,,,0,4.0,34,26,8,6,9,,SchoOB99
352,Da'Norris Searcy,BUF,24,DB,15,0,0,0,0,0,1,2,,,,,0.0,39,26,13,4,0,,SearDa00
353,Greg Toler,ARI,27,DB,11,2,2,102,1,102,9,,,,,0,0.0,27,26,1,1,0,,ToleGr99
354,Derek Wolfe,DEN,22,LDE,16,16,0,0,0,0,2,,,,,0,6.0,40,26,14,9,8,,WolfDe00
355,Alex Albright,DAL,24,LB,14,2,,,0,,,,,,,,0.0,31,25,6,1,0,,AlbrAl00
356,Jonathan Babineaux,ATL,31,RDT,16,16,1,-2,0,-2,4,1,0,1,15,1,3.5,31,25,6,11,6,,BabiJo20
357,Jalil Brown,KAN,25,DB,15,2,0,0,0,0,2,1,,,,,0.0,25,25,0,0,0,,BrowJa00
358,Cedric Griffin,WAS,30,DB,9,2,0,0,0,0,5,1,,,,,0.0,33,25,8,1,0,,GrifCe20
359,Evander Hood,PIT,25,LDE,16,16,0,0,0,0,3,0,0,2,1,0,3.0,42,25,17,4,3,,HoodEv99
360,Tommy Kelly,OAK,32,RDT,16,16,0,0,0,0,2,0,0,1,0,0,1.5,45,25,20,5,5,,KellTo21
361,Chris Long,STL,27,LDE,16,16,,,0,,,,,,,0,11.5,33,25,8,15,19,,LongCh99
362,Colin McCarthy,TEN,23,MLB,7,7,1,49,1,49,1,,,,,0,0.0,38,25,13,3,0,,McCaCo00
363,Matt Shaughnessy,OAK,26,RDE,16,16,,,0,,,,,,,0,3.5,31,25,6,9,11,,ShauMa99
364,Ike Taylor,PIT,32,RCB,12,12,1,3,0,3,13,,,,,0,0.0,32,25,7,1,0,,TaylIk20
365,Olivier Vernon,MIA,22,LB,16,0,,,0,,,1,0,0,0,0,3.5,32,25,7,3,9,,VernOl00
366,Corey White,NOR,22,DB,10,4,1,0,0,0,3,,,,,0,0.0,31,25,6,1,3,,WhitCo01
367,Charles Woodson,GNB,36,SS,7,7,1,0,0,0,5,1,0,0,0,0,1.5,38,25,13,1,2,,WoodCh00
368,Curtis Brown,PIT,24,DB,15,0,0,0,0,0,1,,,,,,0.0,28,24,4,1,1,,BrowCu01
369,Trent Cole,PHI,30,RDE,16,16,0,0,0,0,1,1,0,1,0,0,3.0,40,24,16,6,9,,ColeTr20
370,Everson Griffen,MIN,25,DE,16,1,1,29,1,29,2,0,0,2,5,0,8.0,27,24,3,11,20,,GrifEv99
371,Leon Hall,CIN,28,RCB,14,14,2,61,1,44,12,,,,,0,0.0,38,24,14,1,0,,HallLe98
372,Chandler Jones,NWE,22,RDE,14,13,0,0,0,0,4,3,0,0,0,0,6.0,45,24,21,8,12,,JoneCh03
373,Kendrick Lewis,KAN,24,FS,9,9,0,0,0,0,1,,,,,,0.0,26,24,2,0,0,,LewiKe00
374,Garrett McIntyre,NYJ,28,LB,16,4,0,0,0,0,1,0,0,1,0,0,3.5,35,24,11,5,6,,McInGa00
375,Robert Quinn,STL,22,RDE,16,14,0,0,0,0,2,1,0,0,0,0,10.5,29,24,5,11,17,,QuinRo00
376,Ndamukong Suh*,DET,25,RDT,16,16,0,0,0,0,2,,,,,0,8.0,34,24,10,17,32,,SuhxNd99
377,Daniel Te'o-Nesheim,TAM,26,RDE,16,14,,,0,,,,,,,0,4.0,39,24,15,8,8,,Teo-Da99
378,Marcus Trufant,SEA,32,DB,12,2,0,0,0,0,2,1,0,1,0,0,0.0,34,24,10,0,0,,TrufMa20
379,Lardarius Webb,BAL,27,LCB,6,6,1,8,0,8,6,1,0,1,0,0,0.0,25,24,1,0,1,,WebbLa99
380,Aaron Williams,BUF,22,LCB,11,10,0,0,0,0,7,1,,,,,0.0,32,24,8,0,0,,WillAa00
381,Tony Carter,DEN,26,DB,15,0,2,55,1,40,11,0,0,2,65,1,0.0,27,23,4,0,0,,CartTo99
382,Brian Cushing,HOU,25,LILB,5,5,1,1,0,1,2,1,0,0,0,0,0.0,30,23,7,0,2,,CushBr99
383,Darnell Dockett,ARI,31,RDE,15,14,0,0,0,0,4,,,,,0,1.5,34,23,11,4,9,,DockDa20
384,Bradley Fletcher,STL,26,DB,16,4,1,2,0,2,8,1,0,0,0,0,1.0,28,23,5,0,1,,FletBr99
385,Jonte Green,DET,23,RCB,15,5,1,18,0,18,4,,,,,0,1.0,29,23,6,6,13,,GreeJo03
386,Gerald McCoy*,TAM,24,LDT,16,16,0,0,0,0,2,1,0,1,0,0,5.0,30,23,7,9,15,,McCoGe99
387,Ashlee Palmer,DET,26,LB,16,2,,,0,,,,,,,,0.0,25,23,2,2,0,,PalmAs99
388,Domata Peko,CIN,28,LDT,16,16,0,0,0,0,3,0,0,1,0,0,2.0,53,23,30,5,6,,PekoDo20
389,Sam Shields,GNB,25,RCB,10,8,3,32,0,32,10,0,1,1,0,0,1.0,28,23,5,1,1,,ShieSa00
390,Antonio Smith,HOU,31,RDE,16,16,0,0,0,0,3,2,0,1,0,0,7.0,30,23,7,7,19,,SmitAn22
391,John Wendling,DET,29,DB,16,3,,,0,,,,,,,,0.0,29,23,6,0,0,,WendJo99
392,Jason Worilds,PIT,24,DE,16,3,0,0,0,0,1,,,,,0,5.0,27,23,4,6,9,,WoriJa99
393,Darius Butler,IND,26,DB,11,4,4,101,2,51,7,1,0,1,0,0,0.0,31,22,9,0,0,,ButlDa99
394,Quinton Coples,NYJ,22,DE,16,2,0,0,0,0,1,,,,,0,5.5,30,22,8,9,14,,CoplQu00
395,David Hawthorne,NOR,27,LLB,11,10,0,0,0,0,1,,,,,,0.0,38,22,16,4,0,,HawtDa20
396,Mark Herzlich,NYG,25,LB,16,2,,,0,,,,,,,,0.0,30,22,8,0,0,,HerzMa00
397,Cullen Jenkins,PHI,31,LDT,16,16,0,0,0,0,1,1,0,1,0,0,4.0,26,22,4,7,6,,JenkCu20
398,Austen Lane,JAX,25,RDE,11,7,,,0,,,1,0,0,0,0,2.0,32,22,10,1,9,,LaneAu99
399,Mike Martin,TEN,22,DT,16,1,,,0,,,,,,,0,3.0,37,22,15,6,7,,MartMi01
400,Robert Mathis*,IND,31,LOLB,12,12,1,1,0,1,2,1,0,0,0,0,8.0,33,22,11,9,13,,MathRo20
401,Cory Redding,IND,32,LDE,14,14,0,0,0,0,4,0,0,1,0,0,2.0,36,22,14,5,4,,ReddCo20
402,Coty Sensabaugh,TEN,24,DB,16,3,0,0,0,0,2,,,,,,0.0,31,22,9,0,0,,SensCo00
403,Danny Trevathan,DEN,22,LB,16,0,0,0,0,0,2,,,,,0,1.0,33,22,11,1,1,,TrevDa00
404,Pat Angerer,IND,25,LB,11,3,0,0,0,0,1,1,,,,,0.0,28,21,7,1,2,,AngePa99
405,Chykie Brown,BAL,26,DB,16,1,0,0,0,0,4,,,,,,0.0,25,21,4,1,0,,BrowCh05
406,Victor Butler,DAL,25,LB,16,1,0,0,0,0,3,2,0,1,0,0,3.0,25,21,4,3,5,,ButlVi99
407,Jonathan Casillas,NOR,25,LB,14,1,0,0,0,0,1,0,0,2,0,0,0.0,31,21,10,1,0,,CasiJo99
408,Jeromy Miles,CIN,25,DB,16,1,,,0,,,,,,,,0.0,28,21,7,0,1,,MileJe00
409,Johnny Patrick,NOR,24,DB,15,1,0,0,0,0,2,,,,,,0.0,24,21,3,0,0,,PatrJo00
410,Isaac Sopoaga,SFO,31,NT,15,9,,,0,,,,,,,0,1.0,27,21,6,3,1,,SopoIs20
411,Vance Walker,ATL,25,LDT/RDT,16,9,,,0,,,1,0,0,0,0,3.0,32,21,11,4,3,,WalkVa99
412,Jacquian Williams,NYG,24,LB,10,3,0,0,0,0,2,,,,,0,1.0,30,21,9,1,1,,WillJa02
413,Will Allen,PIT,30,SS,16,7,0,0,0,0,3,1,,,,,0.0,35,20,15,0,0,,AlleWi21
414,Ron Bartell,2TM,30,DB/RCB,7,7,0,0,0,0,5,,,,,,0.0,27,20,7,0,1,,BartRo20
415,Michael Brockers,STL,22,RDT,13,12,0,0,0,0,1,1,0,0,0,0,4.0,31,20,11,7,6,,BrocMi00
416,Chris Canty,NYG,30,RDT,9,9,,,0,,,,,,,0,3.0,26,20,6,5,6,,CantCh21
417,Jermelle Cudjo,STL,26,DT,15,4,,,0,,,,,,,0,1.0,21,20,1,3,1,,CudjJe00
418,Jamell Fleming,ARI,23,DB,15,3,0,0,0,0,1,,,,,,0.0,23,20,3,0,0,,FlemJa00
419,Eric Hagg,CLE,23,DB,12,4,0,0,0,0,1,,,,,0,0.0,22,20,2,0,1,,HaggEr00
420,Davon House,GNB,23,DB,9,5,0,0,0,0,5,,,,,0,1.0,26,20,6,1,1,,HousDa00
421,Terrance Knighton,JAX,26,DT,16,4,0,0,0,0,2,2,0,0,0,0,2.0,32,20,12,5,6,,KnigTe99
422,Sherrod Martin,CAR,28,DB,12,0,0,0,0,0,3,1,,,,,0.0,23,20,3,0,0,,MartSh99
423,Rashean Mathis,JAX,32,DB,12,4,0,0,0,0,5,,,,,,0.0,20,20,0,0,0,,MathRa99
424,Brice McCain,HOU,26,DB,12,2,1,86,0,86,8,,,,,0,0.5,24,20,4,0,2,,McCaBr99
425,Leodis McKelvin,BUF,27,DB,13,4,1,9,0,9,3,,,,,0,0.0,21,20,1,0,1,,McKeLe99
426,Whitney Mercilus,HOU,22,DE,16,4,0,0,0,0,1,2,0,1,0,0,6.0,25,20,5,6,7,,MercWh00
427,Sione Pouha,NYJ,33,NT,12,10,0,0,0,0,1,,,,,0,1.0,29,20,9,1,1,,PouhSi20
