,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
434,Hugh Douglas,JAX,32,RDE,16,16,0,0,0,0,2,2,0,0,0,0,3.5,27,22,5,5,,,DougHu00
435,Jeff Gooch,DET,29,LB,16,0,0,0,0,0,1,0,0,1,10,0,0.0,26,22,4,0,,,GoocJe20
436,Shaunard Harts,KAN,25,DB,16,0,2,39,1,39,5,0,0,2,8,0,0.0,28,22,6,1,,,HartSh20
437,Roger Knight,NOR,25,LB,16,2,,,0,,,1,0,1,0,0,0.0,26,22,4,1,,,KnigRo20
438,Justin Lucas,ARI,27,DB,11,0,,,0,,,,,,,,0.0,26,22,4,1,,,LucaJu20
439,John Mobley,DEN,30,LLB,8,7,0,0,0,0,1,,,,,,0.0,25,22,3,1,,,MoblJo20
440,Fred Robbins,MIN,26,LDT,16,12,,,0,,,0,0,1,0,0,0.5,30,22,8,8,,,RobbFr20
441,T.J. Slaughter,3TM,26,LB,8,3,0,0,0,0,1,1,0,0,0,0,1.0,25,22,3,3,,,SlauT.20
442,Renaldo Wynn,WAS,29,RDE,16,16,,,0,,,,,,,0,2.0,29,22,7,3,,,WynnRe20
443,Jeff Zgonina,MIA,33,DT,16,3,1,0,0,0,1,,,,,0,3.0,39,22,17,3,,,ZgonJe20
444,Chidi Ahanotu,SFO,33,DE,16,1,0,0,0,0,2,0,0,1,1,0,4.0,27,21,6,4,,,AhanCh20
445,Marcus Bell,ARI,24,RDT,13,10,0,0,0,0,1,,,,,0,1.0,23,21,2,4,,,BellMa20
446,Albert Haynesworth,TEN,22,RDT,12,11,0,0,0,0,4,0,0,2,12,0,2.5,32,21,11,6,,,HaynAl20
447,Jamie Henderson,NYJ,24,DB,14,0,0,0,0,0,1,,,,,,0.0,30,21,9,1,,,HendJa20
448,Lance Johnstone,MIN,30,DE,16,0,1,33,1,33,6,2,0,1,0,0,10.0,29,21,8,5,,,JohnLa23
449,Ma'ake Kemoeatu,BAL,24,DT,15,1,0,0,0,0,1,,,,,0,1.0,23,21,2,2,,,KemoMa20
450,Michael Lehan,CLE,24,DB,12,2,0,0,0,0,1,0,0,1,0,0,0.0,24,21,3,1,,,LehaMi20
451,Torrance Marshall,GNB,26,LB,12,1,0,0,0,0,1,0,0,1,0,0,1.0,27,21,6,2,,,MarsTo20
452,Robert Mathis,IND,22,DE,16,0,0,0,0,0,2,3,0,1,0,0,3.5,25,21,4,2,,,MathRo20
453,Gerald McBurrows,ATL,30,DB,13,2,,,0,,,1,0,1,0,0,0.0,24,21,3,0,,,McBuGe20
454,Joe Odom,CHI,24,LB,10,3,0,0,0,0,1,0,0,1,0,0,0.0,28,21,7,2,,,OdomJo20
455,Bart Scott,BAL,23,LB,16,0,0,0,0,0,1,0,0,1,0,0,0.0,25,21,4,0,,,ScotBa20
456,Lester Towns,CAR,26,LB,15,1,,,0,,,,,,,,0.0,25,21,4,0,,,TownLe20
457,Fred Wakefield,ARI,25,LDE,10,5,0,0,0,0,1,1,0,1,0,0,1.0,24,21,3,4,,,WakeFr00
458,Jimmy Williams,SFO,24,DB,15,0,1,6,0,6,1,1,3,1,0,0,0.0,23,21,2,0,,,WillJi22
459,Anthony Adams,SFO,23,DT,14,1,0,0,0,0,4,,,,,0,1.5,26,20,6,5,,,AdamAn20
460,Nnamdi Asomugha,OAK,22,DB,15,1,,,0,,,0,0,1,0,0,0.0,28,20,8,0,,,AsomNn20
461,Tony Beckham,TEN,25,DB,16,3,1,0,0,0,4,0,0,1,-2,0,0.0,23,20,3,0,,,BeckTo20
462,Tim Bowens,MIA,30,LDT,13,13,0,0,0,0,1,2,0,0,0,0,2.0,27,20,7,3,,,BoweTi00
463,Brentson Buckner,CAR,32,LDT,12,12,0,0,0,0,2,1,0,0,0,0,0.5,23,20,3,0,,,BuckBr20
464,Larry Chester,MIA,28,RDT,15,15,0,0,0,0,1,0,0,1,0,0,0.0,38,20,18,3,,,ChesLa20
465,Ebenezer Ekuban,DAL,27,RDE,15,14,0,0,0,0,1,3,0,0,0,0,2.5,29,20,9,2,,,EkubEb20
466,Drayton Florence,SDG,23,DB,16,0,0,0,0,0,2,,,,,0,0.0,20,20,0,0,,,FlorDr20
467,Orlando Huff,SEA,25,LB,11,2,,,0,,,0,0,1,0,1,1.0,24,20,4,2,,1,HuffOr20
468,Lance Legree,NYG,26,DT,16,2,,,0,,,1,0,1,0,0,2.0,26,20,6,3,,,LeGrLa20
469,Jon McGraw,NYJ,24,FS,6,6,,,0,,,,,,,,0.0,31,20,11,0,,,McGrJo21
470,Rob Meier,JAX,26,DT,16,0,0,0,0,0,2,1,0,1,0,0,1.5,25,20,5,5,,,MeieRo20
471,Brandon Mitchell,SEA,28,LDE,14,6,0,0,0,0,2,1,0,0,0,0,3.0,24,20,4,2,,,MitcBr20
472,Rashad Moore,SEA,24,RDT,14,6,,,0,,,0,0,1,0,0,1.0,30,20,10,1,,,MoorRa21
473,Antwan Peek,HOU,24,LB,10,4,0,0,0,0,2,,,,,0,1.0,25,20,5,0,,,PeekAn20
474,Coby Rhinehart,ARI,26,DB,16,2,1,5,0,5,4,,,,,0,0.0,23,20,3,2,,,RhinCo20
475,Brad Scioli,IND,27,DE,16,0,0,0,0,0,2,0,0,1,0,0,0.0,25,20,5,0,,,ScioBr20
476,Robaire Smith,TEN,26,LDT,16,15,0,0,0,0,2,1,0,2,43,0,4.5,35,20,15,5,,,SmitRo21
477,Terrell Suggs,BAL,21,LB,16,1,1,11,0,11,3,5,0,4,7,0,12.0,29,20,9,9,,,SuggTe99
478,Joe Tafoya,CHI,25,DE,16,0,,,0,,,,,,,0,0.0,25,20,5,3,,,TafoJo20
479,Keith Washington,NYG,31,RDE,14,6,,,0,,,0,0,2,0,1,1.0,32,20,12,5,,,WashKe20
480,Ellis Wyms,TAM,24,DE,13,0,0,0,0,0,2,1,0,0,0,0,2.0,24,20,4,2,,,WymsEl20
481,Rashad Bauman,WAS,24,DB,12,2,2,1,0,1,5,,,,,0,0.0,24,19,5,0,,,BaumRa20
482,Ronald Curry,OAK,24,WR,16,2,,,0,,,0,1,0,-12,0,0.0,20,19,1,0,,,CurrRo01
483,Jason Doering,IND,25,DB,16,0,,,0,,,,,,,,0.0,26,19,7,0,,,DoerJa20
484,Vernon Fox,SDG,24,DB,12,2,0,0,0,0,2,,,,,,0.0,23,19,4,0,,,FoxxVe20
485,Rashad Holman,SFO,25,DB,14,0,0,0,0,0,2,,,,,,0.0,24,19,5,0,,,HolmRa20
486,Chris Hovan,MIN,25,RDT,16,16,0,0,0,0,4,1,0,0,0,0,2.0,27,19,8,2,,,HovaCh20
487,Junior Ioane,HOU,26,DT,13,4,,,0,,,,,,,0,0.5,29,19,10,0,,,IoanJu20
488,Jarret Johnson,BAL,22,DE,15,1,,,0,,,,,,,,0.0,24,19,5,5,,,JohnJa23
489,Aaron Kampman,GNB,24,LDE,12,10,0,0,0,0,1,3,0,1,0,0,2.0,30,19,11,1,,,KampAa99
490,Clint Kriewaldt,PIT,27,LB,15,0,,,0,,,1,0,1,0,0,0.0,22,19,3,1,,,KrieCl20
491,Willie Middlebrooks,DEN,24,DB,16,0,0,0,0,0,1,,,,,,0.0,24,19,5,0,,,MiddWi20
492,Carlos Polk,SDG,26,LB,16,0,,,0,,,,,,,,0.0,22,19,3,2,,,PolkCa20
493,Wali Rainer,DET,26,LB,16,0,,,0,,,,,,,,0.0,23,19,4,0,,,RainWa20
494,Montae Reagor,IND,26,RDT,13,12,0,0,0,0,1,1,0,1,0,0,0.5,27,19,8,2,,,ReagMo20
495,Jason Sehorn,STL,32,DB,10,3,0,0,0,0,4,,,,,,0.0,25,19,6,1,,,SehoJa20
496,David Terrell,WAS,28,DB,13,0,2,21,0,20,4,0,0,1,0,0,0.0,24,19,5,0,,,TerrDa21
497,Kevin Thomas,BUF,25,DB,16,1,0,0,0,0,4,0,0,1,0,0,0.5,26,19,7,0,,,ThomKe22
498,John Thornton,CIN,27,LDT,16,16,0,0,0,0,3,1,0,2,2,0,6.0,31,19,12,9,,,ThorJo21
499,Ty Warren,NWE,22,DT,16,4,0,0,0,0,2,,,,,0,1.0,33,19,14,2,,,WarrTy20
500,Josh Williams,IND,27,DT,16,4,,,0,,,,,,,0,1.0,26,19,7,6,,,WillJo30
501,James Allen,NOR,24,LB,15,1,0,0,0,0,1,1,0,0,0,0,0.0,19,18,1,0,,1,AlleJa21
502,Alex Bannister*,SEA,24,WR,16,2,,,0,,,,,,,0,0.0,19,18,1,0,,,BannAl00
503,Keith Burns,DEN,31,LB,16,0,,,0,,,,,,,,0.0,27,18,9,0,,,BurnKe21
504,Charlie Clemons,HOU,31,ROLB,9,8,0,0,0,0,3,0,0,2,0,0,1.0,26,18,8,3,,,ClemCh22
505,Roderick Hood,PHI,22,DB,14,0,1,5,0,5,3,0,1,1,27,0,0.0,19,18,1,0,,,HoodRo20
506,Larry Izzo,NWE,29,LB,16,0,1,0,0,0,2,,,,,0,0.0,22,18,4,0,,,IzzoLa00
507,Anthony Mitchell,JAX,29,DB,16,2,,,0,,,,,,,,0.0,20,18,2,1,,,MitcAn20
508,Dominique Stevenson,BUF,26,LB,16,0,,,0,,,,,,,,0.0,21,18,3,0,,,StevDo21
509,Bobby Taylor,PHI,30,RCB,7,7,1,2,0,2,10,,,,,0,0.0,19,18,1,0,,,TaylBo00
510,Osi Umenyiora,NYG,22,DE,13,1,,,0,,,1,0,0,0,0,1.0,26,18,8,3,,,UmenOs99
511,Dan Wilkinson,DET,30,LDT,16,16,0,0,0,0,1,1,0,1,0,0,2.0,25,18,7,3,,,WilkDa22
512,Tyrone Williams,ATL,30,RCB,6,6,0,0,0,0,2,,,,,,0.0,20,18,2,0,,,WillTy20
513,Andre Woolfolk,TEN,23,DB,6,2,1,4,0,4,5,,,,,0,0.0,23,18,5,0,,,WoolAn20
514,Kenyatta Wright,NYJ,25,LB,16,0,,,0,,,,,,,,0.0,22,18,4,0,,,WrigKe21
515,Keith Adams,PHI,24,LB,15,0,,,0,,,,,,,,0.0,19,17,2,0,,,AdamKe20
516,Cory Bird,IND,25,DB,12,0,,,0,,,1,,,,,0.0,20,17,3,0,,,BirdCo20
517,Leigh Bodden,CLE,22,DB,13,1,1,1,0,1,3,,,,,0,0.0,17,17,0,0,,,BoddLe20
518,Jason Craft,JAX,27,RCB,7,6,2,29,0,21,3,,,,,0,0.0,26,17,9,2,,,CrafJa20
519,Oliver Gibson,CIN,31,DT,16,0,0,0,0,0,3,,,,,0,0.5,24,17,7,0,,,GibsOl20
520,Isaiah Kacyvenski,SEA,26,LB,14,0,,,0,,,,,,,,0.0,22,17,5,0,,,KacyIs20
521,Otis Leverette,SDG,25,DE,7,0,,,0,,,,,,,0,1.0,23,17,6,4,,,LeveOt20
522,Kawika Mitchell,KAN,24,MLB,12,6,1,3,0,3,1,,,,,0,0.0,21,17,4,0,,,MitcKa20
523,Monsanto Pope,DEN,25,LDT,16,5,0,0,0,0,1,1,0,0,0,0,1.0,23,17,6,1,,,PopeMo20
524,Terrell Roberts,CIN,22,DB,12,0,1,6,0,6,1,1,0,0,0,0,1.0,20,17,3,0,,,RobeTe20
525,Bruce Smith,WAS,40,LDE,16,8,,,0,,,,,,,0,5.0,22,17,5,5,,,SmitBr00
526,Glen Steele,CIN,29,DT,16,0,,,0,,,,,,,0,0.5,21,17,4,3,,,SteeGl20
527,Artie Ulmer,ATL,30,LB,16,0,,,0,,,,,,,,0.0,22,17,5,0,,,UlmeAr20
528,Willie Blade,DAL,24,LDT,15,14,0,0,0,0,1,,,,,0,1.0,25,16,9,6,,,BladWi20
529,Chad Bratzke,IND,32,DE,16,3,0,0,0,0,1,1,0,0,0,0,3.0,25,16,9,6,,,BratCh20
530,Wendell Bryant,ARI,23,LDT,12,5,,,0,,,,,,,,0.0,19,16,3,3,,,BryaWe20
531,Jesse Chatman,SDG,24,RB,16,0,,,0,,,0,0,1,0,0,0.0,16,16,0,0,,,ChatJe00
532,Clifton Crosby,IND,29,DB,14,0,,,0,,,,,,,,0.0,19,16,3,0,,,CrosCl21
533,Robert Ferguson,GNB,24,WR,15,12,,,0,,,0,0,1,0,0,0.0,16,16,0,0,,,FergRo00
534,Terry Jackson,SFO,27,FB,16,0,,,0,,,0,0,1,0,0,0.0,20,16,4,0,,,JackTe00
535,Tom Knight,BAL,29,DB,10,1,0,0,0,0,1,0,0,1,0,0,0.5,16,16,0,1,,,KnigTo20
536,Kevin McCadam,ATL,24,DB,12,3,0,0,0,0,2,,,,,0,1.0,18,16,2,1,,,McCaKe20
537,Reggie Myles,CIN,24,DB,16,0,,,0,,,,,,,,0.0,20,16,4,0,,,MyleRe20
538,Jim Nelson,IND,28,LB,7,0,2,22,0,12,3,0,1,1,0,0,0.0,17,16,1,2,,,NelsJi20
539,Chukie Nwokorie,GNB,28,DE,14,0,,,0,,,1,0,0,0,0,2.5,18,16,2,5,,,NwokCh20
540,Kemp Rasmussen,CAR,24,DE,13,0,,,0,,,1,0,0,0,0,1.0,17,16,1,0,,,RasmKe20
541,Bill Romanowski,OAK,37,LB,3,3,,,0,,,,,,,0,2.0,20,16,4,4,,,RomaBi00
542,Dwayne Rudd,TAM,27,LB,16,2,,,0,,,,,,,,0.0,23,16,7,2,,,RuddDw20
543,Hollis Thomas,PHI,29,DT,7,2,0,0,0,0,1,,,,,,0.0,22,16,6,2,,,ThomHo20
544,David Tyree,NYG,23,WR,16,3,,,0,,,,,,,0,0.0,17,16,1,1,,,TyreDa00
545,Regan Upshaw,WAS,28,LDE,16,8,0,0,0,0,2,2,0,0,0,0,1.0,21,16,5,4,,,UpshRe20
546,Jimmy Wyrick,2TM,27,DB,11,1,0,0,0,0,3,0,0,1,7,0,0.0,17,16,1,0,,,WyriJi20
547,Trace Armstrong,OAK,38,LDE,10,7,,,0,,,,,,,0,3.0,16,15,1,5,,,ArmsTr00
548,Leonardo Carson,2TM,26,DT,13,0,0,0,0,0,1,0,0,1,0,0,1.5,20,15,5,2,,,CarsLe20
549,Je'Rod Cherry,NWE,30,DB,11,0,,,0,,,,,,,0,1.0,16,15,1,1,,,CherJe20
550,Marco Coleman,PHI,34,DE,13,0,,,0,,,,,,,0,0.5,17,15,2,2,,,ColeMa00
551,Kalimba Edwards,DET,24,DE,15,0,0,0,0,0,3,,,,,0,2.0,16,15,1,2,,,EdwaKa20
552,Ted Johnson,NWE,31,LB,8,2,,,0,,,,,,,,0.0,21,15,6,1,,,JohnTe20
553,Rushen Jones,MIN,23,DB,11,0,,,0,,,,,,,,0.0,16,15,1,0,,,JoneRu20
554,Paris Lenon,GNB,26,LB,16,0,,,0,,,,,,,,0.0,21,15,6,0,,,LenoPa20
555,Chris Akins,NWE,27,DB,12,0,0,0,0,0,1,,,,,,0.0,20,14,6,0,,,AkinCh20
556,Demarcus Faggins,HOU,24,DB,8,1,0,0,0,0,7,,,,,,0.0,17,14,3,0,,,FaggDe20
557,Ray Green,2TM,26,DB,10,0,0,0,0,0,1,,,,,,0.0,17,14,3,0,,,GreeRa20
558,Kenny King,ARI,22,DE,11,1,,,0,,,1,0,1,0,0,2.0,18,14,4,3,,,KingKe20
559,Ahmad Merritt,CHI,26,WR,15,1,,,0,,,0,1,1,0,0,0.0,15,14,1,0,,,MerrAh00
560,Sean Moran,SFO,30,DE,16,0,,,0,,,0,0,1,0,0,1.5,17,14,3,1,,,MoraSe20
561,John Parrella,OAK,34,RDT,5,5,0,0,0,0,1,,,,,,0.0,18,14,4,0,,,ParrJo20
562,Antonio Pierce,WAS,25,LB,15,0,,,0,,,,,,,,0.0,15,14,1,0,,,PierAn20
563,Kris Richard,SEA,25,DB,15,1,,,0,,,0,1,0,0,0,1.0,16,14,2,1,,,RichKr20
564,DeQuincy Scott,SDG,25,DT,16,0,0,0,0,0,1,,,,,0,6.5,18,14,4,4,,,ScotDe20
565,Daleroy Stewart,DAL,25,DT,15,1,0,0,0,0,1,1,0,0,0,0,1.5,19,14,5,4,,,StewDa20
566,Barron Tanner,ARI,30,DT,14,2,0,0,0,0,1,1,0,0,0,0,1.0,18,14,4,7,,,TannBa20
567,Lamont Thompson,TEN,25,DB,16,0,0,0,0,0,2,,,,,,0.0,19,14,5,0,,,ThomLa21
568,Darrick Vaughn,HOU,25,DB,16,0,0,0,0,0,2,,,,,0,0.0,17,14,3,0,,,VaugDa20
569,Willie Williams,SEA,33,DB,15,0,0,0,0,0,2,0,0,1,0,0,0.0,18,14,4,0,,,WillWi21
570,Peppi Zellner,WAS,28,DE,16,0,0,0,0,0,2,,,,,0,1.0,17,14,3,2,,,ZellPe20
571,Stephen Cooper,SDG,24,LB,16,0,1,25,0,25,1,,,,,0,1.0,16,13,3,1,,,CoopSt20
572,David Gibson,TAM,26,DB,9,0,,,0,,,,,,,,0.0,21,13,8,2,,,GibsDa20
573,Chris Hetherington,OAK,31,FB,14,1,,,0,,,,,,,0,0.0,14,13,1,0,,,HethCh00
574,Riall Johnson,CIN,25,LB,13,1,,,0,,,,,,,,0.0,21,13,8,0,,,JohnRi20
575,Brian Kelly,TAM,27,LCB,5,5,1,0,0,0,5,,,,,0,0.0,15,13,2,0,,,KellBr21
576,Damione Lewis,STL,25,RDT,12,7,0,0,0,0,2,1,0,0,0,0,0.5,18,13,5,0,,,LewiDa20
577,Kevin Lewis,NYG,25,LB,16,0,,,0,,,,,,,,0.0,20,13,7,0,,,LewiKe23
578,Juqua Parker,TEN,25,DE,15,0,,,0,,,1,0,0,0,0,4.0,17,13,4,5,,,ThomJu20
579,James Trapp,JAX,34,DB,5,0,1,4,0,4,3,,,,,0,0.0,16,13,3,0,,,TrapJa20
580,Keith Traylor,CHI,34,LDT,10,10,0,0,0,0,3,1,,,,,0.0,17,13,4,3,,,TrayKe20
581,Ramon Walker,HOU,24,DB,11,0,,,0,,,,,,,,0.0,14,13,1,0,,,WalkRa20
582,Raymond Walls,BAL,24,DB,10,0,0,0,0,0,2,,,,,0,0.0,13,13,0,0,,,WallRa20
583,Dante Wesley,CAR,24,DB,16,1,0,0,0,0,3,1,0,1,0,0,1.0,15,13,2,0,,,WeslDa20
584,James Whitley,2TM,24,DB,6,0,,,0,,,,,,,,0.0,14,13,1,0,,,WhitJa21
585,Colin Branch,CAR,23,DB,16,0,,,0,,,,,,,,0.0,12,12,0,0,,,BranCo20
586,Joe Burns,BUF,24,RB,16,1,,,0,,,0,1,0,0,0,0.0,17,12,5,0,,,BurnJo00
587,Shane Burton,CAR,29,DT,16,4,1,10,0,10,4,0,0,1,0,0,2.0,17,12,5,5,,,BurtSh20
588,Martin Chase,WAS,29,DT,13,2,,,0,,,,,,,,0.0,14,12,2,0,,,ChasMa20
589,Kenyon Coleman,DAL,24,DE,16,0,,,0,,,0,0,1,0,0,1.0,19,12,7,4,,1,ColeKe20
590,Don Davis,NWE,31,LB,15,0,,,0,,,,,,,,0.0,18,12,6,0,,,DaviDo22
591,Tony Dixon,DAL,24,DB,16,0,0,0,0,0,2,,,,,,0.0,14,12,2,0,,,DixoTo20
592,Anthony Floyd,IND,22,DB,6,0,,,0,,,0,0,1,0,0,0.0,16,12,4,0,,,FloyAn20
593,Antwan Harris,NWE,26,DB,13,1,0,0,0,0,1,,,,,,0.0,20,12,8,0,,,HarrAn21
594,William Henderson,GNB,32,FB,16,12,,,0,,,,,,,0,0.0,15,12,3,0,,,HendWi00
595,Bradie James,DAL,22,LB,14,0,,,0,,,1,0,1,0,0,0.0,14,12,2,0,,,JameBr20
596,Bryan Johnson,WAS,25,FB,16,11,,,0,,,,,,,0,0.0,12,12,0,0,,,JohnBr01
597,Eric Johnson,OAK,27,S,16,2,1,3,0,3,1,,,,,0,0.0,18,12,6,0,,,JohnEr21
598,Raylee Johnson,SDG,33,DE,9,0,,,0,,,2,0,0,0,0,4.0,13,12,1,3,,,JohnRa22
599,John Keith,SFO,26,DB,8,2,,,0,,,,,,,,0.0,17,12,5,1,,,KeitJo20
600,Chris Kelsay,BUF,24,DE,16,0,,,0,,,,,,,,0.0,19,12,7,2,,,KelsCh21
601,Lamar King,SEA,28,DE,9,3,0,0,0,0,1,,,,,0,3.0,16,12,4,6,,,KingLa20
602,Wesly Mallard,NYG,25,LB,15,0,,,0,,,,,,,,0.0,15,12,3,1,,,MallWe20
603,Marquand Manuel,CIN,24,DB,13,1,0,0,0,0,1,,,,,,0.0,16,12,4,0,,,ManuMa20
604,Shawn Mayer,NWE,24,DB,9,0,,,0,,,,,,,,0.0,15,12,3,0,,,MayeSh20
605,Todd McMillon,CHI,30,DB,13,0,0,0,0,0,1,,,,,,0.0,15,12,3,1,,,McMiTo20
606,Willie Offord,MIN,25,DB,16,0,,,0,,,,,,,,0.0,14,12,2,0,,,OffoWi20
607,DaShon Polk,BUF,26,LB,16,0,,,0,,,,,,,,0.0,19,12,7,0,,,PolkDa20
608,John Randle,SEA,36,RDT,16,9,,,0,,,0,0,1,0,0,5.5,17,12,5,6,,,RandJo00
609,Travaris Robinson,2TM,22,DB,9,1,1,6,0,6,2,1,0,0,0,0,0.0,12,12,0,2,,,RobiTr20
610,Nick Sorensen,JAX,25,DB,14,0,,,0,,,,,,,,0.0,14,12,2,0,,,SoreNi20
611,Jimmy Spencer,DEN,34,DB,16,2,0,0,0,0,4,,,,,,0.0,15,12,3,0,,,SpenJi21
612,Dana Stubblefield,OAK,33,LDT,8,6,0,0,0,0,1,0,0,1,0,0,0.0,18,12,6,4,,,StubDa00
613,Kiwaukee Thomas,JAX,26,DB,11,1,0,0,0,0,3,1,0,0,0,0,1.0,15,12,3,1,,,ThomKi20
614,Donnie Abraham,NYJ,30,DB,8,2,1,12,0,12,1,,,,,0,0.0,11,11,0,0,,,AbraDo00
615,Lionel Barnes,JAX,27,DE,13,0,0,0,0,0,2,0,0,1,0,0,1.0,13,11,2,2,,,BarnLi20
616,Rocky Bernard,SEA,24,DT,12,0,0,0,0,0,1,,,,,0,2.0,16,11,5,4,,,BernRo20
617,Lional Dalton,WAS,28,RDT,12,9,0,0,0,0,1,,,,,0,1.0,14,11,3,3,,,DaltLi20
618,Dorsett Davis,DEN,24,DE,14,0,0,0,0,0,1,,,,,,0.0,16,11,5,1,,,DaviDo23
619,Reuben Droughns,DEN,25,RB,15,4,,,0,,,0,0,1,0,0,0.0,14,11,3,0,,,DrouRe00
620,Andre' Goodman,DET,25,DB,3,3,0,0,0,0,2,,,,,,0.0,11,11,0,0,,,GoodAn20
621,Jermaine Haley,WAS,30,LDT,6,5,,,0,,,,,,,,0.0,13,11,2,2,,,HaleJe20
622,Chidi Iwuoma,PIT,25,DB,15,0,,,0,,,0,0,1,0,0,0.0,14,11,3,0,,,IwuoCh20
623,Patrick Johnson,WAS,27,WR,16,2,,,0,,,0,2,1,0,0,0.0,11,11,0,0,,,JohnPa00
624,Fred Jones,KAN,26,LB,11,0,,,0,,,,,,,,0.0,12,11,1,0,,,JoneFr20
625,William Joseph,NYG,24,DT,14,0,,,0,,,1,0,0,0,0,1.0,15,11,4,0,,,JoseWi20
626,Dan Klecko,NWE,22,DT,13,1,,,0,,,0,0,1,4,0,1.5,18,11,7,2,,,KlecDa20
627,Brandon Moore,SFO,24,LB,15,1,,,0,,,,,,,,0.0,12,11,1,0,,,MoorBr22
628,Keith O'Neil,DAL,23,LB,15,0,,,0,,,,,,,,0.0,14,11,3,0,,,ONeiKe20
629,Twan Russell,ATL,29,LB,16,0,,,0,,,,,,,,0.0,13,11,2,0,,,RussTw20
630,Kato Serwanga,NYG,27,DB,13,0,,,0,,,,,,,,0.0,16,11,5,0,,,SerwKa20
631,Markus Steele,DAL,24,LB,14,0,,,0,,,,,,,,0.0,17,11,6,0,,,SteeMa20
632,Jimmy Wilkerson,KAN,22,DE,12,0,,,0,,,,,,,0,0.0,14,11,3,0,,,WilkJi20
633,Roosevelt Williams,CLE,25,DB,7,3,0,0,0,0,1,,,,,,0.0,14,11,3,0,,,WillRo26
634,Mark Word,CLE,28,DE,16,2,0,0,0,0,2,2,0,0,0,0,4.0,15,11,4,2,,,WordMa20
635,Rabih Abdullah,CHI,28,RB,15,0,,,0,,,0,0,1,0,0,0.0,14,10,4,1,,,AbduRa00
636,Kenderick Allen,NOR,25,DT,10,1,,,0,,,,,,,,0.0,12,10,2,0,,,AlleKe20
637,Brendon Ayanbadejo,MIA,27,LB,16,0,,,0,,,,,,,,0.0,17,10,7,0,,,AyanBr99
638,Derrick Blaylock,KAN,24,RB,16,0,,,0,,,0,1,0,0,0,0.0,10,10,0,0,,,BlayDe00
639,Justin Ena,PHI,26,LB,16,0,,,0,,,,,,,,0.0,12,10,2,0,,,EnaxJu20
640,Josh Evans,NYJ,31,DT,6,0,,,0,,,,,,,0,1.0,14,10,4,2,,,EvanJo23
641,Karl Hankton,CAR,33,WR,14,0,,,0,,,0,0,1,0,0,0.0,11,10,1,0,,,HankKa00
642,Kevin House,SDG,24,DB,15,0,0,0,0,0,4,,,,,,0.0,11,10,1,1,,,HousKe20
643,Dwayne Levels,CIN,24,LB,13,1,,,0,,,,,,,,0.0,15,10,5,0,,,LeveDw20
644,Fred McAfee,NOR,35,RB,14,0,,,0,,,0,1,0,0,0,0.0,11,10,1,0,,,McAfFr00
645,Quintin Mikell,PHI,23,DB,16,0,,,0,,,1,,,,,0.0,11,10,1,0,,,MikeQu20
646,Derek Pagel,NYJ,24,DB,14,0,,,0,,,,,,,,0.0,12,10,2,0,,,PageDe20
647,Carl Powell,CIN,29,DE,16,3,0,0,0,0,1,1,0,1,0,0,0.5,20,10,10,2,,,PoweCa20
648,Sam Rayburn,PHI,23,DT,10,0,,,0,,,,,,,0,2.0,12,10,2,2,,,RaybSa20
649,Karon Riley,ATL,25,LB,16,0,0,0,0,0,1,0,0,1,0,0,0.0,15,10,5,3,,,RileKa20
650,Gerome Sapp,BAL,22,DB,14,0,,,0,,,0,0,1,0,0,0.0,10,10,0,0,,,SappGe20
651,Chaun Thompson,CLE,23,LB,16,0,,,0,,,,,,,,0.0,11,10,1,2,,,ThomCh23
652,Stephen Trejo,DET,26,FB,16,0,,,0,,,,,,,0,0.0,10,10,0,0,,,TrejSt00
653,R-Kal Truluck,KAN,29,DE,14,0,,,0,,,,,,,0,5.0,12,10,2,5,,,TrulR-20
654,Fred Weary,STL,29,DB,11,0,0,0,0,0,1,,,,,,0.0,12,10,2,0,,,WearFr20
655,Ronyell Whitaker,TAM,24,DB,4,1,0,0,0,0,2,,,,,,0.0,12,10,2,1,,,WhitRo20
656,Justin Bannan,BUF,24,DT,14,1,,,0,,,,,,,,0.0,15,9,6,1,,,BannJu20
657,Tully Banta-Cain,NWE,23,LB,9,0,,,0,,,,,,,0,1.0,11,9,2,1,,,BantTu20
658,Jason Bell,HOU,25,DB,13,0,0,0,0,0,1,1,,,,,0.0,14,9,5,0,,,BellJa21
659,Ike Charlton,NYG,26,DB,7,2,0,0,0,0,1,,,,,,0.0,12,9,3,0,,,CharIk20
660,Chartric Darby,TAM,28,DT,16,1,0,0,0,0,1,1,0,2,0,0,2.0,13,9,4,3,,,DarbCh20
661,Najeh Davenport,GNB,24,RB,15,0,,,0,,,0,4,0,-8,0,0.0,12,9,3,0,,,DaveNa00
662,Troy Evans,HOU,26,LB,15,0,,,0,,,,,,,,0.0,13,9,4,1,,,EvanTr20
663,Tony Fisher,GNB,24,RB,15,0,,,0,,,,,,,0,0.0,12,9,3,0,,,FishTo00
664,Jarvis Green,NWE,24,RDE,16,7,0,0,0,0,1,,,,,0,2.0,17,9,8,3,,,GreeJa21
665,Hunter Hillenmeyer,CHI,23,LB,13,0,,,0,,,1,,,,,0.0,11,9,2,0,,,HillHu20
