,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
428,Ezekiel Ansah,DET,24,LDE,14,12,0,0,0,0,1,2,0,0,0,0,8.0,32,19,13,7,11,,AnsaEz00
429,Chimdi Chekwa,OAK,25,DB,15,1,,,0,,,0,0,1,0,0,0.0,23,19,4,0,0,,ChekCh00
430,Marcus Easley,BUF,26,WR,16,0,,,0,,,,,,,0,0.0,23,19,4,0,0,,EaslMa00
431,Drayton Florence,CAR,33,DB,14,5,2,40,1,38,9,0,1,0,0,0,0.0,26,19,7,0,0,,FlorDr20
432,Adam Hayward,TAM,29,LB,16,2,0,0,0,0,1,,,,,,0.0,26,19,7,1,0,,HaywAd98
433,Jason Hunter,OAK,30,RDE,13,10,0,0,0,0,2,1,0,1,15,0,3.0,27,19,8,4,7,,HuntJa24
434,Tony Jefferson,ARI,21,DB,16,2,,,0,,,0,0,1,0,0,0.0,24,19,5,1,2,,JeffTo00
435,Dion Jordan,MIA,23,DE,16,0,0,0,0,0,2,,,,,0,2.0,26,19,7,2,5,,JordDi00
436,Clinton McDonald,SEA,26,DT,15,1,1,3,0,3,2,0,0,2,0,0,5.5,35,19,16,7,14,,McDoCl99
437,Roy Miller,JAX,26,NT,14,14,,,0,,,,,,,,0.0,24,19,5,3,1,,MillRo99
438,Marvin Mitchell,MIN,29,RLB,16,10,0,0,0,0,1,0,0,1,0,0,0.0,42,19,23,3,0,,MitcMa99
439,Jabaal Sheard,CLE,24,ROLB,13,13,0,0,0,0,4,1,0,1,0,0,5.5,36,19,17,5,9,,SheaJa00
440,Paul Soliai,MIA,30,RDT,15,15,0,0,0,0,5,1,0,0,0,0,1.0,34,19,15,4,4,,SoliPa99
441,Akeem Spence,TAM,22,RDT,16,14,,,0,,,0,0,1,0,0,1.0,29,19,10,2,1,,SpenAk00
442,C.J. Spillman,SFO,27,DB,16,0,,,0,,,,,,,,0.0,25,19,6,0,0,,SpilCJ99
443,Courtney Upshaw,BAL,24,ROLB,16,13,0,0,0,0,2,,,,,0,1.5,30,19,11,2,5,,UpshCo00
444,D.J. Williams,CHI,31,LB,6,4,,,0,,,1,0,0,0,0,2.0,27,19,8,4,1,,WillD.20
445,Michael Bennett,SEA,28,DE,16,3,,,0,,,4,0,1,22,1,8.5,31,18,13,9,26,,BennMi99
446,Chase Blackburn,CAR,30,RLB,13,7,0,0,0,0,1,,,,,0,0.0,27,18,9,1,0,,BlacCh21
447,Brandon Browner,SEA,29,RCB,8,8,1,49,0,49,10,,,,,0,0.0,19,18,1,1,0,,BrowBr00
448,David Bruton,DEN,26,DB,16,0,,,0,,,,,,,0,0.0,23,18,5,0,1,,BrutDa99
449,Mike DeVito,KAN,29,RDE,14,13,0,0,0,0,1,,,,,,0.0,28,18,10,1,0,,DeViMi99
450,Elvis Dumervil,BAL,29,DE,15,3,0,0,0,0,2,2,0,0,0,0,9.5,31,18,13,8,15,,DumeEl20
451,Wallace Gilberry,CIN,29,DE,16,2,0,0,0,0,3,1,0,0,0,0,7.5,24,18,6,6,12,,GilbWa00
452,Everson Griffen,MIN,26,DE,16,0,,,0,,,1,0,0,0,0,5.5,27,18,9,7,10,,GrifEv99
453,Ramon Humber,NOR,26,LB,16,3,0,0,0,0,1,,,,,0,0.5,29,18,11,2,2,,HumbRa00
454,A.J. Klein,CAR,22,LB,16,2,,,0,,,,,,,0,2.0,21,18,3,5,2,,KleiAJ00
455,Terrance Knighton,DEN,27,RDT,16,16,1,2,0,2,1,0,0,1,13,0,3.0,31,18,13,5,7,,KnigTe99
456,Jeremy Lane,SEA,23,DB,15,0,0,0,0,0,4,0,1,0,0,0,0.0,25,18,7,1,0,,LaneJe00
457,Sean Lissemore,SDG,26,DE,15,2,1,0,1,0,1,,,,,0,2.0,24,18,6,3,3,,LissSe99
458,Dimitri Patterson,MIA,30,DB,6,4,4,7,0,3,6,,,,,0,1.0,19,18,1,1,1,,PattDi20
459,Mike Patterson,NYG,30,DT,16,1,,,0,,,,,,,,0.0,23,18,5,2,0,,PattMi20
460,Justin Rogers,2TM,25,,6,5,1,0,0,0,5,,,,,0,0.0,23,18,5,1,0,,RogeJu00
461,Kawann Short,CAR,24,DT,16,0,0,0,0,0,1,1,0,1,0,0,1.5,30,18,12,7,14,,ShorKa00
462,J.T. Thomas,JAX,25,LB,15,2,,,0,,,1,0,0,0,0,0.0,23,18,5,2,0,1,ThomJ.02
463,Kevin Vickerson,DEN,30,LDT,11,11,0,0,0,0,3,,,,,0,1.0,22,18,4,7,2,,VickKe99
464,Darrin Walls,NYJ,25,DB,16,3,0,0,0,0,4,,,,,,0.0,21,18,3,1,0,,WallDa00
465,Billy Winn,CLE,24,DT,11,3,,,0,,,1,0,0,0,0,2.0,21,18,3,6,4,,WinnBi00
466,Chris Banjo,GNB,23,DB,16,1,0,0,0,0,2,,,,,0,0.0,19,17,2,0,0,,BanjCh00
467,Justin Bethel*,ARI,23,DB,16,0,,,0,,,0,0,1,-3,0,0.0,21,17,4,0,0,,BethJu00
468,Bront Bird,SDG,24,LB,16,2,,,0,,,,,,,,0.0,29,17,12,0,0,,BirdBr00
469,Barry Cofield,WAS,29,NT,16,16,0,0,0,0,1,0,0,1,0,0,2.5,32,17,15,5,11,,CofiBa20
470,Vinny Curry,PHI,25,DE,14,0,0,0,0,0,2,,,,,0,4.0,22,17,5,5,7,,CurrVi00
471,Mike Daniels,GNB,24,DT,16,1,,,0,,,,,,,0,6.5,23,17,6,9,10,,DaniMi00
472,Aubrayo Franklin,IND,33,NT,16,15,0,0,0,0,1,,,,,,0.0,29,17,12,2,0,,FranAu20
473,Brandon Harris,HOU,23,DB,16,0,0,0,0,0,4,,,,,,0.0,20,17,3,0,0,,HarrBr00
474,Sammie Lee Hill,TEN,27,LDT,13,10,0,0,0,0,5,0,0,1,0,0,0.0,25,17,8,,,,HillSa99
475,James-Michael Johnson,KAN,24,LB,16,1,0,0,0,0,1,1,0,0,0,0,1.0,17,17,0,1,1,,JohnJa04
476,Thomas Keiser,SDG,24,LB,12,3,1,6,0,6,2,,,,,0,4.5,21,17,4,4,8,,KeisTh00
477,Ron Parker,KAN,26,DB,16,1,2,29,0,15,3,1,0,3,22,0,1.0,17,17,0,0,0,,ParkRo01
478,Cam Thomas,SDG,27,NT,16,10,1,0,0,0,2,,,,,0,0.0,23,17,6,4,0,,ThomCa99
479,Greg Toler,IND,28,LCB,9,7,1,26,0,26,7,,,,,0,0.0,23,17,6,0,0,,ToleGr99
480,Kevin Williams,MIN,33,RDT,15,15,1,0,0,0,4,0,0,1,0,0,3.5,29,17,12,4,8,,WillKe98
481,Chris Baker,WAS,26,DT,15,3,0,0,0,0,1,,,,,0,1.0,27,16,11,5,6,,BakeCh99
482,Red Bryant,SEA,29,LDE,15,15,0,0,0,0,1,,,,,0,1.5,30,16,14,4,4,,BryaRe99
483,Fred Evans,MIN,30,DT,14,3,0,0,0,0,3,1,,,,,0.0,20,16,4,3,1,,EvanFr21
484,Brandon Graham,PHI,25,DE,16,0,,,0,,,,,,,0,3.0,20,16,4,4,5,,GrahBr99
485,Parys Haralson,NOR,29,ROLB,16,8,0,0,0,0,1,,,,,0,3.5,30,16,14,5,8,,HaraPa20
486,James Harrison,CIN,35,LLB,15,10,1,9,0,9,1,0,0,1,0,0,2.0,31,16,15,5,6,,HarrJa23
487,Ellis Lankster,NYJ,26,DB,15,0,,,0,,,,,,,,0.0,18,16,2,0,0,,LankEl99
488,Paris Lenon,DEN,36,MLB,14,6,0,0,0,0,2,,,,,,0.0,22,16,6,0,0,,LenoPa20
489,Robert Lester,CAR,25,DB,12,4,3,5,0,5,4,0,0,1,0,0,0.0,21,16,5,2,3,,LestRo01
490,Darrell Stuckey,SDG,26,DB,16,0,0,0,0,0,1,0,0,1,2,0,0.0,21,16,5,0,0,,StucDa20
491,Jeff Tarpinian,HOU,26,LB,8,3,0,0,0,0,1,,,,,0,0.5,23,16,7,2,2,,TarpJe00
492,Seyi Ajirotutu,SDG,26,WR,14,0,,,0,,,1,0,0,0,0,0.0,15,15,0,0,0,,AjirSe00
493,David Bass,CHI,23,DE,12,1,1,24,1,24,1,,,,,0,1.0,23,15,8,4,2,,BassDa00
494,Marcus Benard,ARI,28,LB,12,1,0,0,0,0,1,1,0,0,0,0,2.5,17,15,2,1,10,,BenaMa00
495,Dane Fletcher,NWE,27,DE,15,1,,,0,,,1,0,0,0,0,2.0,26,15,11,2,3,,FletDa00
496,Najee Goode,PHI,24,LB,14,1,0,0,0,0,4,0,0,1,2,1,1.0,21,15,6,1,1,,GoodNa00
497,Delano Howell,IND,24,DB,6,3,0,0,0,0,1,,,,,0,0.0,19,15,4,1,1,,HoweDe00
498,John Hughes,CLE,25,DT,15,2,0,0,0,0,2,0,0,1,0,0,1.0,34,15,19,2,1,,HughJo00
499,Jelani Jenkins,MIA,21,LB,16,0,,,0,,,,,,,,0.0,17,15,2,0,1,,JenkJe00
500,Antonio Johnson,TEN,29,LDT,16,6,0,0,0,0,1,,,,,0,3.0,22,15,7,4,3,,JohnAn03
501,Jerron McMillian,GNB,24,DB,12,2,0,0,0,0,1,,,,,,0.0,15,15,0,0,1,,McMiJe00
502,Andy Mulumba,GNB,23,LB,14,3,,,0,,,0,0,1,0,0,1.0,30,15,15,2,1,,MuluAn00
503,Ryan Pickett,GNB,34,NT,16,16,0,0,0,0,2,,,,,,0.0,19,15,4,1,0,,PickRy20
504,Mitch Unrein,DEN,26,DE,16,1,,,0,,,,,,,0,0.0,20,15,5,1,3,,UnreMi00
505,Dan Williams,ARI,26,NT,14,10,1,2,1,2,3,,,,,0,1.0,23,15,8,1,5,,WillDa99
506,Cliff Avril,SEA,27,DE,15,2,0,0,0,0,4,6,0,1,0,0,8.0,20,14,6,4,14,,AvriCl99
507,Roc Carmichael,PHI,25,DB,13,2,0,0,0,0,4,,,,,,0.0,16,14,2,0,0,,CarmRo00
508,Justin Durant,DAL,28,LLB,10,6,0,0,0,0,1,1,0,1,5,0,0.0,24,14,10,2,0,,DuraJu99
509,William Gholston,TAM,22,DE,12,2,0,0,0,0,3,,,,,0,2.0,30,14,16,3,5,,GholWi00
510,Leon Hall,CIN,29,RCB,5,5,1,0,0,0,5,,,,,0,0.0,20,14,6,2,0,,HallLe98
511,DeVonte Holloman,DAL,22,LB,9,2,,,0,,,0,0,1,0,0,2.0,26,14,12,2,2,,HollDe01
512,Shea McClellin,CHI,24,LDE,14,10,,,0,,,0,0,1,0,0,4.0,30,14,16,5,11,,McClSh00
513,Stacy McGee,OAK,23,LDT,15,5,,,0,,,0,0,1,3,0,0.5,20,14,6,2,5,,McGeSt01
514,Phil Taylor,CLE,25,NT,15,15,0,0,0,0,1,,,,,0,2.0,26,14,12,5,6,,TaylPh00
515,Brandon Thompson,CIN,24,RDT,16,7,0,0,0,0,1,,,,,0,1.5,23,14,9,2,3,,ThomBr01
516,Isaiah Trufant,NYJ,31,DB,16,0,,,0,,,,,,,,0.0,20,14,6,1,0,,TrufIs00
517,Bjoern Werner,IND,23,DE,13,1,0,0,0,0,3,,,,,0,2.5,18,14,4,3,3,,WernBj00
518,Mario Addison,CAR,26,LB,16,2,,,0,,,1,0,1,0,0,2.5,21,13,8,1,9,,AddiMa00
519,Josh Bush,NYJ,24,DB,16,0,,,0,,,1,0,0,0,0,0.0,17,13,4,1,0,,BushJo00
520,Kurt Coleman,PHI,25,LB,15,0,,,0,,,,,,,,0.0,14,13,1,0,0,,ColeKu99
521,Larry Dean,MIN,25,LB,16,0,,,0,,,1,0,1,0,0,0.0,13,13,0,0,0,,DeanLa00
522,Matt Giordano,STL,31,DB,16,2,1,82,1,82,1,1,0,0,0,0,0.0,14,13,1,0,0,,GiorMa20
523,Mario Harvey,IND,26,LB,12,0,,,0,,,,,,,,0.0,15,13,2,1,0,,HarvMa00
524,Quentin Jammer,DEN,34,DB,11,1,0,0,0,0,2,0,0,1,0,0,0.0,14,13,1,0,0,,JammQu20
525,Ricky Jean-Francois,IND,27,RDE,10,10,0,0,0,0,2,,,,,0,2.5,19,13,6,5,5,,JeanRi99
526,John Jenkins,NOR,24,NT,16,5,,,0,,,,,,,,0.0,21,13,8,2,2,,JenkJo00
527,Taiwan Jones,OAK,25,RB,16,0,,,0,,,1,2,0,0,0,0.0,15,13,2,0,0,,JoneTa00
528,Leon McFadden,CLE,23,DB,16,2,0,0,0,0,1,,,,,0,0.0,20,13,7,4,1,,McFaLe00
529,Pernell McPhee,BAL,25,DE,16,0,0,0,0,0,1,1,0,0,0,0,2.0,21,13,8,5,6,,McPhPe00
530,LaRoy Reynolds,JAX,23,LB,12,0,0,0,0,0,1,,,,,,0.0,15,13,2,0,0,,ReynLa00
531,Dunta Robinson,KAN,31,DB,8,2,0,0,0,0,4,0,0,1,0,0,0.0,13,13,0,1,0,,RobiDu20
532,Justin Tuggle,HOU,23,LB,15,1,,,0,,,,,,,,0.0,15,13,2,0,0,,TuggJu00
533,B.W. Webb,DAL,23,DB,15,0,0,0,0,0,1,,,,,,0.0,16,13,3,0,0,,WebbBW00
534,Isa Abdul-Quddus,NOR,24,DB,11,0,0,0,0,0,1,,,,,,0.0,13,12,1,0,0,,AbduIs00
535,Ray-Ray Armstrong,STL,22,DB,16,0,,,0,,,0,0,1,0,0,0.0,13,12,1,0,0,,ArmsRa01
536,Champ Bailey,DEN,35,DB,5,3,0,0,0,0,3,,,,,,0.0,14,12,2,0,0,,BailCh00
537,Tony Carter,DEN,27,DB,12,2,1,0,0,0,6,0,1,0,0,0,0.0,13,12,1,1,0,,CartTo99
538,Antoine Cason,ARI,27,DB,16,0,2,36,1,20,3,0,0,3,59,0,0.0,14,12,2,0,0,,CasoAn99
539,Chris Clemons,SEA,32,RDE,14,11,0,0,0,0,2,3,0,0,0,0,4.5,24,12,12,4,10,,ClemCh23
540,Dwan Edwards,CAR,32,DT,11,3,,,0,,,0,0,2,0,0,3.0,19,12,7,3,7,,EdwaDw20
541,Larry English,SDG,27,LOLB,9,5,0,0,0,0,1,,,,,0,2.5,18,12,6,2,4,,EnglLa99
542,Lawrence Guy,2TM,23,DT,12,0,0,0,0,0,4,,,,,,0.0,20,12,8,2,4,,GuyxLa00
543,Jarvis Jenkins,WAS,25,LDE,12,5,,,0,,,,,,,0,2.0,22,12,10,1,3,,JenkJa01
544,Tommy Kelly,NWE,33,RDT,5,5,,,0,,,0,0,1,0,0,2.5,22,12,10,2,6,,KellTo21
545,Corey Lemonier,SFO,22,DE,16,0,0,0,0,0,2,1,0,0,0,0,1.0,15,12,3,1,3,1,LemoCo00
546,Michael Mauti,MIN,23,LB,14,0,,,0,,,,,,,,0.0,13,12,1,0,0,,MautMi00
547,Taylor Mays,CIN,25,DB,8,1,0,0,0,0,3,0,0,1,0,0,0.0,19,12,7,0,0,,MaysTa99
548,Albert McClellan,BAL,27,LB,15,0,,,0,,,,,,,,0.0,12,12,0,0,0,,McClAl00
549,C.J. Mosley,DET,30,DT,16,1,,,0,,,0,0,1,0,0,0.0,16,12,4,2,4,,MoslC.20
550,Daniel Muir,OAK,30,DT,10,1,,,0,,,,,,,0,1.0,17,12,5,2,3,,MuirDa20
551,Chris Prosinski,JAX,26,DB,16,1,0,0,0,0,2,,,,,,0.0,16,12,4,0,0,,ProsCh00
552,B.J. Raji,GNB,27,LDE,16,16,,,0,,,,,,,,0.0,17,12,5,3,1,,RajiBJ99
553,Sylvester Williams,DEN,25,DT,13,4,,,0,,,0,0,1,0,0,2.0,19,12,7,5,3,,WillSy00
554,Will Witherspoon,STL,33,LB,16,3,1,20,0,20,1,0,0,1,0,0,0.0,13,12,1,1,0,,WithWi20
555,Michael Adams,TAM,28,DB,6,0,0,0,0,0,1,,,,,0,1.0,12,11,1,1,1,,AdamMi98
556,Javier Arenas,ARI,26,DB,16,0,,,0,,,0,2,0,0,0,1.0,12,11,1,1,1,,ArenJa99
557,Johnson Bademosi,CLE,23,DB,16,0,,,0,,,,,,,,0.0,14,11,3,2,1,,BadeJo00
558,Omar Bolden,DEN,25,DB,16,1,,,0,,,,,,,0,0.0,14,11,3,0,0,,BoldOm00
559,Stephen Bowen,WAS,29,RDE,10,10,0,0,0,0,1,,,,,,0.0,19,11,8,2,2,,BoweSt20
560,Arthur Brown,BAL,20,LB,14,0,,,0,,,1,0,0,0,0,0.5,15,11,4,0,3,,BrowAr00
561,Desmond Bryant,CLE,28,RDE,12,12,,,0,,,,,,,0,3.5,31,11,20,3,16,,BryaDe00
562,Jarrett Bush,GNB,29,DB,12,0,1,0,0,0,5,0,0,1,0,0,0.0,14,11,3,0,0,,BushJa20
563,Chris Carr,NOR,30,DB,11,0,1,0,0,0,4,,,,,0,0.0,16,11,5,0,0,,CarrCh22
564,Jared Crick,HOU,24,DE,16,1,0,0,0,0,3,,,,,0,0.0,20,11,9,1,2,,CricJa00
565,Kenrick Ellis,NYJ,26,DT,16,1,,,0,,,,,,,,0.0,16,11,5,1,0,,ElliKe01
566,Terence Garvin,PIT,22,LB,15,1,,,0,,,,,,,,0.0,11,11,0,0,0,,GarvTe00
567,Robert Golden,PIT,23,DB,16,0,,,0,,,1,,,,,0.0,15,11,4,0,0,,GoldRo00
568,Will Herring,NOR,30,LB,16,1,1,6,0,6,1,,,,,0,0.0,14,11,3,0,0,,HerrWi99
569,Johnny Jolly,GNB,30,RDE,13,8,0,0,0,0,1,0,0,1,0,0,1.0,21,11,10,6,2,,JollJo20
570,Josh Martin,KAN,22,LB,5,1,,,0,,,1,,,,,0.0,12,11,1,0,0,,MartJo02
571,Mike Martin,TEN,23,DT,13,1,0,0,0,0,1,,,,,0,1.0,15,11,4,6,4,,MartMi01
572,Ricardo Mathews,IND,26,DT,16,1,0,0,0,0,1,,,,,0,0.5,18,11,7,1,4,,MathRi99
573,Brandon McGee,STL,23,DB,15,0,,,0,,,,,,,,0.0,14,11,3,0,0,,McGeBr00
574,Drake Nevis,2TM,24,DT,12,0,,,0,,,,,,,,0.0,15,11,4,1,0,,NeviDr00
575,Stephen Paea,CHI,25,RDT,13,10,0,0,0,0,3,,,,,0,1.5,23,11,12,3,2,,PaeaSt00
576,Cedric Peerman,CIN,27,RB,16,0,,,0,,,0,0,1,0,0,0.0,12,11,1,0,0,,PeerCe00
577,Anthony Sherman,KAN,25,RB,16,8,,,0,,,0,1,0,0,0,0.0,12,11,1,0,0,,SherAn00
578,Derek Wolfe,DEN,23,LDE,11,11,,,0,,,0,0,1,1,0,4.0,16,11,5,7,8,,WolfDe00
579,Marquice Cole,NWE,30,DB,13,0,1,0,0,0,2,0,0,1,0,0,0.0,15,10,5,0,0,,ColeMa01
580,Jayson DiManche,CIN,23,LB,16,0,,,0,,,,,,,,0.0,18,10,8,0,0,,DiMaJa00
581,Jonathan Freeny,MIA,24,DE,16,0,,,0,,,,,,,,0.0,13,10,3,0,0,,FreeJo01
582,Kedric Golston,WAS,30,LDE,16,8,,,0,,,,,,,,0.0,21,10,11,1,1,,GolsKe20
583,Josh Gordy,IND,26,DB,12,0,1,7,0,7,2,,,,,0,0.0,12,10,2,0,0,,GordJo01
584,Ladarius Green,SDG,23,WR,16,10,,,0,,,0,0,1,0,0,0.0,10,10,0,0,0,,GreeLa00
585,Letroy Guion,MIN,26,LDT,13,13,0,0,0,0,1,1,0,1,0,0,1.0,21,10,11,3,1,,GuioLe99
586,Don Jones,MIA,23,DB,16,0,,,0,,,1,,,,,0.0,11,10,1,0,0,,JoneDo02
587,Cameron Lawrence,DAL,22,LB,11,0,,,0,,,,,,,,0.0,10,10,0,0,0,,LawrCa01
588,Anthony Levine,BAL,26,DB,16,0,,,0,,,,,,,,0.0,11,10,1,0,0,,LeviAn00
589,Kaluka Maiava,OAK,26,LB,9,1,,,0,,,,,,,,0.0,17,10,7,0,0,,MaiaKa99
590,Casey Matthews,PHI,24,LB,16,0,,,0,,,0,0,1,0,0,0.0,12,10,2,0,0,,MattCa00
591,Garrett McIntyre,NYJ,29,LB,13,3,,,0,,,,,,,0,2.0,19,10,9,3,2,,McInGa00
592,Josh McNary,IND,25,LB,5,0,,,0,,,,,,,,0.0,14,10,4,0,4,,McNaJo00
593,Jeromy Miles,2TM,26,DB,13,0,,,0,,,,,,,,0.0,10,10,0,1,0,,MileJe00
594,Jeremy Mincey,2TM,30,DE,10,0,0,0,0,0,1,,,,,0,2.0,17,10,7,4,4,,MincJe99
595,Mistral Raymond,MIN,26,DB,12,2,0,0,0,0,2,,,,,,0.0,15,10,5,0,0,,RaymMi00
596,Kevin Reddick,NOR,24,LB,16,0,,,0,,,1,,,,,0.0,12,10,2,0,0,,ReddKe00
597,Sean Richardson,GNB,23,DB,6,0,,,0,,,,,,,,0.0,13,10,3,0,0,,RichSe00
598,Antone Smith,ATL,28,RB,15,0,,,0,,,,,,,0,0.0,11,10,1,0,0,,SmitAn01
599,John Wendling,DET,30,DB,16,0,,,0,,,,,,,,0.0,14,10,4,0,0,,WendJo99
600,Frank Alexander,CAR,24,DE,12,3,0,0,0,0,2,0,0,1,-3,0,1.0,15,9,6,3,2,,AlexFr00
601,Colt Anderson,PHI,28,DB,14,0,0,0,0,0,1,1,,,,,0.0,11,9,2,0,0,,AndeCo01
602,Geno Atkins,CIN,25,RDT,9,9,,,0,,,,,,,0,6.0,20,9,11,5,13,,AtkiGe99
603,Bryan Braman,HOU,26,LB,16,0,,,0,,,,,,,,0.0,9,9,0,0,0,,BramBr00
604,Tank Carder,CLE,24,LB,15,1,,,0,,,,,,,,0.0,15,9,6,0,0,,CardTa00
605,James Casey,PHI,29,TE,15,1,,,0,,,,,,,0,0.0,10,9,1,0,0,,CaseJa00
606,Josh Chapman,IND,24,NT,13,0,,,0,,,,,,,,0.0,15,9,6,0,1,,ChapJo00
607,Landon Cohen,2TM,27,DT,15,3,,,0,,,,,,,,0.0,15,9,6,1,0,,CoheLa99
608,Colin Cole,CAR,33,LDT,15,13,,,0,,,,,,,0,1.0,15,9,6,1,2,,ColeCo20
609,Jack Crawford,OAK,25,DE,15,0,,,0,,,,,,,0,0.0,16,9,7,1,2,,CrawJa00
610,Craig Dahl,SFO,28,DB,16,0,,,0,,,,,,,,0.0,13,9,4,0,0,,DahlCr99
611,Heath Farwell,SEA,32,LB,16,0,,,0,,,1,,,,,0.0,16,9,7,0,0,,FarwHe20
612,Sharrif Floyd,MIN,21,DT,16,1,0,0,0,0,2,1,1,0,0,0,2.5,19,9,10,3,6,,FloySh00
613,Clifton Geathers,PHI,26,DE,16,0,,,0,,,,,,,,0.0,13,9,4,1,1,,GeatCl99
614,Zaviar Gooden,TEN,23,LB,9,1,,,0,,,,,,,,0.0,12,9,3,0,0,,GoodZa00
615,Danny Gorrer,TAM,27,DB,7,0,0,0,0,0,1,1,,,,,0.0,10,9,1,0,0,,GorrDa00
616,Johnathan Hankins,NYG,21,DT,11,0,,,0,,,,,,,,0.0,16,9,7,2,2,,HankJo00
617,Dwayne Harris,DAL,26,WR,13,3,,,0,,,0,2,2,0,0,0.0,9,9,0,0,0,,HarrDw00
618,Chris Maragos,SEA,26,DB,16,0,,,0,,,0,2,2,-19,0,0.0,12,9,3,1,0,,MaraCh99
619,Demetrius McCray,JAX,22,DB,16,1,0,0,0,0,2,,,,,,0.0,12,9,3,0,0,,McCrDe00
620,Rocky McIntosh,DET,31,LB,16,0,,,0,,,,,,,,0.0,16,9,7,1,0,,McInRo20
621,Fili Moala,IND,28,RDE,16,6,0,0,0,0,1,0,0,1,5,0,1.5,19,9,10,0,4,,MoalFi99
622,Damontre Moore,NYG,21,DE,15,0,0,0,0,0,1,1,0,0,0,0,0.0,11,9,2,0,3,,MoorDa01
623,Niles Paul,WAS,24,WR,15,4,,,0,,,0,0,1,0,0,0.0,12,9,3,0,0,,PaulNi00
624,Frostee Rucker,ARI,30,DE,16,1,,,0,,,,,,,0,1.0,11,9,2,1,7,,RuckFr99
625,Sealver Siliga,NWE,23,DT,5,4,,,0,,,1,0,0,0,0,3.0,23,9,14,2,2,,SiliSe00
626,Jacob Tamme,DEN,28,TE,16,1,,,0,,,,,,,0,0.0,11,9,2,0,0,,TammJa00
627,Devin Taylor,DET,24,DE,14,2,0,0,0,0,1,2,0,0,0,0,2.5,14,9,5,2,7,,TaylDe00
628,Daniel Te'o-Nesheim,TAM,27,LDE,16,12,,,0,,,,,,,,0.0,14,9,5,2,6,,Teo-Da99
629,DeAngelo Tyson,BAL,24,DT,13,0,1,0,0,0,1,,,,,0,2.0,10,9,1,2,2,,TysoDe00
630,Tourek Williams,SDG,22,ROLB,13,6,,,0,,,1,0,0,0,0,1.0,11,9,2,0,0,,WillTo00
631,Blidi Wreh-Wilson,TEN,24,DB,13,0,0,0,0,0,1,1,,,,,0.0,13,9,4,1,0,,WrehBl00
632,Patrick Bailey,TEN,28,LB,13,0,,,0,,,0,1,0,0,0,0.0,9,8,1,0,0,,BailPa99
633,Nick Bellore,NYJ,24,LB,16,0,,,0,,,,,,,0,0.0,17,8,9,0,0,,BellNi01
634,Ahmad Black,TAM,24,DB,4,2,,,0,,,,,,,,0.0,12,8,4,0,0,,BlacAh00
635,Antwon Blake,PIT,23,DB,14,0,,,0,,,,,,,,0.0,11,8,3,0,0,,BlakAn00
636,Chykie Brown,BAL,27,DB,16,0,0,0,0,0,1,,,,,,0.0,10,8,2,0,0,,BrowCh05
637,Armonty Bryant,CLE,23,DE,12,0,,,0,,,,,,,0,2.0,12,8,4,3,4,,BryaAr00
638,Brodrick Bunkley,NOR,30,NT,12,10,,,0,,,,,,,,0.0,13,8,5,1,1,,BunkBr20
639,Tommie Campbell,TEN,26,DB,8,0,,,0,,,,,,,,0.0,11,8,3,0,0,,CampTo00
640,Stefan Charles,BUF,25,DT,8,0,,,0,,,1,0,0,0,0,1.0,12,8,4,4,2,,CharSt00
641,Blake Costanzo,CHI,29,LB,16,0,,,0,,,1,0,1,0,0,0.0,10,8,2,0,0,,CostBl20
642,Will Davis,MIA,23,DB,5,0,,,0,,,,,,,,0.0,8,8,0,0,0,,DaviWi02
643,Zak DeOssie,NYG,29,LS,16,0,,,0,,,0,1,1,-35,0,0.0,10,8,2,0,0,,DeOsZa99
644,Charles Godfrey,CAR,28,DB,2,2,0,0,0,0,2,,,,,0,1.0,10,8,2,0,1,,GodfCh99
645,DeJon Gomes,DET,24,DB,16,0,,,0,,,,,,,,0.0,9,8,1,0,0,,GomeDe00
646,Chris Hogan,BUF,26,WR,16,0,,,0,,,,,,,0,0.0,10,8,2,0,0,,HogaCh00
647,Josh Hull,WAS,26,LB,11,0,,,0,,,,,,,,0.0,14,8,6,0,0,,HullJo99
648,Rob Jackson,WAS,28,DE,12,1,1,4,0,4,1,,,,,0,2.0,19,8,11,1,2,,JackRo99
649,Abry Jones,JAX,22,DT,8,0,,,0,,,,,,,0,0.5,9,8,1,0,1,,JoneAb00
650,Karl Klug,TEN,25,DT,16,3,0,0,0,0,2,2,0,1,0,1,2.0,14,8,6,3,4,,KlugKa00
651,John Lotulelei,2TM,22,LB,14,2,,,0,,,1,,,,,0.0,12,8,4,1,0,,LotuJo00
652,Elbert Mack,HOU,27,WR,8,0,,,0,,,,,,,,0.0,8,8,0,0,0,,MackEl20
653,Terrell McClain,HOU,25,DT,16,0,,,0,,,0,0,1,0,0,0.0,10,8,2,0,1,,McClTe00
654,Kelcie McCray,2TM,25,DB,15,0,0,0,0,0,1,0,0,1,17,0,0.0,12,8,4,1,0,,McCrKe00
655,Sherrick McManis,CHI,26,DB,15,1,0,0,0,0,1,,,,,,0.0,10,8,2,0,0,,McMaSh99
656,Zeke Motta,ATL,23,DB,10,1,0,0,0,0,1,,,,,,0.0,16,8,8,0,0,,MottZe00
