,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
210,Matt Shaughnessy,OAK,24,RDE,16,8,0,0,0,0,1,2,0,0,0,0,7.0,56,43,13,8,10,,ShauMa99
211,Sean Smith,MIA,23,RCB,15,8,1,18,0,18,9,,,,,0,0.0,51,43,8,1,0,,SmitSe99
212,Michael Adams,ARI,25,DB,16,4,2,36,0,36,7,0,0,1,30,1,0.0,52,42,10,4,1,,AdamMi98
213,Nate Allen,PHI,23,FS,13,13,3,27,0,16,8,1,0,0,0,0,2.0,48,42,6,3,1,,AlleNa99
214,Quentin Jammer,SDG,31,LCB,16,16,2,5,0,5,11,1,0,0,0,0,0.0,45,42,3,0,0,,JammQu20
215,Calvin Pace,NYJ,30,ROLB,12,11,1,1,0,1,3,1,0,0,0,0,5.5,51,42,9,5,9,,PaceCa20
216,Jerraud Powers,IND,23,RCB,10,10,2,11,0,11,9,,,,,0,0.0,53,42,11,5,0,,PoweJe99
217,Dominique Rodgers-Cromartie,ARI,24,LCB,16,16,3,86,2,32,17,0,1,0,0,0,0.0,44,42,2,0,0,,RodgDo99
218,Champ Bailey*,DEN,32,LCB,15,15,2,0,0,0,13,,,,,0,1.0,45,41,4,3,1,,BailCh00
219,Alan Ball,DAL,25,FS,16,16,2,27,0,27,4,1,0,0,0,0,0.5,46,41,5,0,1,,BallAl99
220,Phillip Buchanon,WAS,30,RCB,16,5,2,51,0,43,18,2,1,1,0,0,0.0,49,41,8,2,0,,BuchPh20
221,Derek Cox,JAX,24,LCB,13,11,4,14,0,14,8,,,,,0,0.0,49,41,8,1,0,,CoxxDe99
222,Antonio Cromartie,NYJ,26,RCB,15,15,3,75,0,66,17,0,0,1,0,0,0.0,42,41,1,0,0,,CromAn20
223,Tim Jennings,CHI,27,LCB,16,13,1,39,0,39,7,1,0,1,0,0,0.0,56,41,15,2,0,,JennTi20
224,Spencer Johnson,BUF,29,RDE,14,6,0,0,0,0,3,1,0,1,0,0,2.0,55,41,14,4,1,,JohnSp20
225,Mike Mitchell,OAK,23,DB,16,3,1,0,0,0,5,1,0,2,12,0,0.0,51,41,10,4,0,,MitcMi99
226,Captain Munnerlyn,CAR,22,LCB,16,5,3,37,1,37,12,0,2,1,0,0,0.0,45,41,4,0,0,,MunnCa99
227,Nedu Ndukwe,CIN,25,FS,12,6,1,0,0,0,3,0,0,1,0,0,0.5,60,41,19,1,5,,NdukCh99
228,Sione Pouha,NYJ,31,NT,16,15,0,0,0,0,3,0,0,3,2,0,2.0,59,41,18,3,2,,PouhSi20
229,Orlando Scandrick,DAL,23,DB,16,3,1,40,1,40,9,,,,,0,2.5,46,41,5,7,3,,ScanOr99
230,Eugene Wilson,HOU,30,FS,14,13,0,0,0,0,3,,,,,,0.0,56,41,15,0,0,,WilsEu20
231,Don Carey,JAX,23,FS,15,10,1,7,0,7,1,,,,,0,0.0,55,40,15,3,1,,CareDo00
232,Barry Cofield,NYG,26,LDT,16,16,0,0,0,0,4,2,0,1,0,0,4.0,54,40,14,8,9,,CofiBa20
233,William Gay,PIT,25,DB,16,4,0,0,0,0,11,1,0,0,0,0,2.0,48,40,8,4,5,,GayxWi99
234,Landon Johnson,DET,29,LLB,12,8,,,0,,,2,0,1,0,0,0.0,48,40,8,1,0,,JohnLa20
235,Kareem Moore,WAS,26,FS,12,11,1,5,0,5,5,0,0,2,13,0,0.0,64,40,24,0,0,,MoorKa99
236,Mike Peterson,ATL,34,RLB,16,13,2,18,0,17,5,2,0,2,0,0,1.0,59,40,19,6,1,,PeteMi20
237,Philip Wheeler,IND,26,LLB,16,6,0,0,0,0,1,,,,,,0.0,61,40,21,1,0,,WheePh99
238,Mike Adams,CLE,29,DB,15,2,2,51,0,26,6,,,,,0,1.0,46,39,7,1,2,,AdamMi21
239,Brodney Pool,NYJ,26,FS,15,12,1,0,0,0,11,1,0,1,6,0,1.0,53,39,14,2,2,,PoolBr20
240,Aqib Talib,TAM,24,LCB,11,11,6,91,1,45,11,,,,,0,0.0,40,39,1,1,0,,TaliAq99
241,Jonathan Wade,2TM,26,DB,12,7,0,0,0,0,5,0,0,1,10,0,0.0,44,39,5,3,4,,WadeJo99
242,NaVorro Bowman,SFO,22,LB,16,1,,,0,,,,,,,,0.0,46,38,8,3,0,,BowmNa99
243,Aubrayo Franklin,SFO,30,NT,16,16,0,0,0,0,1,0,0,1,0,0,0.0,39,38,1,2,0,,FranAu20
244,Clark Haggans,ARI,33,ROLB,13,13,0,0,0,0,2,1,0,0,0,0,5.0,47,38,9,6,7,,HaggCl20
245,Tommy Kelly,OAK,30,RDT,16,16,0,0,0,0,1,1,0,0,0,0,7.0,58,38,20,8,16,,KellTo21
246,Joey Porter,ARI,33,LOLB,14,14,,,0,,,2,0,0,0,0,5.0,50,38,12,8,13,,PortJo00
247,Reggie Smith,SFO,24,SS,16,7,1,20,0,20,4,,,,,0,0.0,42,38,4,2,2,,SmitRe99
248,Shawntae Spencer,SFO,28,LCB,16,16,3,0,0,0,9,1,0,1,0,0,0.5,42,38,4,0,1,,SpenSh20
249,Brandon Spikes,NWE,23,RILB,12,8,1,5,0,5,3,,,,,0,0.0,61,38,23,1,0,,SpikBr99
250,Antwan Applewhite,SDG,25,ROLB,16,13,0,0,0,0,2,2,0,0,0,0,3.0,48,37,11,6,5,,ApplAn99
251,Jordan Babineaux,SEA,28,DB,16,0,2,37,0,20,8,1,0,0,0,0,1.5,46,37,9,4,4,1,BabiJo21
252,C.C. Brown,DET,27,SS,15,8,0,0,0,0,4,1,,,,,0.0,46,37,9,1,2,,BrowC.20
253,Drew Coleman,NYJ,27,DB,16,4,1,0,0,0,4,5,0,0,0,0,4.0,41,37,4,4,1,,ColeDr20
254,Stephen Cooper,SDG,31,LILB,12,11,1,2,0,2,6,2,0,0,0,0,1.0,43,37,6,0,1,,CoopSt20
255,Antonio Garay,SDG,31,NT,16,15,,,0,,,,,,,0,5.5,48,37,11,9,6,,GaraAn20
256,Tamba Hali,KAN,27,ROLB,16,16,0,0,0,0,3,4,0,2,2,0,14.5,52,37,15,12,27,,HaliTa20
257,Johnathan Joseph,CIN,26,LCB,12,12,3,38,1,21,8,,,,,0,0.0,42,37,5,2,0,,JoseJo20
258,Jason McCourty,TEN,23,LCB,12,6,2,11,0,11,10,,,,,0,0.0,47,37,10,1,0,,McCoJa99
259,D.J. Moore,CHI,23,DB,16,0,4,95,1,54,8,1,0,0,0,0,1.0,42,37,5,6,3,,MoorDJ99
260,Troy Nolan,HOU,24,DB,16,3,3,35,0,20,5,0,0,1,0,0,1.0,49,37,12,3,1,,NolaTr99
261,Amari Spievey,DET,22,SS,15,9,2,35,0,26,3,,,,,0,0.0,51,37,14,3,3,,SpieAm99
262,Roy Williams,CIN,30,SS,12,11,1,0,0,0,1,1,0,3,1,0,1.0,58,37,21,4,2,,WillRo03
263,Josh Wilson,BAL,25,RCB,14,9,3,12,1,12,14,0,1,1,0,0,0.0,40,37,3,2,0,,WilsJo99
264,John Abraham*+,ATL,32,LDE,15,13,1,6,0,6,4,1,0,0,0,0,13.0,41,36,5,18,17,,AbraJo00
265,Javier Arenas,KAN,23,DB,16,2,0,0,0,0,8,1,2,0,0,0,3.0,43,36,7,3,4,,ArenJa99
266,Tully Banta-Cain,NWE,30,LOLB,15,6,,,0,,,1,0,0,0,0,5.0,45,36,9,5,13,,BantTu20
267,Tarell Brown,SFO,25,DB,15,0,1,62,1,62,5,,,,,0,0.0,39,36,3,0,0,,BrowTa99
268,Colin Cole,SEA,30,RDT,11,11,0,0,0,0,5,,,,,0,1.0,44,36,8,3,1,,ColeCo20
269,Kavell Conner,IND,23,RLB,12,9,,,0,,,1,0,1,5,0,0.0,57,36,21,2,0,,ConnKa99
270,Tim Dobbins,MIA,28,LILB,16,6,0,0,0,0,1,,,,,0,1.0,47,36,11,6,2,,DobbTi20
271,Scott Fujita,CLE,31,ROLB,9,9,1,16,0,16,1,2,0,0,0,0,3.5,51,36,15,3,5,,FujiSc20
272,Brian Orakpo*,WAS,24,ROLB,15,15,0,0,0,0,2,1,0,0,0,0,8.5,56,36,20,9,17,,OrakBr99
273,Richard Seymour*,OAK,31,LDT,13,13,0,0,0,0,2,0,0,1,13,0,5.5,48,36,12,10,13,,SeymRi00
274,Eric Wright,CLE,25,LCB,13,10,1,0,0,0,9,0,0,1,11,0,0.0,42,36,6,2,4,,WrigEr99
275,Kevin Bentley,HOU,31,MLB,13,8,1,18,0,18,1,0,0,1,8,0,0.0,55,35,20,3,2,,BentKe20
276,Kelly Jennings,SEA,28,RCB,14,14,1,0,0,0,13,,,,,0,0.0,40,35,5,0,0,,JennKe20
277,Ben Leber,MIN,32,RLB,16,10,1,19,0,19,4,2,0,1,0,0,0.0,46,35,11,3,2,,LebeBe20
278,Joe Mays,DEN,25,RILB,12,5,0,0,0,0,1,,,,,,0.0,40,35,5,3,2,,MaysJo99
279,Reggie Nelson,CIN,27,SS,16,6,2,63,0,56,7,1,1,0,0,0,0.0,55,35,20,0,3,,NelsRe99
280,LaMarr Woodley,PIT,26,LOLB,16,16,2,22,1,14,5,3,0,2,19,0,10.0,50,35,15,9,16,,WoodLa99
281,Mike DeVito,NYJ,26,RDE,16,11,0,0,0,0,1,2,,,,,0.0,59,34,25,4,3,,DeViMi99
282,Steve Gregory,SDG,27,SS,9,9,2,41,0,41,2,,,,,0,0.0,44,34,10,0,0,,GregSt20
283,Benny Sapp,MIA,29,DB,16,6,2,9,0,9,10,0,1,1,0,0,0.0,41,34,7,3,0,,SappBe20
284,Brandon Siler,SDG,25,LILB,12,5,1,0,0,0,2,,,,,0,1.0,44,34,10,6,3,1,SileBr99
285,Will Smith,NOR,29,RDE,15,15,1,4,0,4,5,1,1,0,0,0,5.5,39,34,5,8,10,,SmitWi99
286,Justin Tryon,IND,26,LCB,12,6,0,0,0,0,7,0,0,1,0,0,0.0,44,34,10,1,0,,TryoJu99
287,Kyle Vanden Bosch,DET,32,RDE,11,11,0,0,0,0,1,2,0,0,0,0,4.0,49,34,15,10,12,,VandKy99
288,Sean Weatherspoon,ATL,23,LLB,11,5,0,0,0,0,1,,,,,0,1.0,42,34,8,1,2,,WeatSe99
289,Wesley Woodyard,DEN,24,LB,11,3,,,0,,,,,,,0,1.0,38,34,4,2,1,,WoodWe20
290,Anthony Adams,CHI,30,RDT,16,16,0,0,0,0,1,2,0,0,0,0,2.0,37,33,4,9,5,,AdamAn20
291,Jamar Chaney,PHI,24,LB,14,2,0,0,0,0,1,1,,,,,0.0,42,33,9,5,0,,ChanJa98
292,Chris Clemons,SEA,29,LDE,16,16,0,0,0,0,4,1,0,1,0,0,11.0,49,33,16,9,21,,ClemCh23
293,Dan Connor,CAR,25,MLB,8,8,0,0,0,0,1,,,,,0,1.0,47,33,14,8,3,,ConnDa99
294,Channing Crowder,MIA,27,LILB,11,11,0,0,0,0,2,,,,,,0.0,39,33,6,2,0,,CrowCh20
295,Leon Hall,CIN,26,RCB,16,16,4,19,0,22,11,2,0,0,0,0,0.0,44,33,11,3,1,,HallLe98
296,Jason Jones,TEN,24,LDT,15,15,0,0,0,0,3,3,0,0,0,0,3.5,38,33,5,12,6,,JoneJa99
297,Kendall Langford,MIA,24,LDE,16,16,0,0,0,0,4,2,0,0,0,0,3.0,47,33,14,6,7,,LangKe98
298,Marvin Mitchell,NOR,26,LB,16,0,0,0,0,0,2,2,0,2,2,0,0.0,43,33,10,3,2,,MitcMa99
299,Paul Soliai,MIA,27,NT,16,14,0,0,0,0,2,0,0,1,0,0,2.0,39,33,6,8,3,,SoliPa99
300,Walter Thurmond,SEA,23,DB,14,1,0,0,0,0,7,0,1,0,0,0,0.0,37,33,4,0,1,,ThurWa99
301,Pisa Tinoisamoa,CHI,29,RLB/MLB,12,10,0,0,0,0,1,1,0,0,0,0,1.0,40,33,7,5,2,,TinoPi20
302,Osi Umenyiora,NYG,29,RDE,16,16,0,0,0,0,2,10,0,1,0,0,11.5,48,33,15,4,20,,UmenOs99
303,Kevin Vickerson,DEN,27,LDE,15,12,1,4,0,4,3,1,0,0,0,0,2.0,43,33,10,3,2,,VickKe99
304,Lorenzo Alexander,WAS,27,LOLB,16,12,0,0,0,0,2,2,0,1,0,0,1.5,57,32,25,3,4,,AlexLo99
305,Robert Ayers,DEN,25,ROLB,11,10,0,0,0,0,1,1,0,0,0,0,1.5,39,32,7,6,11,,AyerRo99
306,Alex Brown,NOR,31,LDE,16,16,0,0,0,0,3,1,0,1,0,0,2.0,39,32,7,6,7,,BrowAl20
307,Jo-Lonn Dunbar,NOR,25,LLB,13,8,0,0,0,0,2,0,0,1,0,0,1.0,40,32,8,5,1,,DunbJo20
308,Omar Gaither,PHI,26,LB,14,2,,,0,,,,,,,,0.0,36,32,4,2,0,,GaitOm20
309,Chris Gamble,CAR,27,LCB,11,10,0,0,0,0,8,,,,,,0.0,35,32,3,2,0,,GambCh20
310,Israel Idonije,CHI,30,LDE,16,15,0,0,0,0,3,4,0,0,0,0,8.0,48,32,16,10,16,,IdonIs20
311,Roy Miller,TAM,23,RDT,16,16,,,0,,,,,,,0,1.0,47,32,15,1,1,,MillRo99
312,DeMeco Ryans,HOU,26,MLB,6,6,0,0,0,0,2,,,,,0,1.0,54,32,22,2,2,,RyanDe20
313,Corey Williams,DET,30,RDT,16,16,1,27,0,27,4,1,0,0,0,0,2.0,37,32,5,8,7,,WillCo21
314,Russell Allen,JAX,24,LB,16,4,,,0,,,,,,,,0.0,42,31,11,4,0,,AlleRu00
315,Kurt Coleman,PHI,22,LB,15,2,1,7,0,7,2,,,,,0,0.0,36,31,5,2,0,,ColeKu99
316,Chris Crocker,CIN,30,FS,9,9,0,0,0,0,5,2,0,0,0,0,2.0,43,31,12,2,3,,CrocCh20
317,Dwan Edwards,BUF,29,RDE,11,11,1,8,0,8,2,1,0,0,0,0,1.0,57,31,26,2,5,,EdwaDw20
318,Jacob Ford,TEN,27,RDE,14,5,,,0,,,1,0,0,0,0,3.0,42,31,11,8,8,,FordJa99
319,Joselio Hanson,PHI,29,LCB,15,6,1,17,0,17,7,,,,,0,0.0,36,31,5,0,0,,HansJo20
320,Rashad Johnson,ARI,24,DB,16,1,1,7,0,7,6,1,0,0,0,0,0.0,44,31,13,0,0,,JohnRa98
321,David Jones,JAX,25,LCB,16,5,1,0,0,0,3,1,0,0,0,0,0.0,33,31,2,0,0,,JoneDa99
322,Taylor Mays,SFO,22,SS,16,6,0,0,0,0,2,1,0,0,0,0,0.0,38,31,7,1,0,,MaysTa99
323,Cory Redding,BAL,30,RDE,15,11,1,0,0,0,4,,,,,0,3.0,42,31,11,8,7,,ReddCo20
324,Clint Session,IND,26,RLB,5,5,0,0,0,0,1,,,,,0,1.0,38,31,7,1,1,,SessCl99
325,Bryan Thomas,NYJ,31,LOLB,16,12,0,0,0,0,1,1,0,1,16,0,6.0,39,31,8,9,5,,ThomBr21
326,Jamal Williams,DEN,34,NT,16,16,0,0,0,0,1,,,,,,0.0,47,31,16,1,0,,WillJa99
327,Kroy Biermann,ATL,25,RDE,16,14,1,31,1,31,2,,,,,0,3.0,36,30,6,5,10,,BierKr99
328,Bobby Carpenter,2TM,27,LB,15,4,0,0,0,0,2,,,,,,0.0,40,30,10,2,1,,CarpBo20
329,Chris Chamberlain,STL,25,RLB,11,6,0,0,0,0,2,1,,,,,0.0,34,30,4,2,0,,ChamCh99
330,Sedrick Ellis,NOR,25,RDT,16,16,0,0,0,0,2,2,0,0,0,0,6.0,44,30,14,8,10,,ElliSe99
331,Will Herring,SEA,27,LB,15,0,1,0,0,0,2,1,0,0,0,0,1.0,36,30,6,3,1,,HerrWi99
332,Lamarr Houston,OAK,23,LDE,16,15,,,0,,,1,0,2,0,0,5.0,39,30,9,8,14,,HousLa99
333,Bryan Kehl,2TM,26,LB,15,1,,,0,,,,,,,,0.0,38,30,8,4,2,,KehlBr99
334,Derek Landri,CAR,27,RDT,16,16,0,0,0,0,1,0,0,1,0,0,3.0,43,30,13,10,4,,LandDe99
335,Tony McDaniel,MIA,25,DT,15,1,0,0,0,0,4,,,,,0,2.5,36,30,6,3,4,,McDaTo20
336,Jon McGraw,KAN,31,FS,12,5,2,4,0,4,6,,,,,0,0.0,39,30,9,1,1,,McGrJo21
337,Mike Patterson,PHI,27,LDT,15,14,,,0,,,0,0,1,0,0,2.0,37,30,7,4,2,,PattMi20
338,Ed Reed*+,BAL,32,FS,10,10,8,183,0,44,16,1,2,1,0,0,0.0,37,30,7,0,0,,ReedEd00
339,Alphonso Smith,DET,25,RCB,12,10,5,48,1,42,8,1,1,1,9,0,0.0,39,30,9,2,1,,SmitAl98
340,Shaun Smith,KAN,29,LDE,16,10,,,0,,,,,,,0,1.0,56,30,26,4,1,,SmitSh20
341,Mike Vrabel,KAN,35,LOLB,16,16,0,0,0,0,1,1,0,0,0,0,0.0,48,30,18,2,6,,VrabMi20
342,Tyson Alualu,JAX,23,LDT,16,16,0,0,0,0,1,,,,,0,3.5,38,29,9,7,9,,AluaTy99
343,Ahmad Brooks,SFO,26,LB,15,1,1,32,0,32,2,,,,,0,5.0,31,29,2,8,10,,BrooAh21
344,Vincent Fuller,TEN,28,DB,12,3,1,0,0,0,2,,,,,0,0.0,33,29,4,1,1,,FullVi20
345,Quentin Groves,OAK,26,LLB,15,12,1,-4,0,-4,2,0,0,2,0,0,0.0,40,29,11,4,2,1,GrovQu99
346,Parys Haralson,SFO,26,ROLB,15,15,,,0,,,0,0,2,0,0,4.0,42,29,13,7,9,,HaraPa20
347,Koa Misi,MIA,23,LOLB,16,11,0,0,0,0,2,0,0,2,0,1,4.5,41,29,12,8,7,,MisiKo99
348,Daniel Muir,IND,27,RDT,14,14,,,0,,,,,,,,0.0,38,29,9,3,2,,MuirDa20
349,Chris Owens,ATL,24,DB,16,3,1,13,0,13,3,,,,,0,0.0,40,29,11,0,0,,OwenCh99
350,B.J. Raji,GNB,24,NT,16,16,0,0,0,0,3,,,,,0,6.5,39,29,10,10,9,,RajiBJ99
351,Marcus Stroud,BUF,32,LDE,15,14,0,0,0,0,2,1,0,0,0,0,3.0,49,29,20,6,3,,StroMa01
352,Marcus Thomas,DEN,25,DT,16,2,0,0,0,0,1,,,,,0,1.0,35,29,6,3,5,,ThomMa99
353,David Vobora,STL,24,LLB,14,5,,,0,,,,,,,0,2.0,37,29,8,2,2,,VoboDa99
354,Fabian Washington,BAL,27,RCB,14,8,0,0,0,0,8,,,,,,0.0,31,29,2,1,0,,WashFa20
355,Kentwan Balmer,SEA,24,RDE,16,11,0,0,0,0,1,,,,,,0.0,43,28,15,4,1,,BalmKe99
356,Zackary Bowman,CHI,26,DB,13,3,,,0,,,1,0,1,0,0,0.0,32,28,4,1,1,,BowmZa20
357,Chris Canty,NYG,28,RDT,16,16,0,0,0,0,3,1,0,0,0,0,1.5,39,28,11,4,4,,CantCh21
358,Jermaine Cunningham,NWE,22,ROLB,15,11,0,0,0,0,1,2,0,0,0,0,1.0,35,28,7,5,4,,CunnJe99
359,Na'il Diggs,STL,32,LLB,12,12,0,0,0,0,2,1,0,1,3,0,0.0,36,28,8,5,1,,DiggNa20
360,Ray Edwards,MIN,25,LDE,14,14,0,0,0,0,3,,,,,0,8.0,37,28,9,9,18,,EdwaRa21
361,Nic Harris,CAR,24,DB,15,4,,,0,,,0,0,1,0,0,1.5,37,28,9,2,2,,HarrNi99
362,Bryan Scott,BUF,29,DB,15,1,0,0,0,0,5,1,1,2,17,0,3.0,39,28,11,6,4,,ScotBr20
363,Stylez G. White,TAM,31,RDE,16,13,,,0,,,2,0,0,0,0,4.5,36,28,8,,,,WhitGr99
364,Frank Zombo,GNB,23,ROLB,13,8,,,0,,,2,0,0,0,0,4.0,38,28,10,5,6,,ZombFr00
365,Alan Branch,ARI,26,DT,16,3,0,0,0,0,1,2,0,0,0,0,2.0,35,27,8,6,7,,BranAl99
366,Chris Long,STL,25,LDE,16,16,0,0,0,0,2,3,0,1,0,0,8.5,29,27,2,8,20,,LongCh99
367,Amobi Okoye,HOU,23,RDT,16,16,,,0,,,0,0,1,0,0,3.0,44,27,17,7,12,,OkoyAm99
368,Leigh Torrence,NOR,28,DB,13,0,1,21,0,21,2,,,,,0,1.0,28,27,1,2,2,,TorrLe20
369,Dan Williams,ARI,23,DT,15,0,0,0,0,0,2,,,,,,0.0,38,27,11,1,0,,WillDa99
370,Kevin Williams*,MIN,30,RDT,16,16,0,0,0,0,10,1,0,0,0,0,1.0,39,27,12,8,7,,WillKe98
371,David Bowens,CLE,33,DE,15,4,2,94,2,64,6,,,,,0,0.5,40,26,14,1,3,,BoweDa20
372,Raheem Brock,SEA,32,DE,16,0,0,0,0,0,3,1,0,1,0,0,9.0,32,26,6,7,20,,BrocRa20
373,Shaun Ellis,NYJ,33,LDE,15,15,0,0,0,0,1,1,0,0,0,0,4.5,36,26,10,6,10,,ElliSh00
374,Michael Johnson,CIN,23,RDE,16,10,0,0,0,0,4,0,0,1,0,0,2.5,35,26,9,5,6,,JohnMi98
375,Sean Lee,DAL,24,LB,14,0,2,44,1,31,2,1,0,0,0,0,0.0,31,26,5,3,0,,LeexSe99
376,Darrelle Revis*+,NYJ,25,LCB,13,13,0,0,0,0,10,0,0,2,10,0,0.0,32,26,6,0,0,,ReviDa99
377,Fred Robbins,STL,33,LDT,16,16,0,0,0,0,6,1,0,2,1,0,6.0,28,26,2,10,11,,RobbFr20
378,Patrick Robinson,NOR,23,DB,11,4,0,0,0,0,2,,,,,,0.0,28,26,2,1,2,,RobiPa99
379,Randy Starks*,MIA,27,RDE,16,16,0,0,0,0,3,0,0,1,0,0,3.0,30,26,4,4,6,,StarRa20
380,Darryl Tapp,PHI,26,DE,14,1,0,0,0,0,4,0,0,3,0,0,3.0,27,26,1,8,8,,TappDa20
381,Dekoda Watson,TAM,22,LB,15,1,0,0,0,0,1,,,,,,0.0,31,26,5,1,0,,WatsDe99
382,George Wilson,BUF,29,WR,16,2,2,65,0,56,4,1,0,1,0,0,0.0,35,26,9,0,0,,WilsGe01
383,Justin Bannan,DEN,31,RDE,16,16,0,0,0,0,4,1,0,0,0,0,1.0,35,25,10,3,9,,BannJu20
384,Stevie Brown,OAK,23,DB,15,1,0,0,0,0,2,,,,,,0.0,30,25,5,0,0,,BrowSt99
385,Andre Carter,WAS,31,LOLB,16,5,0,0,0,0,1,1,0,1,0,0,2.5,44,25,19,3,9,,CartAn20
386,Antonio Dixon,PHI,25,RDT,15,10,0,0,0,0,2,,,,,0,2.0,30,25,5,6,2,,DixoAn99
387,Dannell Ellerbe,BAL,25,LB,11,1,0,0,0,0,1,,,,,0,1.0,31,25,6,1,1,,ElleDa99
388,Eric Foster,IND,25,DT,16,0,0,0,0,0,1,0,0,2,0,0,3.5,33,25,8,7,4,,FostEr20
389,William Hayes,TEN,25,DE,14,0,,,0,,,1,0,0,0,0,1.5,32,25,7,3,7,,HayeWi99
390,Jeremy Mincey,JAX,27,LDE,15,8,0,0,0,0,3,,,,,0,5.0,31,25,6,9,7,,MincJe99
391,Jerome Murphy,STL,23,DB,14,0,1,19,0,19,3,1,0,1,0,0,0.0,30,25,5,2,0,,MurpJe99
392,Corey Peters,ATL,22,RDT,16,15,0,0,0,0,1,,,,,0,1.0,33,25,8,2,1,,PeteCo00
393,Jason Pierre-Paul,NYG,21,DE,16,0,0,0,0,0,6,2,0,2,0,0,4.5,30,25,5,7,8,,PierJa99
394,Aaron Ross,NYG,28,DB,15,1,0,0,0,0,4,0,1,0,0,0,1.0,36,25,11,3,2,,RossAa99
395,Sam Shields,GNB,23,DB,14,6,2,0,0,0,6,,,,,0,0.0,29,25,4,1,0,,ShieSa00
396,Jason Taylor,NYJ,36,ROLB,16,5,0,0,0,0,6,2,0,2,0,0,5.0,36,25,11,8,7,1,TaylJa03
397,Brian Williams,ATL,31,DB,16,1,0,0,0,0,1,0,0,1,12,0,1.0,36,25,11,3,3,,WillBr22
398,Mark Anderson,2TM,27,DE,15,3,0,0,0,0,2,,,,,0,4.0,29,24,5,7,9,,AndeMa21
399,Greg Hardy,CAR,22,DE,15,0,0,0,0,0,1,2,0,0,0,0,3.0,30,24,6,6,9,1,HardGr99
400,John Henderson,OAK,31,DT,9,2,0,0,0,0,3,,,,,,0.0,30,24,6,2,1,,HendJo99
401,Brian Iwuh,CHI,26,LB,16,1,,,0,,,2,0,0,0,0,1.0,26,24,2,3,0,,IwuhBr20
402,Terrance Knighton,JAX,24,RDT,16,16,1,-3,0,-3,4,,,,,0,4.0,34,24,10,5,10,,KnigTe99
403,Domata Peko,CIN,26,LDT,16,16,0,0,0,0,1,,,,,0,0.5,42,24,18,4,4,,PekoDo20
404,Ryan Pickett,GNB,31,LDE,14,12,0,0,0,0,1,0,0,1,0,0,1.0,32,24,8,3,0,,PickRy20
405,Brian Schaefering,CLE,27,RDE,16,9,,,0,,,,,,,,0.0,31,24,7,1,1,,SchaBr00
406,Junior Siavii,SEA,32,RDT,14,6,0,0,0,0,2,,,,,,0.0,30,24,6,2,3,,SiavJu20
407,Cliff Avril,DET,24,LDE,13,13,0,0,0,0,5,1,0,1,10,0,8.5,33,23,10,8,14,,AvriCl99
408,Jacques Cesaire,SDG,30,LDE,16,16,,,0,,,,,,,0,1.5,31,23,8,3,4,,CesaJa20
409,Tyrone Culver,MIA,27,DB,15,0,0,0,0,0,1,,,,,,0.0,25,23,2,1,0,,CulvTy20
410,Gerald Hayes,ARI,30,LB,6,4,0,0,0,0,1,0,0,1,21,1,0.0,33,23,10,2,0,,HayeGe20
411,Dante Hughes,SDG,25,DB,12,1,,,0,,,1,,,,,0.0,26,23,3,1,1,,HughDa99
412,Ryan Mundy,PIT,25,DB,16,2,0,0,0,0,4,,,,,,0.0,29,23,6,0,0,,MundRy00
413,Sabby Piscitelli,2TM,27,S,16,0,1,31,0,31,1,,,,,0,0.0,24,23,1,1,2,,PiscSa99
414,Jay Ratliff*,DAL,29,NT,16,16,0,0,0,0,2,1,0,2,0,0,3.5,31,23,8,3,8,,RatlJa20
415,Darryl Sharpton,HOU,22,RLB,12,6,,,0,,,,,,,0,1.0,34,23,11,3,1,,SharDa01
416,Antonio Smith,HOU,29,LDE,16,16,0,0,0,0,2,1,0,0,0,0,4.0,38,23,15,7,22,,SmitAn22
417,Reggie Torbor,BUF,29,ROLB,10,7,0,0,0,0,4,,,,,,0.0,41,23,18,1,0,,TorbRe20
418,David Bruton,DEN,23,DB,16,2,0,0,0,0,1,0,0,2,0,0,0.0,26,22,4,2,0,,BrutDa99
419,Darius Butler,NWE,24,DB,15,3,0,0,0,0,6,0,0,1,0,0,0.0,23,22,1,0,0,,ButlDa99
420,Adam Carriker,WAS,26,LDE,16,16,0,0,0,0,1,0,0,1,0,0,1.5,37,22,15,5,2,,CarrAd99
421,Tim Crowder,TAM,25,LDE,16,9,0,0,0,0,4,1,0,1,0,0,3.0,31,22,9,4,6,,CrowTi99
422,Robert Geathers,CIN,27,LDE,16,16,0,0,0,0,2,1,0,1,5,0,1.0,33,22,11,1,6,,GeatRo21
423,Corey Graham,CHI,25,DB,16,0,,,0,,,,,,,,0.0,23,22,1,0,0,,GrahCo99
424,Jovan Haye,TEN,28,DE,14,1,0,0,0,0,1,,,,,,0.0,31,22,9,1,1,,HayeJo20
425,Adam Hayward,TAM,26,LB,16,3,0,0,0,0,2,0,0,2,0,0,1.0,29,22,7,3,1,,HaywAd98
426,Akeem Jordan,PHI,25,LB,16,3,0,0,0,0,1,,,,,,0.0,26,22,4,2,1,,JordAk99
427,Trevard Lindley,PHI,24,DB,11,1,1,8,0,8,1,0,0,1,0,0,0.0,23,22,1,1,0,,LindTr99
