,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
434,Jarvis Green,NWE,26,RDE,15,5,,,0,,,1,0,0,0,0,2.5,35,24,11,2,,,GreeJa21
435,Darren Howard,NOR,29,LDE,12,9,0,0,0,0,2,2,0,2,-2,0,3.5,33,24,9,6,,,HowaDa21
436,Erasmus James,MIN,23,RDE,15,9,0,0,0,0,2,1,0,0,0,0,4.0,29,24,5,6,,,JameEr20
437,Tebucky Jones,MIA,31,SS,6,6,,,0,,,,,,,0,2.0,39,24,15,2,,,JoneTe20
438,Isaiah Kacyvenski,SEA,28,LB,16,0,0,0,0,0,1,1,,,,,0.0,28,24,4,0,,,KacyIs20
439,Rob Morris,IND,30,LB,14,0,0,0,0,0,2,0,0,1,0,0,0.0,33,24,9,2,,,MorrRo20
440,Keith O'Neil,IND,25,LB,11,0,,,0,,,1,,,,,0.0,32,24,8,2,,,ONeiKe20
441,Kalvin Pearson,TAM,27,DB,14,1,0,0,0,0,2,0,0,1,0,0,0.0,29,24,5,0,,,PearKa20
442,Joe Salave'a,WAS,30,RDT,14,13,,,0,,,1,0,1,0,0,0.5,32,24,8,3,,,SalaJo20
443,Bryan Thomas,NYJ,26,DE,16,4,0,0,0,0,2,,,,,0,3.5,37,24,13,5,,,ThomBr21
444,John Thornton,CIN,29,RDT,16,16,1,0,0,0,1,1,0,1,0,0,2.0,42,24,18,7,,,ThorJo21
445,Michael Waddell,TEN,24,DB,16,1,0,0,0,0,2,,,,,0,0.5,33,24,9,1,,,WaddMi20
446,Darwin Walker,PHI,28,RDT,13,12,,,0,,,1,0,2,18,0,2.5,29,24,5,3,,,WalkDa21
447,Willie Whitehead,NOR,32,RDT,16,15,,,0,,,0,0,1,0,0,0.5,35,24,11,5,,,WhitWi23
448,Justin Bannan,BUF,26,LDT,16,7,,,0,,,,,,,0,1.5,40,23,17,4,,,BannJu20
449,Rocky Boiman,TEN,25,LB,15,2,,,0,,,,,,,,0.0,35,23,12,0,,,BoimRo20
450,Dale Carter,BAL,36,DB,15,2,0,0,0,0,1,1,,,,,0.0,26,23,3,0,,,CartDa00
451,Jason Fisk,CLE,33,NT,16,14,,,0,,,,,,,,0.0,39,23,16,0,,,FiskJa20
452,Ryan Fowler,DAL,23,LB,14,3,,,0,,,1,0,1,9,0,0.0,29,23,6,2,,,FowlRy20
453,La'Roi Glover*,DAL,31,NT,16,13,,,0,,,1,0,0,0,0,3.0,28,23,5,4,,,GlovLa00
454,Ed Jasper,OAK,32,DT,15,1,0,0,0,0,2,,,,,0,2.0,24,23,1,4,,,JaspEd20
455,Cullen Jenkins,GNB,24,RDT,16,12,0,0,0,0,5,0,0,1,-2,0,3.0,37,23,14,5,,,JenkCu20
456,Travis Johnson,HOU,23,DT,15,3,,,0,,,,,,,0,1.0,26,23,3,6,,,JohnTr20
457,Brett Keisel,PIT,27,DE,16,0,0,0,0,0,2,1,0,1,0,0,3.0,33,23,10,2,,,KeisBr20
458,Derrick Pope,MIA,23,LB,12,2,,,0,,,1,,,,,0.0,29,23,6,4,,,PopeDe20
459,Brady Poppinga,GNB,26,LB,12,1,,,0,,,,,,,0,2.0,28,23,5,1,,,PoppBr20
460,Antonio Smith,ARI,24,RDE,12,8,,,0,,,,,,,0,3.0,24,23,1,7,,,SmitAn22
461,Kimo von Oelhoffen,PIT,34,RDE,16,16,0,0,0,0,4,1,0,0,0,0,3.5,36,23,13,6,,,vonOKi20
462,Jeff Zgonina,MIA,35,DT,16,3,0,0,0,0,2,0,0,1,0,0,2.0,43,23,20,3,,,ZgonJe20
463,Brendon Ayanbadejo,CHI,29,LB,16,0,,,0,,,1,0,1,0,0,0.0,27,22,5,0,,,AyanBr99
464,Marcus Bell,DET,26,DT,15,0,,,0,,,1,,,,,0.0,32,22,10,1,,,BellMa20
465,Glenn Earl,HOU,24,SS,10,7,2,2,0,2,6,,,,,0,0.0,35,22,13,2,,,EarlGl20
466,Troy Evans,HOU,28,LB,16,0,1,3,0,3,3,0,0,1,0,0,0.0,27,22,5,0,,,EvanTr20
467,Ken Hamlin,SEA,24,FS,6,6,0,0,0,0,2,,,,,,0.0,26,22,4,0,,,HamlKe20
468,Anthony Mitchell,CIN,31,DB,16,0,,,0,,,,,,,0,1.0,30,22,8,2,,,MitcAn20
469,Willie Pile,DAL,25,DB,16,1,,,0,,,,,,,,0.0,31,22,9,0,,,PileWi20
470,David Pollack,CIN,23,LLB,14,5,0,0,0,0,1,0,0,1,6,0,4.5,28,22,6,6,,,PollDa20
471,Rich Scanlon,KAN,25,LB,16,0,,,0,,,,,,,,0.0,26,22,4,1,,,ScanRi20
472,Ian Scott,CHI,24,LDT,14,13,1,3,0,3,5,,,,,0,0.0,33,22,11,7,,,ScotIa20
473,Jason Simmons,HOU,29,DB,14,1,0,0,0,0,1,1,0,1,0,0,1.0,28,22,6,2,,,SimmJa20
474,Keith Traylor,MIA,36,LDT,13,13,0,0,0,0,2,,,,,0,2.0,32,22,10,3,,,TrayKe20
475,Yeremiah Bell,MIA,27,DB,16,0,1,0,0,0,3,1,0,2,12,0,3.0,35,21,14,2,,,BellYe20
476,Chase Blackburn,NYG,22,LB,15,2,1,31,1,31,1,0,0,1,0,0,0.0,31,21,10,0,,,BlacCh21
477,David Bowens,MIA,28,DE,16,0,0,0,0,0,4,1,0,0,0,0,6.0,24,21,3,6,,,BoweDa20
478,Oliver Celestin,NYJ,24,DB,12,0,0,0,0,0,1,,,,,,0.0,26,21,5,1,,,CeleOl20
479,Chauncey Davis,ATL,22,RDE,16,5,,,0,,,0,0,2,24,1,1.0,28,21,7,4,,,DaviCh22
480,Jamar Fletcher,SDG,26,DB,14,0,1,19,0,19,5,,,,,0,1.0,29,21,8,1,,,FletJa20
481,Ross Kolodziej,ARI,27,LDT,16,14,0,0,0,0,2,2,0,2,0,0,3.0,29,21,8,2,,,KoloRo20
482,Lance Legree,NYJ,28,DT,16,4,,,0,,,,,,,0,3.0,29,21,8,5,,,LeGrLa20
483,Keith Lewis,SFO,24,DB,16,4,1,2,0,2,3,,,,,0,0.0,31,21,10,0,,,LewiKe20
484,Quintin Mikell,PHI,25,DB,16,0,0,0,0,0,3,,,,,,0.0,24,21,3,1,,,MikeQu20
485,Duane Starks,NWE,31,RCB,7,6,0,0,0,0,5,,,,,,0.0,28,21,7,0,,,StarDu20
486,Kailee Wong,HOU,29,LILB,5,5,,,0,,,,,,,0,1.0,33,21,12,1,,,WongKa20
487,Tyler Brayton,OAK,26,DE,16,3,,,0,,,1,0,0,0,0,1.0,22,20,2,0,,,BrayTy20
488,Courtney Brown,DEN,27,LDE,14,13,0,0,0,0,1,0,0,2,0,0,2.0,24,20,4,6,,,BrowCo22
489,Andre Dyson,SEA,26,LCB,10,5,1,72,1,72,10,1,0,1,25,1,0.0,21,20,1,0,,,DysoAn20
490,Spencer Johnson,MIN,24,DT,10,2,0,0,0,0,2,,,,,,0.0,29,20,9,1,,,JohnSp20
491,Dexter McCleon,KAN,32,RCB,12,5,2,0,0,0,7,,,,,0,0.0,21,20,1,0,,,McClDe21
492,Bryant McFadden,PIT,24,DB,12,1,1,0,0,0,7,1,0,1,9,0,1.0,21,20,1,1,,,McFaBr20
493,Terrence Melton,NOR,28,LB,15,2,0,0,0,0,1,,,,,,0.0,28,20,8,1,,,MeltTe20
494,Johnathan Sullivan,NOR,24,DT,15,0,0,0,0,0,2,,,,,,0.0,29,20,9,3,,,SullJo23
495,Joe Tafoya,SEA,27,DE,15,1,0,0,0,0,1,1,0,1,0,0,1.0,33,20,13,3,,,TafoJo20
496,Gary Walker,HOU,32,LDE,11,11,0,0,0,0,4,2,0,0,0,0,1.0,30,20,10,6,,,WalkGa00
497,Al Wallace,CAR,31,DE,16,2,2,38,0,38,3,1,0,1,6,0,5.0,25,20,5,4,,,WallAl20
498,Jimmy Wilkerson,KAN,24,DE,16,2,0,0,0,0,2,0,0,1,0,0,0.0,22,20,2,2,,,WilkJi20
499,Dan Wilkinson,DET,32,RDT,16,16,0,0,0,0,4,,,,,0,3.0,26,20,6,6,,1,WilkDa22
500,Gary Baxter,CLE,27,RCB,5,5,2,10,0,10,2,1,0,0,0,0,0.0,23,19,4,1,,,BaxtGa20
501,Chartric Darby,SEA,30,LDT,14,14,,,0,,,,,,,0,2.5,30,19,11,3,,,DarbCh20
502,Ebenezer Ekuban,DEN,29,DE,16,4,0,0,0,0,3,0,0,1,0,0,4.0,27,19,8,4,,,EkubEb20
503,Gilbert Gardner,IND,23,LB,11,3,1,16,0,16,2,,,,,0,1.0,28,19,9,2,,,GardGi20
504,Michael Hawthorne,STL,28,FS,5,5,1,24,0,24,1,0,0,1,0,0,0.0,25,19,6,0,,,HawtMi20
505,Larry Izzo,NWE,31,LB,16,0,0,0,0,0,1,,,,,0,0.0,23,19,4,0,,,IzzoLa00
506,Jon McGraw,DET,26,DB,8,2,,,0,,,0,0,1,0,0,0.0,24,19,5,2,,,McGrJo21
507,Kindal Moorehead,CAR,27,DT,15,0,0,0,0,0,3,1,0,2,0,0,5.0,24,19,5,5,,,MoorKi20
508,Juqua Parker,PHI,27,DE,16,1,0,0,0,0,2,0,0,1,16,0,0.0,24,19,5,2,,,ThomJu20
509,Kenny Peterson,GNB,27,DT,16,0,0,0,0,0,3,2,0,2,18,0,3.0,24,19,5,3,,,PeteKe21
510,Lamont Reid,ARI,23,DB,10,1,0,0,0,0,1,,,,,,0.0,20,19,1,1,,,ReidLa20
511,Guss Scott,NWE,24,DB,5,2,,,0,,,,,,,,0.0,24,19,5,0,,,ScotGu20
512,Gerald Sensabaugh,JAX,22,DB,16,2,0,0,0,0,1,0,0,1,0,0,0.0,24,19,5,0,,,SensGe20
513,Marcus Spears,DAL,22,LDE,16,10,0,0,0,0,1,0,0,1,59,0,1.5,31,19,12,1,,,SpeaMa21
514,Demetrin Veal,DEN,24,DE,15,0,,,0,,,0,0,1,0,0,1.0,25,19,6,5,,1,VealDe20
515,Tony Bryant,NOR,29,DE,16,1,0,0,0,0,4,0,0,1,5,0,4.0,26,18,8,6,,,BryaTo20
516,Aubrayo Franklin,BAL,25,DT,15,1,0,0,0,0,1,,,,,0,1.0,20,18,2,1,,,FranAu20
517,Napoleon Harris,MIN,26,LB,15,3,0,0,0,0,3,,,,,0,1.0,25,18,7,2,,,HarrNa20
518,Kelvin Hayden,IND,22,DB,16,0,0,0,0,0,1,,,,,,0.0,26,18,8,0,,,HaydKe20
519,Tyoka Jackson,STL,34,DT,16,2,,,0,,,,,,,0,2.5,22,18,4,4,,,JackTy20
520,Ben Leber,SDG,27,LOLB,9,6,0,0,0,0,1,0,0,1,0,0,2.0,22,18,4,6,,,LebeBe20
521,Omare Lowe,ATL,27,DB,16,1,0,0,0,0,1,,,,,,0.0,20,18,2,0,,,LoweOm20
522,Anthony McFarland,TAM,28,RDT,15,15,,,0,,,0,0,2,0,1,2.0,27,18,9,8,,,McFaAn20
523,Antwan Odom,TEN,24,RDE,16,9,0,0,0,0,1,1,0,2,52,2,2.0,31,18,13,4,,,OdomAn20
524,Igor Olshansky,SDG,23,RDE,14,12,,,0,,,,,,,0,3.0,29,18,11,2,,,OlshIg20
525,Josh Scobey,SEA,26,RB,16,0,,,0,,,0,2,1,0,0,0.0,24,18,6,0,,,ScobJo00
526,Junior Seau,MIA,36,LLB,7,5,0,0,0,0,1,,,,,0,1.0,36,18,18,1,,,SeauJu00
527,T.J. Slaughter,NOR,28,LB,10,1,1,0,0,0,1,,,,,0,0.0,22,18,4,2,,,SlauT.20
528,Shaun Smith,CIN,24,LDT,13,5,,,0,,,,,,,,0.0,26,18,8,2,,,SmitSh20
529,Matt Ware,PHI,23,DB,16,0,0,0,0,0,3,1,0,1,0,0,0.0,23,18,5,0,,,WareMa20
530,Sam Brandon,DEN,26,DB,14,0,0,0,0,0,3,1,0,1,0,0,0.0,25,17,8,1,,,BranSa20
531,Jacques Cesaire,SDG,25,RDE,16,5,,,0,,,,,,,0,1.0,25,17,8,2,,,CesaJa20
532,Shaun Cody,DET,22,DT,16,2,,,0,,,1,0,1,0,0,1.5,28,17,11,4,,,CodySh20
533,Curome Cox,DEN,24,DB,13,1,1,48,0,48,5,,,,,0,0.0,19,17,2,0,,,CoxxCu20
534,Dwan Edwards,BAL,24,DT,12,1,,,0,,,1,,,,,0.0,24,17,7,0,,,EdwaDw20
535,Demetric Evans,WAS,26,DE,16,3,0,0,0,0,2,0,0,1,0,0,3.0,22,17,5,3,,,EvanDe20
536,Chad Lavalais,ATL,26,RDT,14,14,0,0,0,0,2,,,,,0,2.5,25,17,8,3,,,LavaCh20
537,Fred McAfee,NOR,37,RB,16,0,,,0,,,0,2,0,0,0,0.0,24,17,7,0,,,McAfFr00
538,Ahmed Plummer,SFO,29,DB,3,3,0,0,0,0,4,,,,,,0.0,24,17,7,0,,,PlumAh20
539,Hank Poteat,NWE,28,DB,10,1,,,0,,,1,0,0,0,0,1.0,21,17,4,1,,,PoteHa20
540,Fred Robbins,NYG,28,RDT,16,6,0,0,0,0,1,0,0,1,0,0,1.5,26,17,9,5,,,RobbFr20
541,Orlando Ruff,CLE,29,LB,16,0,,,0,,,0,0,1,6,0,0.0,31,17,14,1,,,RuffOr20
542,Donald Strickland,2TM,25,DB,4,0,0,0,0,0,3,1,,,,,0.0,20,17,3,0,,,StriDo20
543,Lenny Walls,DEN,26,DB,7,3,0,0,0,0,4,1,,,,,0.0,17,17,0,0,,,WallLe20
544,Rashad Washington,NYJ,25,DB,16,0,0,0,0,0,2,,,,,0,1.0,32,17,15,1,,,WashRa20
545,Dante Wesley,CAR,26,DB,16,0,0,0,0,0,1,1,0,1,0,0,0.0,18,17,1,0,,,WeslDa20
546,Corey Williams,GNB,25,DT,12,0,,,0,,,,,,,0,2.0,26,17,9,4,,,WillCo21
547,Madieu Williams,CIN,24,DB,4,3,1,2,0,2,3,,,,,0,0.0,23,17,6,1,,,WillMa20
548,Shaun Williams,NYG,29,DB,8,0,2,34,0,34,2,,,,,0,0.0,19,17,2,0,,,WillSh20
549,LeVar Woods,DET,27,LB,6,3,,,0,,,,,,,0,1.0,28,17,11,3,,,WoodLe21
550,Tony Beckham,TEN,27,DB,15,2,0,0,0,0,3,,,,,,0.0,19,16,3,0,,,BeckTo20
551,Darryl Blackstock,ARI,22,LB,14,1,,,0,,,1,0,0,0,0,1.0,20,16,4,0,,,BlacDa20
552,Keith Burns,DEN,33,LB,15,1,,,0,,,0,0,1,0,0,0.0,19,16,3,0,,,BurnKe21
553,Matt Chatham,NWE,28,LB,15,0,0,0,0,0,1,,,,,0,1.0,23,16,7,2,,,ChatMa20
554,Jared Clauss,TEN,24,DT,15,1,,,0,,,,,,,0,0.5,22,16,6,1,,,ClauJa20
555,Marquis Cooper,TAM,23,LB,12,0,,,0,,,,,,,,0.0,18,16,2,0,,,CoopMa21
556,Dovonte Edwards,MIN,23,DB,12,0,1,51,1,51,3,,,,,0,0.0,17,16,1,0,,,EdwaDo21
557,Ed Hartwell,ATL,27,MLB,5,5,0,0,0,0,1,,,,,,0.0,22,16,6,2,,,HartEd20
558,Warrick Holdman,WAS,30,RLB,14,7,0,0,0,0,1,0,0,1,0,0,0.0,23,16,7,0,,,HoldWa20
559,Israel Idonije,CHI,25,DT,11,1,0,0,0,0,1,0,1,1,0,0,1.0,20,16,4,2,,,IdonIs20
560,Terry Jackson,SFO,29,FB,16,0,,,0,,,,,,,0,0.0,19,16,3,0,,,JackTe00
561,Ade Jimoh,WAS,25,DB,16,0,0,0,0,0,2,,,,,,0.0,18,16,2,1,,,JimoAd20
562,Sean Jones,CLE,23,DB,16,0,,,0,,,0,0,1,11,0,0.0,23,16,7,0,,,JoneSe20
563,Mike Logan,PIT,31,DB,12,1,0,0,0,0,1,,,,,,0.0,24,16,8,0,,,LogaMi20
564,Jacques Reeves,DAL,23,DB,16,0,0,0,0,0,4,0,0,1,0,0,0.0,20,16,4,0,,,ReevJa20
565,Isaac Sopoaga,SFO,24,DT,16,1,0,0,0,0,1,,,,,,0.0,22,16,6,3,,,SopoIs20
566,Sam Adams,BUF,32,LDT,14,9,,,0,,,,,,,0,3.0,19,15,4,5,,,AdamSa00
567,Rod Davis,MIN,24,LB,16,1,,,0,,,1,,,,,0.0,21,15,6,0,,,DaviRo21
568,Tim Johnson,OAK,27,LB,16,0,0,0,0,0,1,,,,,,0.0,20,15,5,2,,,JohnTi21
569,Lance Johnstone,MIN,32,DE,15,1,,,0,,,,,,,0,7.5,20,15,5,10,,,JohnLa23
570,Ethan Kelley,CLE,25,DT,11,2,,,0,,,,,,,0,1.0,21,15,6,5,,,KellEt20
571,Jim Maxwell,SFO,24,LB,11,1,,,0,,,0,0,1,0,0,0.0,17,15,2,1,,,MaxwJi20
572,Mike Montgomery,GNB,22,DT,12,0,,,0,,,,,,,0,1.0,22,15,7,1,,,MontMi20
573,C.J. Mosley,MIN,22,DT,12,2,0,0,0,0,1,1,0,0,0,0,3.0,19,15,4,2,,,MoslC.20
574,Robert Reynolds,TEN,24,LB,15,1,,,0,,,0,0,1,0,0,0.0,24,15,9,1,,1,ReynRo20
575,Matt Roth,MIA,23,DE,16,0,,,0,,,0,0,1,0,0,1.0,20,15,5,2,,,RothMa20
576,Barrett Ruud,TAM,22,LB,16,0,,,0,,,0,0,1,0,0,0.0,17,15,2,0,,,RuudBa20
577,Cody Spencer,TEN,24,LB,16,0,,,0,,,,,,,,0.0,17,15,2,0,,,SpenCo20
578,Omar Stoutmire,WAS,31,DB,11,0,0,0,0,0,1,1,,,,,0.0,18,15,3,0,,,StouOm20
579,Jerry Wilson,SDG,32,DB,9,1,,,0,,,,,,,,0.0,17,15,2,0,,,WilsJe22
580,Kenderick Allen,NYG,27,DT,14,0,,,0,,,0,0,2,2,0,2.0,20,14,6,4,,,AlleKe20
581,Charlie Anderson,HOU,24,LB,16,0,0,0,0,0,2,0,0,1,0,0,1.0,18,14,4,4,,,AndeCh21
582,Kevin Burnett,DAL,23,LB,13,0,,,0,,,,,,,0,1.0,18,14,4,1,,,BurnKe20
583,Travis Hall,SFO,33,DE,16,1,0,0,0,0,1,2,0,0,0,0,0.5,20,14,6,2,,,HallTr20
584,William Joseph,NYG,26,RDT,10,10,0,0,0,0,3,0,0,1,5,0,2.0,19,14,5,5,,,JoseWi20
585,Hanik Milligan*,SDG,26,DB,16,0,,,0,,,,,,,,0.0,21,14,7,0,,,MillHa99
586,Langston Moore,ARI,24,DT,8,1,,,0,,,,,,,0,1.0,19,14,5,3,,,MoorLa20
587,Harold Morrow,ARI,32,FB,14,0,,,0,,,,,,,,0.0,16,14,2,0,,,MorrHa00
588,Kassim Osgood,SDG,25,WR,12,3,,,0,,,,,,,0,0.0,19,14,5,0,,,OsgoKa00
589,Kemp Rasmussen,CAR,26,DE,15,0,0,0,0,0,1,0,0,1,0,0,0.0,19,14,5,0,,,RasmKe20
590,Gary Stills,KAN,31,DE,16,0,0,0,0,0,1,0,0,1,0,0,0.0,19,14,5,0,,,StilGa00
591,Craig Terrill,SEA,25,DT,16,0,0,0,0,0,2,0,0,1,18,0,2.0,20,14,6,4,,,TerrCr20
592,Josh Thomas,IND,24,DE,12,2,,,0,,,,,,,0,3.0,25,14,11,2,,,ThomJo25
593,Gerard Warren,DEN,27,RDT,16,16,0,0,0,0,3,1,0,0,0,0,3.0,19,14,5,3,,,WarrGe20
594,Sam Aiken,BUF,25,WR,16,2,,,0,,,0,0,1,0,0,0.0,18,13,5,0,,,AikeSa00
595,Rashad Baker,BUF,23,DB,14,0,1,18,0,18,2,,,,,0,1.0,18,13,5,1,,,BakeRa21
596,Eric Barton,NYJ,28,LB,4,3,0,0,0,0,1,,,,,,0.0,21,13,8,0,,,BartEr20
597,Matt Bowen,WAS,29,DB,13,1,0,0,0,0,3,,,,,,0.0,14,13,1,0,,,BoweMa20
598,Vinny Ciurciu,CAR,25,LB,15,1,0,0,0,0,1,,,,,,0.0,16,13,3,0,,,CiurVi20
599,Omar Easy,OAK,28,FB,16,0,,,0,,,,,,,,0.0,14,13,1,0,,,EasyOm00
600,John Engelberger,DEN,29,DE,14,0,,,0,,,,,,,0,0.0,16,13,3,2,,,EngeJo20
601,Barry Gardner,NYJ,29,LB,16,1,,,0,,,1,,,,,0.0,18,13,5,0,,,GardBa20
602,Mario Haggan,BUF,25,LB,16,0,,,0,,,,,,,,0.0,22,13,9,0,,,HaggMa20
603,Roy Manning,GNB,24,LB,15,2,0,0,0,0,1,,,,,,0.0,25,13,12,2,,,MannRo21
604,Bobby McCray,JAX,24,DE,16,1,0,0,0,0,1,3,0,1,0,0,5.5,17,13,4,6,,,McCrBo20
605,Donnie Nickey,TEN,25,DB,16,0,,,0,,,0,0,1,0,0,0.0,18,13,5,3,,,NickDo20
606,Richard Owens,MIN,25,TE,16,2,,,0,,,0,0,1,0,0,0.0,19,13,6,0,,,OwenRi00
607,James Sanders,NWE,22,DB,10,2,1,39,1,39,1,0,0,1,0,0,0.0,16,13,3,0,,,SandJa21
608,Alshermond Singleton,DAL,30,LLB,8,7,1,0,0,0,2,,,,,0,0.0,18,13,5,1,,,SingAl20
609,David Tyree*,NYG,25,WR,13,0,,,0,,,0,1,1,0,0,0.0,16,13,3,0,,,TyreDa00
610,Ramon Walker,HOU,26,DB,16,0,,,0,,,0,0,1,0,0,0.0,16,13,3,0,,,WalkRa20
611,Dewayne Washington,KAN,33,DB,16,1,0,0,0,0,2,1,0,1,0,0,0.0,14,13,1,0,,,WashDe20
612,Alfonso Boone,CHI,29,DT,16,1,0,0,0,0,2,,,,,0,1.5,18,12,6,2,,,BoonAl20
613,Josh Cribbs,CLE,22,WR,14,0,,,0,,,0,4,0,0,0,0.0,15,12,3,0,,,CribJo01
614,Lional Dalton,KAN,30,RDT,16,14,,,0,,,,,,,0,1.0,18,12,6,3,,,DaltLi20
615,Don Davis,NWE,33,LB,16,0,,,0,,,,,,,,0.0,21,12,9,0,,,DaviDo22
616,Steve Gleason,NOR,28,DB,13,1,,,0,,,,,,,,0.0,14,12,2,0,,,GleaSt20
617,Jason Glenn,MIA,26,LB,16,0,,,0,,,,,,,,0.0,13,12,1,0,,,GlenJa20
618,Boomer Grigsby,KAN,24,LB,16,0,,,0,,,,,,,,0.0,16,12,4,0,,,GrigBo20
619,Karl Hankton,CAR,35,WR,16,0,,,0,,,0,0,1,11,0,0.0,15,12,3,0,,,HankKa00
620,Michael Hawkins,GNB,22,DB,11,1,0,0,0,0,2,,,,,,0.0,14,12,2,0,,,HawkMi21
621,Chidi Iwuoma,PIT,27,DB,16,0,,,0,,,1,0,0,0,0,0.0,15,12,3,0,,,IwuoCh20
622,Caleb Miller,CIN,25,LB,7,0,,,0,,,0,0,1,0,0,0.0,16,12,4,1,,,MillCa20
623,Sean Morey,PIT,29,WR,15,0,,,0,,,0,0,1,0,0,0.0,16,12,4,0,,,MoreSe00
624,Sammy Morris,MIA,28,RB,16,2,,,0,,,,,,,0,0.0,18,12,6,0,,,MorrSa00
625,Mike Rumph,SFO,26,DB,3,3,,,0,,,1,,,,,0.0,12,12,0,0,,,RumpMi20
626,Mike Sellers,WAS,30,TE,15,6,,,0,,,0,0,1,0,0,0.0,12,12,0,0,,,SellMi00
627,Darrell Shropshire,ATL,22,DT,10,0,0,0,0,0,2,,,,,0,2.0,21,12,9,2,,,ShroDa20
628,Corey Smith,SFO,26,DE,14,0,0,0,0,0,1,,,,,,0.0,12,12,0,0,,,SmitCo20
629,Josh Stamer,BUF,28,LB,16,0,,,0,,,,,,,,0.0,16,12,4,0,,,StamJo20
630,Pat Thomas,JAX,22,LB,9,0,0,0,0,0,1,1,,,,,0.0,13,12,1,0,,,ThomPa20
631,B.J. Tucker,SFO,25,DB,6,0,0,0,0,0,1,,,,,,0.0,16,12,4,0,,,TuckB.20
632,Daniel Wilcox,BAL,28,TE,13,3,,,0,,,0,0,1,0,0,0.0,14,12,2,0,,,WilcDa01
633,Jamie Winborn,2TM,26,LB,8,2,0,0,0,0,1,,,,,,0.0,17,12,5,2,,,WinbJa20
634,Ellis Wyms,TAM,26,DE,16,1,0,0,0,0,1,1,0,1,0,0,2.0,17,12,5,1,,,WymsEl20
635,Blue Adams,TAM,26,DB,13,0,,,0,,,,,,,,0.0,14,11,3,0,,,AdamBl20
636,Rashad Bauman,CIN,26,DB,11,1,0,0,0,0,1,,,,,,0.0,12,11,1,0,,,BaumRa20
637,Jason Bell,HOU,27,DB,16,0,0,0,0,0,4,1,,,,,0.0,12,11,1,0,,,BellJa21
638,Khary Campbell,WAS,26,LB,15,0,,,0,,,,,,,,0.0,13,11,2,0,,,CampKh20
639,Rock Cartwright,WAS,26,FB,16,0,,,0,,,0,1,0,0,0,0.0,12,11,1,0,,,CartRo01
640,Chris Cash,ATL,25,DB,3,0,0,0,0,0,1,,,,,,0.0,12,11,1,1,,,CashCh20
641,Kenyon Coleman,DAL,26,LDE,12,5,,,0,,,,,,,0,0.5,17,11,6,0,,,ColeKe20
642,Nick Eason,CLE,25,DT,16,0,,,0,,,,,,,0,2.0,19,11,8,2,,,EasoNi20
643,Antuan Edwards,ATL,28,DB,4,1,0,0,0,0,2,,,,,,0.0,11,11,0,0,,,EdwaAn21
644,Matt Giordano,IND,23,DB,15,0,0,0,0,0,1,,,,,,0.0,15,11,4,0,,,GiorMa20
645,Carlos Hall,KAN,26,DE,14,2,0,0,0,0,4,2,0,1,0,0,1.0,14,11,3,2,,,HallCa20
646,Rodney Harrison,NWE,33,DB,3,3,0,0,0,0,1,,,,,,0.0,15,11,4,0,,,HarrRo01
647,Artrell Hawkins,NWE,29,SS,5,4,,,0,,,,,,,0,1.0,17,11,6,1,,,HawkAr20
648,Chris Horn,KAN,28,WR,14,3,,,0,,,,,,,0,0.0,11,11,0,0,,,HornCh00
649,Junior Ioane,HOU,28,DT,11,1,,,0,,,,,,,,0.0,21,11,10,1,,,IoanJu20
650,Travis Kirschke,PIT,31,DE,16,0,,,0,,,0,0,1,0,0,1.0,20,11,9,1,,,KirsTr20
651,Antwan Lake,ATL,26,DE,13,2,,,0,,,2,0,0,0,0,3.5,18,11,7,2,,1,LakeAn20
652,Karl Paymah,DEN,23,DB,13,0,,,0,,,,,,,,0.0,14,11,3,0,,,PaymKa20
653,DeQuincy Scott,SDG,27,DT,16,0,0,0,0,0,2,,,,,0,4.5,13,11,2,5,,,ScotDe20
654,Takeo Spikes,BUF,29,LB,3,3,,,0,,,1,0,0,0,0,1.0,17,11,6,0,,,SpikTa00
655,Scott Starks,JAX,22,DB,16,0,0,0,0,0,2,,,,,,0.0,13,11,2,0,,,StarSc20
656,Joey Thomas,2TM,25,DB,11,1,0,0,0,0,3,,,,,,0.0,15,11,4,1,,,ThomJo21
657,Lester Towns,2TM,28,LB,6,1,,,0,,,1,,,,,0.0,12,11,1,0,,,TownLe20
658,Drew Wahlroos,STL,25,LB,15,0,,,0,,,,,,,,0.0,12,11,1,0,,,WahlDr20
659,B.J. Ward,BAL,24,DB,15,0,,,0,,,1,0,1,11,0,0.0,15,11,4,1,,,WardB.20
660,Nate Wayne,DET,30,LB,5,0,1,20,0,20,1,1,0,0,0,0,0.0,14,11,3,2,,,WaynNa20
661,Marcus Wilkins,CIN,25,LB,15,0,,,0,,,,,,,,0.0,16,11,5,0,,,WilkMa20
662,O.J. Atogwe,STL,24,DB,12,0,1,42,0,42,1,0,0,1,0,0,1.0,12,10,2,1,,,AtogO.20
663,Duane Clemons,CIN,31,DE,10,0,0,0,0,0,1,0,0,1,0,0,2.0,12,10,2,3,,,ClemDu20
