,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
429,Sammy Davis,TAM,27,DB,14,1,0,0,0,0,1,,,,,,0.0,25,22,3,1,0,,DaviSa21
430,Hiram Eugene,OAK,27,FS,16,5,,,0,,,,,,,,0.0,31,22,9,0,0,,EugeHi99
431,Kabeer Gbaja-Biamila,GNB,30,DE,15,2,0,0,0,0,1,2,0,0,0,0,9.5,26,22,4,10,15,,GbajKa20
432,Jarvis Green,NWE,28,RDE,16,10,,,0,,,2,0,1,0,0,6.5,40,22,18,6,14,,GreeJa21
433,Jason Hatcher,DAL,25,DE,16,0,,,0,,,1,0,1,29,1,2.0,27,22,5,4,5,,HatcJa20
434,Brett Keisel,PIT,29,RDE,16,16,0,0,0,0,6,,,,,0,2.0,38,22,16,2,7,,KeisBr20
435,Niko Koutouvides,SEA,26,LB,15,0,0,0,0,0,1,1,,,,,0.0,27,22,5,0,0,,KoutNi20
436,Michael Myers,CIN,31,DT,15,2,1,0,0,0,2,,,,,0,1.0,36,22,14,2,3,,MyerMi20
437,Aaron Rouse,GNB,23,DB,11,3,2,37,0,34,4,,,,,0,0.0,25,22,3,0,0,,RousAa99
438,Bryan Scott,BUF,26,DB,15,2,0,0,0,0,1,1,,,,,0.0,28,22,6,2,2,,ScotBr20
439,Aaron Smith,PIT,31,LDE,11,11,,,0,,,0,0,2,0,0,2.5,31,22,9,3,6,,SmitAa99
440,Joe Tafoya,ARI,29,RDE,13,7,0,0,0,0,1,,,,,0,2.0,26,22,4,4,3,,TafoJo20
441,Jamar Williams,CHI,23,LB,16,1,0,0,0,0,2,,,,,0,1.0,30,22,8,3,1,,WillJa21
442,Ashton Youboty,BUF,23,DB,11,3,1,19,0,19,1,,,,,0,1.0,23,22,1,1,2,,YoubAs20
443,Anthony Adams,CHI,27,LDT,11,8,,,0,,,0,0,1,0,0,0.5,26,21,5,4,1,,AdamAn20
444,Justin Bannan,BAL,28,DT,15,1,,,0,,,1,0,0,0,0,2.0,30,21,9,5,1,,BannJu20
445,Kevin Bentley,SEA,28,LB,14,2,,,0,,,,,,,,0.0,27,21,6,0,0,,BentKe20
446,Keyunta Dawson,IND,22,DE,16,4,,,0,,,1,0,2,10,0,1.0,28,21,7,2,4,,DawsKe99
447,Ryan Denney,BUF,30,DE,7,2,,,0,,,0,0,1,0,0,1.0,27,21,6,3,1,,DennRy20
448,Randall Godfrey,WAS,34,LB,11,4,0,0,0,0,2,2,,,,,0.0,29,21,8,2,2,,GodfRa20
449,Mario Haggan,BUF,27,LB,16,0,,,0,,,,,,,0,1.0,27,21,6,4,0,,HaggMa20
450,Langston Moore,DET,26,DT,16,0,0,0,0,0,1,,,,,0,2.0,23,21,2,7,4,,MoorLa20
451,Kalvin Pearson,TAM,29,DB,16,1,,,0,,,,,,,,0.0,23,21,2,1,0,,PearKa20
452,Jay Ratliff,DAL,26,NT,15,14,0,0,0,0,4,0,0,2,0,0,3.0,30,21,9,7,9,,RatlJa20
453,Samari Rolle,BAL,31,RCB,6,5,1,0,0,0,4,,,,,0,0.0,22,21,1,1,0,,RollSa00
454,Brandon Siler,SDG,22,LB,15,0,,,0,,,0,0,2,23,1,0.0,25,21,4,2,0,,SileBr99
455,Corey Smith,DET,28,DE,16,2,,,0,,,3,0,0,0,0,2.5,27,21,6,3,4,,SmitCo20
456,Greg Spires,TAM,33,LDE,10,8,0,0,0,0,1,,,,,0,2.0,26,21,5,3,3,,SpirGr20
457,Kiwaukee Thomas,BUF,30,DB,9,3,1,8,0,8,2,,,,,0,0.0,35,21,14,1,0,,ThomKi20
458,Chase Blackburn,NYG,24,LB,16,0,,,0,,,0,0,1,0,0,0.0,22,20,2,0,0,,BlacCh21
459,David Bowens,NYJ,30,DE,16,2,0,0,0,0,3,,,,,0,2.5,26,20,6,6,5,,BoweDa20
460,Jacques Cesaire,SDG,27,RDE,16,6,0,0,0,0,3,1,0,0,0,0,2.5,37,20,17,1,4,,CesaJa20
461,Earl Cochran,HOU,26,DE,15,1,0,0,0,0,4,1,0,1,0,0,1.0,26,20,6,2,1,,CochEa20
462,Travis Daniels,MIA,25,LCB,16,5,1,29,0,29,3,,,,,0,0.0,29,20,9,2,2,,DaniTr20
463,Brian Kelly,TAM,31,DB,11,4,2,0,0,0,7,0,0,1,-2,0,0.0,22,20,2,2,1,,KellBr21
464,John McCargo,BUF,24,DT,16,0,0,0,0,0,4,1,0,1,0,0,2.5,29,20,9,5,3,,McCaJo22
465,Karl Paymah,DEN,25,DB,15,3,2,0,0,0,5,,,,,0,0.0,22,20,2,0,0,,PaymKa20
466,Carlos Polk,SDG,30,LB,10,2,0,0,0,0,1,1,0,0,0,0,1.0,24,20,4,1,1,,PolkCa20
467,Brian Robison,MIN,24,RDE,16,5,,,0,,,1,0,0,0,0,4.5,25,20,5,8,3,,RobiBr98
468,Carlos Rogers,WAS,26,RCB,7,7,1,61,1,61,7,,,,,0,0.0,25,20,5,0,0,,RogeCa20
469,Anthony Schlegel,CIN,26,MLB,13,5,,,0,,,,,,,,0.0,37,20,17,4,1,,SchlAn20
470,Gerard Warren,OAK,29,RDT,12,5,0,0,0,0,1,1,0,0,0,0,4.0,22,20,2,7,5,1,WarrGe20
471,Marvin White,CIN,24,DB,15,3,0,0,0,0,4,0,0,1,0,0,0.0,30,20,10,3,3,,WhitMa99
472,Charlie Anderson,HOU,26,LLB,16,5,0,0,0,0,1,0,0,1,0,0,2.0,31,19,12,4,3,,AndeCh21
473,Alfonso Boone,KAN,31,RDT,15,15,0,0,0,0,5,0,0,1,0,0,1.0,26,19,7,4,3,,BoonAl20
474,Tim Dobbins,SDG,25,LB,16,0,0,0,0,0,1,1,0,2,0,0,0.0,21,19,2,0,0,,DobbTi20
475,Keyaron Fox,KAN,25,LB,10,0,,,0,,,,,,,,0.0,21,19,2,3,0,,FoxxKe20
476,Aubrayo Franklin,SFO,27,NT,14,13,0,0,0,0,1,1,,,,,0.0,28,19,9,1,1,,FranAu20
477,William Gay,PIT,22,DB,16,0,0,0,0,0,2,0,1,1,0,0,0.0,25,19,6,1,4,,GayxWi99
478,Casey Hampton*,PIT,30,NT,15,15,,,0,,,,,,,0,0.5,36,19,17,2,3,,HampCa00
479,Marcus Hudson,SFO,25,DB,11,0,0,0,0,0,2,0,0,2,-1,0,0.0,27,19,8,0,0,,HudsMa20
480,Israel Idonije,CHI,27,DT,16,3,0,0,0,0,3,1,0,1,0,0,0.0,27,19,8,2,0,,IdonIs20
481,Spencer Johnson,MIN,26,DT,16,0,,,0,,,1,0,2,0,0,3.0,22,19,3,3,4,,JohnSp20
482,Todd Johnson,STL,29,DB,16,1,,,0,,,,,,,,1.0,22,19,3,0,0,,JohnTo20
483,Nate Jones,DAL,25,DB,15,0,,,0,,,1,0,0,0,0,1.0,23,19,4,1,5,,JoneNa20
484,Leonard Little,STL,33,LDE,7,7,,,0,,,1,0,0,0,0,1.0,22,19,3,2,4,,LittLe00
485,Brandon McDonald,CLE,22,DB,16,2,2,0,0,0,10,,,,,0,0.0,24,19,5,0,0,,McDoBr99
486,Willie McGinest,CLE,36,LOLB,13,11,0,0,0,0,5,0,0,1,0,0,3.0,30,19,11,4,4,,McGiWi00
487,Rob Meier,JAX,30,LDT,16,9,0,0,0,0,1,,,,,0,4.0,27,19,8,7,7,,MeieRo20
488,Brandon Meriweather,NWE,23,DB,16,0,0,0,0,0,3,1,,,,,0.0,28,19,9,2,0,,MeriBr99
489,Marcus Spears,DAL,24,LDE,16,16,0,0,0,0,3,2,0,0,0,0,2.0,30,19,11,5,3,,SpeaMa21
490,Randy Starks,TEN,24,DT,14,4,0,0,0,0,1,0,0,1,0,0,0.0,24,19,5,4,2,,StarRa20
491,Scott Starks,JAX,24,DB,16,0,1,7,0,7,3,,,,,0,0.0,22,19,3,0,0,,StarSc20
492,Marcus Stroud,JAX,29,LDT,9,9,0,0,0,0,2,0,0,1,0,0,3.0,22,19,3,4,7,,StroMa01
493,Craig Terrill,SEA,27,DT,16,2,0,0,0,0,1,,,,,0,0.0,25,19,6,3,1,,TerrCr20
494,Jimmy Wilkerson,KAN,26,DE,16,2,,,0,,,,,,,0,0.5,23,19,4,3,2,,WilkJi20
495,Brendon Ayanbadejo*,CHI,31,LB,16,0,,,0,,,1,0,1,-3,0,0.0,20,18,2,1,0,,AyanBr99
496,Bertrand Berry,ARI,32,RDE,9,9,0,0,0,0,1,0,0,1,0,0,2.5,21,18,3,3,4,,BerrBe99
497,Demetric Evans,WAS,28,DE,16,1,0,0,0,0,3,1,0,0,0,0,1.0,25,18,7,4,3,,EvanDe20
498,Dwight Freeney,IND,27,RDE,9,9,,,0,,,4,0,0,0,0,3.5,21,18,3,3,11,1,FreeDw00
499,Matt Giordano,IND,25,DB,12,4,2,89,1,83,4,,,,,0,0.0,24,18,6,1,1,,GiorMa20
500,T.J. Rushing,IND,24,DB,14,0,0,0,0,0,1,0,1,0,0,0,0.0,22,18,4,0,0,,RushT.20
501,Larry Tripplett,BUF,28,LDT,16,16,1,0,0,0,5,1,0,1,0,0,1.0,35,18,17,3,7,,TripLa20
502,Will Allen,TAM,25,DB,15,0,,,0,,,0,0,2,0,0,0.0,19,17,2,0,0,,AlleWi21
503,Darryl Blackstock,ARI,24,LB,16,0,,,0,,,1,0,1,34,0,3.0,21,17,4,3,3,,BlacDa20
504,Ryan Clark,PIT,28,FS,6,6,0,0,0,0,3,1,0,0,0,0,1.0,22,17,5,0,2,,ClarRy20
505,Rosevelt Colvin,NWE,30,ROLB,11,10,1,4,0,4,2,3,0,2,16,1,4.0,27,17,10,2,4,,ColvRo20
506,Josh Cribbs*,CLE,24,WR,16,2,,,0,,,0,5,2,0,0,0.0,20,17,3,0,0,,CribJo01
507,Keith Davis,DAL,29,DB,14,1,0,0,0,0,2,1,,,,,0.0,19,17,2,0,0,,DaviKe21
508,Jamar Fletcher,HOU,28,DB,10,2,0,0,0,0,3,1,,,,,0.0,18,17,1,0,1,,FletJa20
509,Akeem Jordan,PHI,22,LB,9,1,,,0,,,,,,,,0.0,20,17,3,2,0,,JordAk99
510,Lance Laury,SEA,25,LB,16,0,,,0,,,1,,,,,0.0,21,17,4,0,1,,LaurLa20
511,Teddy Lehman,DET,26,LB,16,0,,,0,,,1,,,,,0.0,27,17,10,0,0,,LehmTe20
512,Trey Lewis,ATL,22,LDT,9,5,1,4,0,4,1,,,,,0,0.0,19,17,2,2,0,,LewiTr99
513,Chris McAlister,BAL,30,LCB,8,8,1,0,0,0,9,,,,,0,0.0,19,17,2,0,0,,McAlCh00
514,Mike Montgomery,GNB,24,DT,9,0,,,0,,,,,,,0,0.0,22,17,5,2,1,,MontMi20
515,Antwan Odom,TEN,26,LDE,16,16,0,0,0,0,7,1,0,0,0,0,8.0,22,17,5,10,22,,OdomAn20
516,Paul Posluszny,BUF,23,LB,3,3,,,0,,,,,,,,0.0,26,17,9,0,0,,PoluPa99
517,Terdell Sands,OAK,28,RDT,16,11,0,0,0,0,2,,,,,,0.0,24,17,7,3,0,,SandTe20
518,Brian Simmons,NOR,32,LB,16,3,,,0,,,,,,,0,1.0,27,17,10,3,1,,SimmBr20
519,Quinton Teal,CAR,23,DB,15,1,,,0,,,,,,,,0.0,19,17,2,0,0,,TealQu99
520,Frank Walker,GNB,27,DB,12,0,0,0,0,0,1,,,,,,0.0,17,17,0,0,0,,WalkFr20
521,Corey Webster,NYG,25,DB,14,3,1,34,1,34,3,,,,,0,0.0,18,17,1,0,0,,WebsCo20
522,LaMarr Woodley,PIT,23,DE,13,0,,,0,,,1,0,0,0,0,4.0,19,17,2,3,7,,WoodLa99
523,Quincy Black,TAM,23,LB,15,0,,,0,,,2,,,,,0.0,20,16,4,0,0,,BlacQu99
524,Jerametrius Butler,BUF,29,DB,7,1,0,0,0,0,2,,,,,,0.0,19,16,3,1,1,,ButlJe20
525,Craig Dahl,NYG,22,DB,9,2,,,0,,,,,,,,0.0,19,16,3,0,0,,DahlCr99
526,Herana-Daze Jones,CIN,25,DB,9,0,,,0,,,,,,,,0.0,19,16,3,0,0,,JoneHe21
527,Damione Lewis,CAR,29,DT,15,2,0,0,0,0,2,0,0,1,0,0,3.5,29,16,13,6,5,,LewiDa20
528,Marquand Manuel,CAR,28,DB,16,2,1,4,0,4,2,1,0,0,0,0,1.0,18,16,2,1,1,,ManuMa20
529,Dan Morgan,CAR,29,LB,3,3,0,0,0,0,1,,,,,,0.0,22,16,6,1,0,,MorgDa99
530,Tramon Williams,GNB,24,DB,16,1,1,22,0,22,4,,,,,0,0.0,17,16,1,0,0,,WillTr99
531,Brian Young,NOR,30,RDT,9,8,0,0,0,0,1,1,0,0,0,0,3.0,18,16,2,1,5,,YounBr20
532,Eric Alexander,NWE,25,LB,12,0,,,0,,,,,,,,0.0,18,15,3,0,0,,AlexEr20
533,James Anderson,CAR,24,LB,10,1,,,0,,,,,,,,0.0,18,15,3,0,0,,AndeJa21
534,Idrees Bashir,DET,29,DB,9,1,1,0,0,0,1,0,0,2,0,0,0.0,20,15,5,0,0,,BashId20
535,H.B. Blades,WAS,23,LB,16,0,,,0,,,,,,,,0.0,20,15,5,0,0,,BladH.99
536,Oliver Celestin,ARI,26,DB,15,4,0,0,0,0,2,,,,,,0.0,20,15,5,0,0,,CeleOl20
537,Chris Clemons,OAK,26,LB,16,2,0,0,0,0,1,2,0,1,0,0,8.0,20,15,5,7,12,,ClemCh23
538,Troy Evans,NOR,30,LB,16,0,,,0,,,,,,,,0.0,17,15,2,0,0,,EvanTr20
539,Andre' Goodman,MIA,29,DB,13,4,2,23,0,18,4,,,,,0,0.0,20,15,5,0,0,,GoodAn20
540,Michael Green,SEA,31,DB,15,1,0,0,0,0,1,,,,,,0.0,17,15,2,0,0,,GreeMi20
541,Marques Harris,SDG,26,LB,15,2,0,0,0,0,1,0,0,1,1,0,1.5,19,15,4,2,2,,HarrMa20
542,Reggie Hayward,JAX,28,LDE,12,10,0,0,0,0,1,1,0,0,0,0,3.5,18,15,3,5,5,,HaywRe20
543,Reynaldo Hill,TEN,25,DB,13,2,1,0,0,0,2,0,0,1,0,0,0.0,20,15,5,1,7,,HillRe21
544,Brad Kassell,NYJ,27,LB,16,1,0,0,0,0,1,,,,,,0.0,27,15,12,0,0,,KassBr20
545,Ethan Kelley,CLE,27,NT,13,6,,,0,,,1,0,0,0,0,1.0,24,15,9,2,3,,KellEt20
546,Antwan Lake,NOR,28,RDT,15,7,0,0,0,0,1,0,0,1,0,0,1.0,18,15,3,3,2,,LakeAn20
547,Keith Lewis,SFO,26,DB,12,0,,,0,,,,,,,,0.0,20,15,5,0,0,,LewiKe20
548,Anthony Maddox,HOU,29,DT,16,3,0,0,0,0,1,,,,,0,2.0,16,15,1,3,2,,MaddAn20
549,Brandon McKinney,SDG,24,DT,14,2,0,0,0,0,1,,,,,,0.0,21,15,6,1,0,,McKiBr20
550,Chad Nkang,JAX,22,LB,16,0,,,0,,,0,1,0,0,0,0.0,17,15,2,0,0,,NkanCh99
551,Gerome Sapp,BAL,26,DB,9,0,0,0,0,0,1,,,,,0,2.0,16,15,1,3,3,,SappGe20
552,Richard Seymour,NWE,28,RDE,9,8,0,0,0,0,1,,,,,0,1.5,23,15,8,5,8,,SeymRi00
553,Gary Stills,BAL,33,DE,16,0,,,0,,,1,0,0,0,0,1.0,15,15,0,1,1,,StilGa00
554,Chaun Thompson,CLE,27,LB,16,0,0,0,0,0,1,,,,,0,1.0,21,15,6,1,3,,ThomCh23
555,Tank Williams,MIN,27,DB,13,2,0,0,0,0,1,,,,,,0.0,17,15,2,0,0,,WillTa20
556,Patrick Dendy,CAR,25,DB,7,1,,,0,,,,,,,,0.0,15,14,1,0,0,,DendPa20
557,Dovonte Edwards,DET,25,DB,5,0,0,0,0,0,2,,,,,,0.0,20,14,6,0,0,,EdwaDo21
558,Antoine Harris,ATL,25,DB,13,0,0,0,0,0,1,1,0,0,0,0,0.0,15,14,1,0,0,,HarrAn98
559,Dante Hughes,IND,22,DB,10,0,0,0,0,0,2,,,,,,0.0,14,14,0,0,0,,HughDa99
560,R.W. McQuarters,NYG,31,DB,16,2,0,0,0,0,1,0,1,1,0,0,0.0,15,14,1,0,1,,McQuR.20
561,Brandon Moore,SFO,28,LB,16,1,,,0,,,,,,,0,2.5,23,14,9,2,4,,MoorBr22
562,Ryan Nece,TAM,28,LB,15,0,,,0,,,,,,,,0.0,16,14,2,0,0,,NeceRy20
563,Isaac Sopoaga,SFO,26,NT,16,5,0,0,0,0,1,,,,,0,1.5,27,14,13,3,3,,SopoIs20
564,Marcus Thomas,DEN,22,LDT,16,5,1,-2,0,-2,1,1,0,1,0,0,0.0,20,14,6,0,0,,ThomMa99
565,Jimmy Williams,ATL,23,DB,14,2,1,11,0,11,2,,,,,0,0.0,15,14,1,1,0,,WillJi23
566,Jamaine Winborne,BAL,27,DB,16,0,0,0,0,0,3,,,,,,0.0,18,14,4,0,0,,WinbJa21
567,Pierre Woods,NWE,25,LB,16,0,,,0,,,,,,,,0.0,21,14,7,0,0,,WoodPi20
568,Blue Adams,CIN,28,DB,13,0,,,0,,,,,,,0,1.0,15,13,2,2,2,,AdamBl20
569,Alan Branch,ARI,23,DT,11,0,,,0,,,,,,,,0.0,14,13,1,0,3,,BranAl99
570,Jeff Charleston,IND,24,DE,13,3,0,0,0,0,3,1,0,0,0,0,1.0,24,13,11,0,3,,CharJe99
571,Shaun Cody,DET,24,DT,15,0,1,-2,0,-2,1,,,,,0,0.0,16,13,3,3,0,,CodySh20
572,Tim Crowder,DEN,22,DE,13,1,,,0,,,1,0,2,50,1,4.0,16,13,3,3,3,,CrowTi99
573,Donovin Darius,MIA,32,DB,3,2,,,0,,,,,,,,0.0,13,13,0,0,0,,DariDo20
574,Zach Diles,HOU,22,LB,11,0,,,0,,,,,,,,0.0,15,13,2,1,0,,DileZa99
575,Nick Eason,PIT,27,DT,16,1,,,0,,,,,,,0,0.0,17,13,4,0,0,,EasoNi20
576,Kalimba Edwards,DET,28,RDE,8,6,,,0,,,2,0,1,0,0,3.0,17,13,4,3,6,,EdwaKa20
577,Eric Frampton,2TM,23,DB,14,0,,,0,,,,,,,,0.0,15,13,2,0,0,,FramEr99
578,Aaron Glenn,JAX,35,DB,5,4,1,28,1,28,1,,,,,0,0.0,15,13,2,1,0,,GlenAa00
579,Corey Graham,CHI,22,DB,13,0,,,0,,,,,,,0,0.0,15,13,2,0,0,,GrahCo99
580,Darren Howard,PHI,31,DE,16,0,0,0,0,0,2,,,,,0,1.0,17,13,4,5,2,,HowaDa21
581,David Irons,ATL,25,DB,15,0,,,0,,,0,0,1,4,0,0.0,13,13,0,0,0,,IronDa99
582,Johnny Jolly,GNB,24,RDT,10,7,0,0,0,0,4,0,0,1,19,0,1.0,21,13,8,4,2,,JollJo20
583,Eric King,TEN,25,DB,15,1,,,0,,,,,,,,0.0,15,13,2,1,0,,KingEr20
584,Edmond Miles,MIA,23,LB,16,0,,,0,,,1,,,,,0.0,17,13,4,0,0,,MileEd99
585,Kindal Moorehead,CAR,29,DT,16,1,,,0,,,,,,,0,2.0,19,13,6,3,3,,MoorKi20
586,Quinn Pitcock,IND,24,DT,9,1,,,0,,,,,,,0,1.5,18,13,5,3,3,,PitcQu99
587,Bryan Robinson,CIN,33,DT,16,4,0,0,0,0,2,1,0,0,0,0,1.5,20,13,7,5,6,,RobiBr20
588,Justin Rogers,DAL,24,LB,16,0,,,0,,,,,,,,0.0,18,13,5,0,0,,RogeJu99
589,Lawrence Timmons,PIT,21,LB,16,0,,,0,,,0,0,2,5,0,0.0,15,13,2,2,0,,TimmLa99
590,Matt Ware,ARI,25,DB,15,0,,,0,,,,,,,,0.0,14,13,1,0,0,,WareMa20
591,Wallace Wright,NYJ,23,WR,16,1,,,0,,,,,,,0,0.0,14,13,1,0,0,,WrigWa00
592,Brandon Archer,IND,24,LB,6,0,,,0,,,,,,,,0.0,14,12,2,0,0,,ArchBr99
593,John Busing,CIN,24,DB,12,0,,,0,,,,,,,,0.0,16,12,4,0,0,,BusiJo20
594,Matt Chatham,NYJ,30,LB,9,0,,,0,,,,,,,0,0.0,18,12,6,1,0,,ChatMa20
595,Jameel Cook,HOU,28,FB,16,0,,,0,,,,,,,0,0.0,13,12,1,0,0,,CookJa00
596,Dashon Goldson,SFO,23,DB,10,0,0,0,0,0,2,1,,,,,0.0,15,12,3,0,0,,GoldDa99
597,Amon Gordon,2TM,26,DT,5,4,,,0,,,,,,,,0.0,16,12,4,1,0,,GordAm20
598,Justin Green,BAL,25,FB,15,0,,,0,,,,,,,0,0.0,13,12,1,0,0,,GreeJu00
599,Ramon Guzman,IND,25,LB,16,0,,,0,,,0,0,2,13,0,0.0,14,12,2,0,0,,GuzmRa99
600,Brent Hawkins,JAX,24,DE,14,0,,,0,,,0,1,1,0,0,3.5,14,12,2,3,4,,HawkBr20
601,Adam Hayward,TAM,23,LB,12,0,,,0,,,,,,,,0.0,15,12,3,0,0,,HaywAd98
602,Josh Mallard,2TM,28,DE,11,0,0,0,0,0,1,1,0,0,0,0,3.5,15,12,3,4,8,,MallJo20
603,Travis Minor,STL,28,RB,14,0,,,0,,,,,,,0,0.0,12,12,0,0,0,,MinoTr00
604,Rob Morris,IND,32,LB,2,2,,,0,,,,,,,,0.0,13,12,1,1,0,,MorrRo20
605,Kassim Osgood*,SDG,27,WR,16,0,,,0,,,0,0,1,0,0,0.0,14,12,2,0,0,,OsgoKa00
606,Dimitri Patterson,KAN,24,DB,13,0,,,0,,,,,,,,0.0,13,12,1,0,0,,PattDi20
607,Antwan Peek,CLE,28,LOLB,14,5,0,0,0,0,4,1,0,1,0,0,4.0,19,12,7,3,12,,PeekAn20
608,Greg Peterson,TAM,23,DE,10,0,,,0,,,0,0,1,0,0,1.5,16,12,4,3,3,,PeteGr99
609,Ronnie Prude,BAL,25,DB,15,0,0,0,0,0,3,,,,,,0.0,13,12,1,1,0,,PrudRo20
610,Chris Reis,NOR,24,DB,14,0,,,0,,,,,,,,0.0,13,12,1,0,0,,ReisCh99
611,Tim Shaw,CAR,23,LB,14,0,,,0,,,,,,,,0.0,14,12,2,0,0,,ShawTi99
612,Ryan Sims,TAM,27,DT,9,0,,,0,,,,,,,0,1.0,18,12,6,4,1,,SimsRy20
613,Jyles Tucker,SDG,24,LB,6,0,,,0,,,2,0,1,0,1,3.5,12,12,0,2,3,,TuckJy99
614,Darius Vinnett,STL,23,DB,8,0,,,0,,,,,,,,0.0,13,12,1,0,0,,VinnDa99
615,Darwin Walker,CHI,30,LDT,11,7,,,0,,,,,,,0,1.0,17,12,5,2,1,,WalkDa21
616,Renaldo Wynn,NOR,33,DE,12,1,,,0,,,,,,,0,3.5,13,12,1,4,6,,WynnRe20
617,Rodney Bailey,ARI,28,DE,16,0,,,0,,,,,,,,0.0,16,11,5,0,1,,BailRo21
618,Stephen Bowen,DAL,23,DE,16,0,,,0,,,,,,,,0.0,16,11,5,0,7,,BoweSt20
619,Bobby Carpenter,DAL,24,LB,16,0,,,0,,,,,,,,0.0,18,11,7,0,0,,CarpBo20
620,Patrick Chukwurah,TAM,28,LB,9,0,,,0,,,0,0,1,0,0,1.0,12,11,1,2,2,,ChukPa20
621,Vinny Ciurciu,MIN,27,LB,13,0,,,0,,,,,,,,0.0,12,11,1,0,0,,CiurVi20
622,Josh Cooper,NOR,27,DE,13,2,,,0,,,1,0,0,0,0,0.5,14,11,3,0,4,,CoopJo20
623,Curome Cox,2TM,26,DB,14,0,,,0,,,0,0,1,0,0,0.0,13,11,2,0,0,,CoxxCu20
624,Carey Davis,PIT,26,FB,16,7,,,0,,,0,0,1,0,0,0.0,17,11,6,0,0,,DaviCa00
625,Andre Dyson,NYJ,28,DB,9,0,1,0,0,0,4,,,,,0,0.0,11,11,0,0,0,,DysoAn20
626,Isaiah Ekejiuba,OAK,26,LB,10,0,,,0,,,,,,,,0.0,12,11,1,0,0,,EkejIs20
627,Casey Fitzsimmons,DET,27,FB,16,5,,,0,,,,,,,0,0.0,12,11,1,0,0,1,FitzCa00
628,Simon Fraser,CLE,24,DE,16,1,0,0,0,0,1,0,0,1,0,0,0.0,14,11,3,2,0,,FrasSi20
629,Gilbert Gardner,TEN,25,LB,13,0,,,0,,,,,,,,0.0,11,11,0,0,0,,GardGi20
630,Cletis Gordon,SDG,24,DB,14,0,0,0,0,0,2,,,,,,0.0,15,11,4,0,0,,GordCl20
631,Brent Grimes,ATL,24,DB,2,0,,,0,,,,,,,,0.0,12,11,1,0,0,,GrimBr20
632,Nate Harris,KAN,24,LB,15,0,,,0,,,,,,,,0.0,14,11,3,1,0,,HarrNa98
633,Will Herring,SEA,24,LB,12,0,,,0,,,,,,,,0.0,13,11,2,0,0,,HerrWi99
634,Domenik Hixon,2TM,23,WR,16,1,,,0,,,0,1,0,0,0,0.0,14,11,3,0,0,,HixoDo00
635,Jason Hunter,GNB,24,DE,16,0,,,0,,,1,,,,,0.0,15,11,4,0,1,,HuntJa24
636,Larry Izzo,NWE,33,LB,16,0,,,0,,,,,,,,0.0,16,11,5,0,0,,IzzoLa00
637,Chris Johnson,OAK,28,DB,13,0,0,0,0,0,2,,,,,,0.0,13,11,2,0,0,,JohnCh26
638,Turk McBride,KAN,22,DT,16,1,0,0,0,0,1,,,,,0,1.0,14,11,3,0,3,,McBrTu99
639,Alvin McKinley,DEN,29,RDT,15,10,,,0,,,1,0,0,0,0,2.5,14,11,3,1,2,,McKiAl20
640,Caleb Miller,CIN,27,LB,3,1,0,0,0,0,3,,,,,,0.0,12,11,1,0,1,,MillCa20
641,Montell Owens,JAX,23,RB,16,0,,,0,,,,,,,,0.0,13,11,2,0,0,,OwenMo01
642,Charlie Peprah,GNB,24,DB,16,0,,,0,,,2,,,,,0.0,11,11,0,0,0,,PeprCh20
643,Nick Sorensen,CLE,29,DB,9,0,,,0,,,1,,,,,0.0,13,11,2,0,0,,SoreNi20
644,Maurice Stovall,TAM,22,WR,15,1,,,0,,,,,,,0,0.0,13,11,2,0,0,,StovMa00
645,Tony Taylor,ATL,23,LB,16,0,,,0,,,,,,,,0.0,12,11,1,0,0,,TaylTo99
646,Kelley Washington,NWE,28,WR,14,0,,,0,,,,,,,,0.0,16,11,5,0,0,,WashKe00
647,Gerris Wilkinson,NYG,24,LB,13,0,0,0,0,0,1,,,,,,0.0,15,11,4,2,0,,WilkGe20
648,Sam Williams,OAK,27,DE,11,4,0,0,0,0,1,1,,,,,0.0,16,11,5,1,0,,WillSa22
649,Ellis Wyms,SEA,28,DE,13,0,,,0,,,,,,,0,2.0,16,11,5,3,5,,WymsEl20
650,Michael Adams,ARI,22,DB,7,0,0,0,0,0,1,,,,,,0.0,10,10,0,0,0,,AdamMi98
651,Antwan Barnes,BAL,23,LB,14,0,,,0,,,1,0,0,0,0,2.0,10,10,0,3,6,,BarnAn99
652,Tyler Brayton,OAK,28,DE,16,0,0,0,0,0,1,0,0,1,0,0,0.0,12,10,2,2,0,,BrayTy20
653,Kendrick Clancy,NOR,29,DT,14,2,,,0,,,,,,,0,0.5,15,10,5,3,2,,ClanKe20
654,Michael Coe,IND,24,DB,6,0,0,0,0,0,1,0,0,1,0,0,0.0,12,10,2,1,0,,CoexMi99
655,Chris Cooper,ARI,30,DE,12,0,,,0,,,,,,,,0.0,10,10,0,0,2,,CoopCh20
656,Kyle Eckel,NWE,26,RB,12,0,,,0,,,,,,,0,0.0,12,10,2,0,0,,EckeKy00
657,Vernon Fox,WAS,28,DB,14,0,,,0,,,,,,,,0.0,12,10,2,0,0,,FoxxVe20
