,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,,-additional
211,Haloti Ngata,BAL,24,NT,16,16,2,8,0,7,6,,,,,0,1.0,55,43,12,6,9,,NgatHa20
212,Will Smith,NOR,27,RDE,16,16,0,0,0,0,1,1,0,0,0,0,3.0,62,43,19,6,11,,SmitWi99
213,Fred Smoot,WAS,29,LCB,16,9,1,0,0,0,7,,,,,0,0.0,54,43,11,0,0,,SmooFr20
214,Lawrence Timmons,PIT,22,LB,16,2,1,89,0,89,3,1,0,1,0,0,5.0,65,43,22,7,12,,TimmLa99
215,Will Allen,MIA,30,LCB,16,16,3,62,1,32,15,1,0,0,0,0,1.0,50,42,8,3,5,,AlleWi20
216,Alex Brown,CHI,29,RDE,16,16,1,-2,0,-2,5,1,0,1,18,0,6.0,44,42,2,19,18,,BrowAl20
217,Sheldon Brown,PHI,29,RCB,16,15,1,23,0,23,12,1,0,0,0,0,1.0,51,42,9,2,2,,BrowSh20
218,Usama Young,NOR,23,DB,15,2,2,3,0,3,8,0,0,1,7,0,0.0,50,42,8,0,0,,YounUs99
219,Jared Allen*+,MIN,26,RDE,16,16,0,0,0,0,3,3,0,0,0,0,14.5,54,41,13,20,28,2,AlleJa22
220,Nick Barnett,GNB,27,MLB,9,9,0,0,0,0,2,1,,,,,0.0,49,41,8,3,0,,BarnNi20
221,Fakhir Brown,STL,31,RCB,13,11,1,16,0,16,9,1,0,1,0,0,1.0,45,41,4,2,0,,BrowFa20
222,Kalimba Edwards,OAK,29,RDE,14,11,,,0,,,1,0,1,0,0,5.0,48,41,7,8,7,,EdwaKa20
223,Shaun Ellis,NYJ,31,LDE,16,16,,,0,,,2,0,1,11,1,8.0,60,41,19,6,11,,ElliSh00
224,Albert Haynesworth*+,TEN,27,RDT,14,14,0,0,0,0,2,3,0,1,0,0,8.5,51,41,10,15,22,,HaynAl20
225,Marlin Jackson,IND,25,RCB,7,7,0,0,0,0,1,1,,,,,0.0,47,41,6,3,0,,JackMa22
226,Sabby Piscitelli,TAM,25,SS,15,5,2,106,0,84,8,1,0,0,0,0,0.0,49,41,8,1,0,,PiscSa99
227,Matt Wilhelm,SDG,27,ILB,16,7,1,8,0,8,2,,,,,0,0.0,51,41,10,1,1,,WilhMa20
228,LaMarr Woodley,PIT,24,LOLB,15,15,1,6,0,6,2,2,0,4,9,1,11.5,60,41,19,16,17,,WoodLa99
229,Victor Adeyanju,STL,25,LDE,16,9,,,0,,,,,,,0,2.0,47,40,7,8,4,,AdeyVi20
230,Chase Blackburn,NYG,25,RLB,16,8,,,0,,,1,0,1,12,0,1.0,61,40,21,2,1,,BlacCh21
231,H.B. Blades,WAS,24,LLB,16,5,0,0,0,0,1,,,,,,0.0,60,40,20,1,0,,BladH.99
232,Quinton Culberson,STL,23,LLB,16,10,0,0,0,0,2,0,0,1,10,0,0.0,50,40,10,5,3,,CulbQu99
233,Ryan Denney,BUF,31,RDE,16,11,0,0,0,0,7,1,0,0,0,0,4.0,58,40,18,9,7,,DennRy20
234,Julius Peppers*,CAR,28,RDE,16,16,0,0,0,0,4,5,0,0,0,0,14.5,51,40,11,17,22,,PeppJu99
235,Aaron Rouse,GNB,24,SS,14,6,2,136,1,99,3,,,,,0,0.0,54,40,14,1,0,,RousAa99
236,Bryan Thomas,NYJ,29,LOLB,16,15,0,0,0,0,1,2,0,1,0,0,5.5,59,40,19,10,6,,ThomBr21
237,Mike Vrabel,NWE,33,LOLB,16,14,1,5,0,5,4,1,0,1,0,0,4.0,62,40,22,10,10,,VrabMi20
238,Champ Bailey,DEN,30,LCB,9,9,1,0,0,0,3,2,0,0,0,0,1.0,44,39,5,3,2,,BailCh00
239,Anthony Henry,DAL,32,RCB,16,15,1,0,0,0,5,1,0,2,0,0,2.0,50,39,11,2,2,,HenrAn20
240,Ellis Hobbs,NWE,25,RCB,16,16,3,0,0,4,11,0,1,1,0,0,1.5,47,39,8,2,2,,HobbEl20
241,Roderick Hood,ARI,27,LCB,15,14,1,0,0,0,14,1,0,0,0,0,0.0,40,39,1,0,0,,HoodRo20
242,Rashean Mathis,JAX,28,LCB,12,12,4,151,2,72,9,1,0,1,0,0,1.0,40,39,1,2,1,,MathRa99
243,Jay Richardson,OAK,24,LDE,16,11,0,0,0,0,1,,,,,0,3.0,53,39,14,5,4,1,RichJa99
244,Dominique Rodgers-Cromartie,ARI,22,RCB,16,11,4,157,1,99,19,0,1,1,0,0,0.0,43,39,4,1,0,,RodgDo99
245,Mark Roman,SFO,31,FS,16,16,0,0,0,0,5,0,0,1,0,0,0.0,53,39,14,1,1,,RomaMa20
246,Terrell Thomas,NYG,23,DB,12,2,1,13,0,13,4,1,0,0,0,0,0.0,45,39,6,4,2,,ThomTe99
247,Kevin Bentley,HOU,29,RLB,16,7,0,0,0,0,1,0,0,1,0,0,1.0,57,38,19,4,1,,BentKe20
248,Tony Brown,TEN,28,LDT,15,15,0,0,0,0,4,0,0,2,4,0,4.0,52,38,14,12,14,,BrowTo25
249,Tedy Bruschi,NWE,35,RILB,13,12,0,0,0,0,1,,,,,,0.0,76,38,38,4,1,,BrusTe99
250,Madieu Williams,MIN,27,FS,9,9,2,-1,0,0,3,,,,,0,0.0,42,38,4,1,0,,WillMa20
251,John Abraham,ATL,30,RDE,16,16,0,0,0,0,1,4,0,0,0,0,16.5,38,37,1,20,30,,AbraJo00
252,Kevin Dockery,NYG,24,DB,13,1,1,44,0,44,9,,,,,0,0.0,43,37,6,2,0,,DockKe20
253,Darnell Dockett,ARI,27,RDT,16,16,0,0,0,0,1,1,0,3,24,1,4.0,50,37,13,4,16,,DockDa20
254,Vincent Fuller,TEN,26,DB,16,1,0,0,0,0,2,1,,,,,0.0,48,37,11,3,5,,FullVi20
255,James Hall,STL,31,DE,16,2,,,0,,,,,,,0,6.5,44,37,7,10,12,,HallJa21
256,Kris Jenkins*,NYJ,29,NT,16,16,0,0,0,0,2,1,0,0,0,0,3.5,52,37,15,7,9,,JenkKr00
257,Bryant McFadden,PIT,27,RCB,10,8,2,0,0,0,8,0,0,1,0,0,1.0,41,37,4,1,1,,McFaBr20
258,Joey Porter*,MIA,31,ROLB,16,16,0,0,0,0,1,4,0,1,4,0,17.5,48,37,11,18,25,,PortJo00
259,Kyle Williams,BUF,25,RDT,16,16,,,0,,,1,0,0,0,0,2.0,55,37,18,6,7,,WillKy20
260,Mike Adams,CLE,27,SS,14,5,2,18,0,18,2,0,0,1,0,0,0.0,44,36,8,1,1,,AdamMi21
261,Kelvin Hayden,IND,25,LCB,10,10,3,135,1,85,12,1,0,0,0,0,0.0,42,36,6,1,0,,HaydKe20
262,Chris Hovan,TAM,30,LDT,15,15,0,0,0,0,1,,,,,0,1.0,43,36,7,4,5,,HovaCh20
263,Kelly Jennings,SEA,26,RCB,16,6,0,0,0,0,12,,,,,,0.0,42,36,6,0,0,,JennKe20
264,Johnny Jolly,GNB,25,RDT,16,16,0,0,0,0,2,0,0,1,3,0,0.0,49,36,13,3,2,,JollJo20
265,David Jones,CIN,23,LCB,14,7,0,0,0,0,6,0,0,1,12,0,0.0,43,36,7,0,0,,JoneDa99
266,D.D. Lewis,SEA,29,LB,14,2,,,0,,,,,,,,0.0,45,36,9,5,0,,LewiD.21
267,Robert Mathis*,IND,27,DE,15,2,0,0,0,0,3,5,0,3,37,1,11.5,47,36,11,12,10,,MathRo20
268,Jon McGraw,KAN,29,DB,16,0,1,4,0,4,1,1,0,0,0,0,0.0,45,36,9,2,2,,McGrJo21
269,Fred Bennett,HOU,25,LCB,16,6,2,26,0,23,6,2,0,0,0,0,0.0,43,35,8,0,0,,BennFr99
270,Tyler Brayton,CAR,29,LDE,16,16,0,0,0,0,3,1,0,1,0,0,4.5,40,35,5,6,5,,BrayTy20
271,Chris Crocker,2TM,28,DB/SS/FS,14,8,1,22,0,22,3,1,0,0,0,0,1.5,44,35,9,5,6,,CrocCh20
272,Domonique Foxworth,ATL,25,LCB,14,10,1,1,0,1,11,,,,,0,0.0,38,35,3,1,0,,FoxwDo20
273,Karl Paymah,DEN,26,DB,16,2,1,13,0,13,5,0,0,1,0,0,0.0,39,35,4,1,0,,PaymKa20
274,Dunta Robinson,HOU,26,RCB,11,6,2,0,0,0,6,,,,,0,0.0,38,35,3,1,1,,RobiDu20
275,Orlando Scandrick,DAL,21,DB,16,2,0,0,0,0,4,,,,,0,1.0,36,35,1,1,1,,ScanOr99
276,Brodrick Bunkley,PHI,25,RDT,16,16,0,0,0,0,2,0,0,1,0,0,2.0,47,34,13,2,3,,BunkBr20
277,Ray Edwards,MIN,23,LDE,15,15,0,0,0,0,3,1,0,0,0,0,5.0,53,34,19,12,17,,EdwaRa21
278,Larry Foote,PIT,28,RILB,16,16,0,0,0,0,3,1,0,0,0,0,1.5,63,34,29,3,5,,FootLa20
279,John Henderson,JAX,29,LDT,14,14,0,0,0,0,3,,,,,0,2.0,44,34,10,5,4,,HendJo99
280,Mathias Kiwanuka,NYG,25,RDE,16,16,0,0,0,0,1,2,0,2,0,0,8.0,51,34,17,12,17,1,KiwaMa20
281,Ed Reed*+,BAL,30,FS,16,16,9,264,2,107,16,1,1,2,27,1,1.0,41,34,7,1,1,,ReedEd00
282,Richard Seymour,NWE,29,RDE,15,15,0,0,0,0,1,0,0,1,0,0,8.0,51,34,17,11,17,,SeymRi00
283,Jason Allen,MIA,25,DB,15,2,1,2,0,2,4,0,0,1,0,0,0.0,36,33,3,0,0,,AlleJa23
284,Nnamdi Asomugha*+,OAK,27,RCB,15,15,1,0,0,0,9,1,0,0,0,0,0.0,40,33,7,3,0,,AsomNn20
285,Josh Bullocks,NOR,25,FS,16,6,1,23,0,23,6,1,0,0,0,0,0.0,40,33,7,0,1,,BullJo20
286,Chris Draft,STL,32,LLB/MLB,12,9,0,0,0,0,1,,,,,,0.0,38,33,5,4,1,,DrafCh20
287,Drayton Florence,JAX,28,RCB,15,8,0,0,0,0,3,1,0,2,36,0,0.0,37,33,4,1,0,,FlorDr20
288,Aubrayo Franklin,SFO,28,RDT,16,15,0,0,0,0,2,2,0,0,0,0,1.0,46,33,13,4,3,,FranAu20
289,William Gay,PIT,23,DB,16,4,1,12,0,12,7,,,,,0,0.0,41,33,8,2,0,,GayxWi99
290,Andre' Goodman,MIA,30,RCB,16,16,5,53,0,55,19,1,0,1,0,0,0.0,39,33,6,3,0,,GoodAn20
291,Tommie Harris,CHI,25,LDT,14,13,,,0,,,0,1,1,0,0,5.0,37,33,4,11,11,,HarrTo99
292,Chris Kelsay,BUF,29,LDE,16,16,0,0,0,0,5,1,0,0,0,0,2.0,47,33,14,9,7,,KelsCh21
293,Manny Lawson,SFO,24,LLB,14,10,0,0,0,0,3,1,0,1,0,0,3.0,45,33,12,8,3,,LawsMa20
294,Damione Lewis,CAR,30,RDT,15,15,0,0,0,0,4,1,0,1,0,0,3.5,43,33,10,5,4,,LewiDa20
295,Juqua Parker,PHI,30,LDE,16,16,1,55,1,55,7,1,0,0,0,0,5.0,45,33,12,6,9,,ThomJu20
296,Jay Ratliff*,DAL,27,NT,16,16,0,0,0,0,5,0,0,1,0,0,7.5,51,33,18,12,15,,RatlJa20
297,Dwight Smith,DET,30,SS,10,7,0,0,0,0,2,0,0,1,0,0,0.0,41,33,8,1,0,,SmitDw20
298,Pat Thomas,KAN,25,MLB,12,9,0,0,0,0,2,,,,,0,0.5,48,33,15,2,2,,ThomPa20
299,Corey Williams,CLE,28,LDE,16,16,0,0,0,0,4,1,0,1,0,0,0.5,50,33,17,1,2,,WillCo21
300,Josh Bell,DEN,23,LCB,9,5,0,0,0,0,4,,,,,,0.0,35,32,3,3,0,,BellJo21
301,Barry Cofield,NYG,24,LDT,15,15,0,0,0,0,1,1,0,0,0,0,3.0,44,32,12,6,5,,CofiBa20
302,Glenn Dorsey,KAN,23,RDT,16,16,0,0,0,0,1,1,0,0,0,0,1.0,46,32,14,4,1,,DorsGl99
303,Clint Ingram,JAX,25,LLB/RLB,16,12,,,0,,,1,1,0,7,0,2.0,37,32,5,6,3,,IngrCl20
304,Chris Johnson,OAK,29,CB,15,7,3,68,0,44,12,1,0,0,0,0,0.0,34,32,2,4,0,,JohnCh26
305,Alex Lewis,DET,27,LB,11,4,,,0,,,1,0,1,0,0,0.0,41,32,9,1,0,,LewiAl20
306,Chris Long,STL,23,RDE,16,16,,,0,,,1,0,1,2,0,4.0,40,32,8,10,12,,LongCh99
307,Terence Newman,DAL,30,LCB,10,10,4,2,0,2,11,0,0,1,0,0,0.0,37,32,5,3,0,,NewmTe20
308,Asante Samuel*,PHI,27,LCB,15,15,4,64,1,50,24,,,,,0,0.0,36,32,4,0,0,,SamuAs20
309,Gerard Warren,OAK,30,RDT,16,16,0,0,0,0,1,1,0,0,0,0,4.0,41,32,9,8,4,,WarrGe20
310,Jonathan Babineaux,ATL,27,LDT,16,16,0,0,0,0,2,0,0,1,0,0,3.5,38,31,7,14,10,,BabiJo20
311,Boss Bailey,DEN,29,LLB,6,6,,,0,,,1,0,1,0,0,0.0,40,31,9,1,1,,BailBo20
312,Morlon Greenwood,HOU,30,RLB,15,10,0,0,0,0,1,,,,,,0.0,45,31,14,3,0,,GreeMo20
313,Jabari Greer,BUF,26,RCB,10,10,2,75,2,42,7,,,,,0,0.0,37,31,6,2,0,,GreeJa22
314,Steve Gregory,SDG,25,DB,15,3,0,0,0,0,4,,,,,,0.0,36,31,5,1,0,,GregSt20
315,Johnathan Joseph,CIN,24,LCB,8,7,1,22,0,22,13,1,0,1,65,1,0.0,42,31,11,2,0,,JoseJo20
316,Tommy Kelly,OAK,28,LDT,16,16,,,0,,,,,,,0,4.5,58,31,27,3,10,,KellTo21
317,Ma'ake Kemoeatu,CAR,29,LDT,14,14,0,0,0,0,2,1,,,,,0.0,36,31,5,1,0,,KemoMa20
318,Maurice Leggett,KAN,22,DB,12,3,1,27,1,27,6,0,1,1,67,1,0.0,36,31,5,1,0,,LeggMa99
319,Cory Redding,DET,28,RDT,13,13,,,0,,,,,,,0,3.0,37,31,6,7,9,,ReddCo20
320,Antonio Smith,ARI,27,LDE,16,10,,,0,,,2,0,3,16,0,3.5,41,31,10,7,13,,SmitAn22
321,Paul Spicer,JAX,33,LDE,16,10,0,0,0,0,2,1,0,0,0,0,3.5,34,31,3,4,7,,SpicPa20
322,Shawn Springs,WAS,33,LCB,9,7,1,0,0,0,7,,,,,0,1.0,36,31,5,1,1,,SpriSh00
323,Frank Walker,BAL,28,CB,15,5,1,0,0,0,11,2,0,0,0,0,0.0,35,31,4,0,0,,WalkFr20
324,Ty Warren,NWE,27,LDE,13,13,,,0,,,1,0,1,8,0,2.0,41,31,10,5,4,,WarrTy20
325,Pat Williams*,MIN,36,LDT,14,14,0,0,0,0,3,0,0,1,0,0,1.0,44,31,13,4,3,,WillPa20
326,Justin Bannan,BAL,29,LDE/NT,16,15,1,-4,0,-4,3,,,,,0,1.0,45,30,15,4,4,,BannJu20
327,Will Blackmon,GNB,24,DB,16,1,,,0,,,2,4,4,0,0,0.0,35,30,5,0,0,,BlacWi20
328,Chauncey Davis,ATL,25,DE,16,1,0,0,0,0,1,1,0,3,1,0,4.0,39,30,9,9,4,,DaviCh22
329,Keith Davis,DAL,30,SS,16,9,0,0,0,0,1,,,,,,0.0,39,30,9,0,0,,DaviKe21
330,Travis Fisher,DET,29,RCB,14,8,0,0,0,0,5,,,,,,0.0,37,30,7,0,0,,FishTr20
331,Brent Grimes,ATL,25,LCB,12,6,1,25,0,25,6,,,,,0,0.0,33,30,3,3,0,,GrimBr20
332,Travis Kirschke,PIT,34,DE,16,6,,,0,,,0,0,1,0,0,2.0,46,30,16,3,8,,KirsTr20
333,Deltha O'Neal,NWE,31,LCB,16,10,3,49,0,47,8,,,,,0,0.0,32,30,2,0,0,,ONeaDe00
334,Nick Roach,CHI,23,LLB,14,9,0,0,0,0,2,0,0,1,0,0,0.0,39,30,9,3,0,,RoacNi99
335,Leon Williams,CLE,25,LB,14,0,,,0,,,,,,,,0.0,38,30,8,1,0,,WillLe20
336,Jon Alston,OAK,25,LB,14,4,0,0,0,0,1,1,0,0,0,0,0.0,34,29,5,1,0,,AlstJo20
337,Desmond Bishop,GNB,24,LB,15,1,,,0,,,3,0,0,0,0,1.0,35,29,6,2,1,,BishDe99
338,Kevin Burnett,DAL,26,LB,16,2,0,0,0,0,3,1,0,1,0,0,2.0,38,29,9,2,3,,BurnKe20
339,Chris Carr,TEN,25,DB,16,2,1,0,0,0,5,0,2,1,0,0,0.0,32,29,3,2,0,,CarrCh22
340,Ebenezer Ekuban,DEN,32,LDE,15,10,,,0,,,0,0,1,0,0,5.0,38,29,9,7,7,,EkubEb20
341,Vonnie Holliday,MIA,33,RDE,16,15,0,0,0,0,1,0,0,1,0,0,3.5,46,29,17,4,7,,HollVo20
342,Brandon Mebane,SEA,23,LDT,16,16,0,0,0,0,1,2,0,0,0,0,5.5,39,29,10,9,18,,MebaBr99
343,Domata Peko,CIN,24,LDT,16,16,0,0,0,0,2,,,,,0,0.5,67,29,38,3,4,,PekoDo20
344,Hank Poteat,NYJ,31,DB,13,1,2,47,0,41,4,2,0,1,14,0,1.0,40,29,11,1,0,,PoteHa20
345,Fred Robbins,NYG,31,RDT,14,14,0,0,0,0,2,,,,,0,5.5,36,29,7,13,8,,RobbFr20
346,Marcus Stroud,BUF,30,LDT,16,16,0,0,0,0,8,1,0,2,6,0,2.5,45,29,16,6,5,,StroMa01
347,Tank Tyler,KAN,23,LDT,16,16,,,0,,,0,0,1,7,0,0.0,41,29,12,2,5,,TyleTa99
348,Coy Wire,ATL,30,DB,16,4,0,0,0,0,1,,,,,,0.0,35,29,6,1,0,,WireCo20
349,Ricky Brown,OAK,25,LLB,7,6,0,0,0,0,1,1,,,,,0.0,37,28,9,2,0,,BrowRi22
350,Kevin Carter,TAM,35,LDE,16,16,0,0,0,0,2,1,0,0,0,0,4.0,49,28,21,3,9,,CartKe00
351,Eric Foster,IND,23,LDT,13,11,0,0,0,0,1,,,,,,0.0,34,28,6,4,1,,FostEr20
352,Parys Haralson,SFO,24,RLB,16,10,0,0,0,0,2,0,0,1,0,0,8.0,39,28,11,10,9,,HaraPa20
353,Danieal Manning,CHI,26,DB,14,1,1,42,0,42,4,0,2,0,0,0,1.0,33,28,5,1,3,,MannDa21
354,Mike Patterson,PHI,25,LDT,16,16,1,21,0,21,1,1,0,1,0,0,0.5,42,28,14,2,2,,PattMi20
355,Donald Strickland,SFO,28,DB,14,3,0,0,0,0,5,1,0,0,0,0,0.0,38,28,10,0,0,,StriDo20
356,Fabian Washington,BAL,25,LCB,12,12,1,12,0,12,15,,,,,0,0.0,31,28,3,0,0,,WashFa20
357,Anthony Weaver,HOU,28,LDE,16,16,1,8,0,8,1,,,,,0,0.0,45,28,17,3,0,,WeavAn20
358,Dewayne White,DET,29,RDE,12,11,1,-4,0,-4,2,3,0,1,0,0,6.5,39,28,11,7,8,,WhitDe20
359,Gaines Adams,TAM,25,RDE,16,16,2,50,1,45,6,,,,,0,6.5,38,27,11,5,21,,AdamGa99
360,Xavier Adibi,HOU,24,RLB,7,5,,,0,,,0,0,1,0,0,0.0,35,27,8,1,1,,AdibXa99
361,Luis Castillo,SDG,25,RDE,15,15,1,4,0,4,1,1,0,0,0,0,1.5,40,27,13,5,4,,CastLu20
362,Tyrone Culver,MIA,25,DB,15,0,1,1,0,1,3,,,,,0,0.0,35,27,8,0,0,,CulvTy20
363,Donnie Edwards,KAN,35,LB,7,4,,,0,,,,,,,,0.0,35,27,8,1,0,,EdwaDo20
364,Charles Grant,NOR,30,LDE,8,8,0,0,0,0,2,,,,,0,3.0,33,27,6,4,9,1,GranCh21
365,Eric Green,ARI,26,RCB,13,9,1,1,0,1,6,,,,,0,0.0,32,27,5,1,0,,GreeEr20
366,Joselio Hanson,PHI,27,DB,16,3,1,13,0,13,5,0,0,1,96,1,1.0,38,27,11,2,2,,HansJo20
367,Rodney Harrison,NWE,36,SS,6,6,1,0,0,0,2,1,0,0,0,0,0.0,45,27,18,1,2,,HarrRo01
368,Jevon Kearse,TEN,32,LDE,16,16,0,0,0,0,3,3,0,0,0,0,3.5,34,27,7,10,11,,KearJe00
369,Keiwan Ratliff,IND,27,DB,13,4,2,37,1,35,5,0,4,1,0,0,0.0,32,27,5,1,0,,RatlKe20
370,Jyles Tucker,SDG,25,ROLB,13,12,0,0,0,0,1,0,0,1,0,0,5.5,37,27,10,8,7,,TuckJy99
371,Jason Babin,2TM,28,DE,9,4,,,0,,,,,,,0,2.0,32,26,6,3,4,,BabiJa20
372,Raheem Brock,IND,30,LDE,16,15,0,0,0,0,1,3,0,1,9,0,3.5,30,26,4,4,11,,BrocRa20
373,Tarell Brown,SFO,23,DB,15,1,2,1,0,1,3,,,,,0,0.0,30,26,4,0,0,,BrowTa99
374,Kendrick Clancy,NOR,30,LDT,14,14,0,0,0,0,3,0,0,1,0,0,2.0,34,26,8,3,4,,ClanKe20
375,Shaun Cody,DET,25,DT,16,4,0,0,0,0,3,,,,,0,0.0,37,26,11,5,2,,CodySh20
376,Terry Cousin,CLE,33,DB,16,0,1,4,0,4,2,,,,,0,0.0,32,26,6,0,1,,CousTe20
377,Alex Hall,CLE,23,LB,16,2,,,0,,,2,0,0,0,0,3.0,28,26,2,3,7,,HallAl99
378,E.J. Henderson,MIN,28,LB,4,3,,,0,,,1,0,1,0,0,1.0,31,26,5,6,3,,HendE.20
379,Chevis Jackson,ATL,23,DB,16,1,1,95,1,95,5,,,,,0,0.0,31,26,5,1,1,,JackCh99
380,Adam Jones,DAL,25,LCB,9,6,0,0,0,0,7,1,3,3,21,0,0.0,31,26,5,0,0,,JonePa20
381,Leodis McKelvin,BUF,23,RCB,16,6,2,64,1,64,5,1,1,1,0,0,0.0,32,26,6,0,0,,McKeLe99
382,Rob Meier,JAX,31,RDT,15,15,,,0,,,,,,,0,2.0,30,26,4,6,5,,MeieRo20
383,Ryan Pickett,GNB,29,LDT,16,16,0,0,0,0,3,,,,,0,1.5,48,26,22,3,3,,PickRy20
384,Shaun Smith,CLE,27,RDE,11,9,,,0,,,1,,,,,0.0,36,26,10,1,0,,SmitSh20
385,Isaac Sopoaga,SFO,27,LDT,16,15,0,0,0,0,1,,,,,0,1.0,40,26,14,4,2,,SopoIs20
386,Pierre Woods,NWE,26,LB,12,3,0,0,0,0,1,,,,,0,1.0,35,26,9,2,3,,WoodPi20
387,Chris Canty,DAL,26,RDE,16,16,0,0,0,0,5,,,,,0,3.0,37,25,12,4,8,,CantCh21
388,Greg Ellis,DAL,33,LOLB,16,16,1,11,0,11,1,0,0,1,0,0,8.0,36,25,11,7,16,,ElliGr20
389,Gary Guyton,NWE,23,LB,15,2,0,0,0,0,3,0,0,2,7,0,0.0,33,25,8,3,1,,GuytGa99
390,Jovan Haye,TAM,26,RDT,15,14,0,0,0,0,1,,,,,,0.0,33,25,8,2,1,,HayeJo20
391,Travis Johnson,HOU,26,LDT,15,14,0,0,0,0,2,,,,,0,1.0,30,25,5,3,5,,JohnTr20
392,Bryan Kehl,NYG,24,LB,16,2,1,17,0,17,1,,,,,0,1.0,35,25,10,2,1,,KehlBr99
393,Travis LaBoy,ARI,27,RDE,13,12,,,0,,,1,0,1,0,0,4.0,31,25,6,3,7,,LaBoTr20
394,Kendall Langford,MIA,22,LDE,16,13,0,0,0,0,4,,,,,0,2.0,31,25,6,6,2,,LangKe98
395,Turk McBride,KAN,23,LDE,9,9,,,0,,,1,0,2,0,0,0.0,41,25,16,6,7,,McBrTu99
396,Bobby McCray,NOR,27,LDE,16,8,,,0,,,1,0,0,0,0,6.0,29,25,4,12,14,,McCrBo20
397,Pierson Prioleau,JAX,31,DB,16,1,0,0,0,0,1,,,,,,0.0,26,25,1,0,0,,PrioPi20
398,Bob Sanders,IND,27,SS,6,6,1,0,0,0,2,,,,,0,0.0,39,25,14,0,0,,SandBo99
399,Corey Smith,DET,29,DE,12,3,1,0,0,0,1,1,0,1,0,0,3.0,30,25,5,9,5,,SmitCo20
400,Marcus Washington,WAS,31,LLB,10,9,0,0,0,0,1,3,,,,,0.0,44,25,19,3,1,,WashMa99
401,Stylez G. White,TAM,29,DE,16,0,0,0,0,0,1,1,0,0,0,0,5.0,32,25,7,,,,WhitGr99
402,Jamaal Anderson,ATL,22,LDE,15,15,0,0,0,0,3,,,,,0,2.0,27,24,3,3,4,,AndeJa98
403,Calais Campbell,ARI,22,DE,16,0,0,0,0,0,1,1,1,0,0,0,0.0,29,24,5,2,1,,CampCa99
404,Andre Carter,WAS,29,RDE,16,14,0,0,0,0,2,,,,,0,4.0,37,24,13,7,19,,CartAn20
405,Marques Douglas,BAL,31,DE,16,0,,,0,,,,,,,,0.0,36,24,12,5,0,,DougMa20
406,John Engelberger,DEN,32,LDE,15,6,,,0,,,1,0,0,0,0,1.0,31,24,7,4,1,,EngeJo20
407,Dwight Freeney*,IND,28,RDE,15,14,,,0,,,4,0,0,0,0,10.5,28,24,4,12,20,,FreeDw00
408,Al Harris*,GNB,34,RCB,12,12,0,0,0,0,9,,,,,,0.0,25,24,1,0,0,,HarrAl21
409,Napoleon Harris,MIN,29,MLB,10,5,,,0,,,0,0,1,27,1,1.0,32,24,8,4,1,,HarrNa20
410,Brandon Harrison,HOU,23,SS,15,6,0,0,0,0,1,,,,,,0.0,33,24,9,1,1,,HarrBr99
411,Marcus Harrison,CHI,24,DT,16,0,0,0,0,0,2,,,,,0,2.0,28,24,4,6,5,,HarrMa98
412,Tyrell Johnson,MIN,23,FS,16,7,1,0,0,0,2,0,0,1,7,0,0.0,31,24,7,0,0,,JohnTy99
413,Jason Jones,TEN,22,DT,13,3,0,0,0,0,2,3,0,0,0,0,5.0,31,24,7,6,9,,JoneJa99
414,Keith Rivers,CIN,22,RLB,7,7,1,39,0,39,1,1,0,0,0,0,0.0,37,24,13,3,0,,RiveKe99
415,Adalius Thomas,NWE,31,ROLB,9,9,0,0,0,0,4,,,,,0,5.0,33,24,9,7,8,,ThomAd00
416,John Thornton,CIN,32,RDT,15,11,0,0,0,0,2,,,,,0,3.0,30,24,6,4,8,,ThorJo21
417,Jonathan Wilhite,NWE,24,DB,16,4,1,16,0,16,2,,,,,0,0.0,28,24,4,0,0,,WilhJo99
418,Sean Considine,PHI,26,DB,16,0,,,0,,,,,,,,0.0,30,23,7,1,0,,ConsSe20
419,Chartric Darby,DET,33,LDT,15,15,,,0,,,0,0,1,2,0,1.5,31,23,8,7,3,,DarbCh20
420,Dusty Dvoracek,CHI,27,RDT,12,12,0,0,0,0,1,,,,,,0.0,29,23,6,7,1,,DvorDu99
421,Demarcus Faggins,HOU,29,LCB,16,5,0,0,0,0,2,,,,,,0.0,28,23,5,0,0,,FaggDe20
422,Marques Harris,SDG,27,LB,15,3,,,0,,,2,0,1,0,0,2.5,28,23,5,3,6,,HarrMa20
423,Michael Huff,OAK,25,FS,16,7,0,0,0,0,5,,,,,,0.0,28,23,5,0,0,,HuffMi20
424,Grady Jackson,ATL,35,RDT,15,14,0,0,0,0,1,,,,,0,2.0,28,23,5,6,2,,JackGr20
425,Marlon McCree,DEN,31,FS,8,7,0,0,0,0,2,,,,,,0.0,29,23,6,1,0,,McCrMa20
426,Tracy Porter,NOR,22,RCB,5,5,1,25,0,25,5,,,,,0,1.0,25,23,2,3,1,,PortTr99
427,Clifton Ryan,STL,24,RDT,16,12,0,0,0,0,1,,,,,,0.0,31,23,8,5,3,,RyanCl99
428,Lewis Sanders,NWE,30,DB,10,4,0,0,0,0,1,1,,,,,0.0,27,23,4,0,1,,SandLe20
